decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,93,40,4,right+A+B,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,108,42,3,right+B,0.11520186066627502,0.3629721999168396,0.15473933517932892,0.22718100249767303,0.13990552723407745,1.5174000263214111,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,112,44,1,right,0.11597856134176254,0.36311766505241394,0.15784136950969696,0.22014617919921875,0.14291615784168243,1.5203341245651245,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,106,48,1,right,0.11603125929832458,0.3631836175918579,0.1571192592382431,0.22096280753612518,0.1427030712366104,1.5199992656707764,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,53,89,53,3,right+B,0.11593489348888397,0.36368879675865173,0.1565743088722229,0.22160221636295319,0.14219976961612701,1.5192773342132568,4.0,12.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,58,79,58,3,right+B,0.11585082113742828,0.3641701936721802,0.15593622624874115,0.22109545767307281,0.14294734597206116,1.5190902948379517,5.0,17.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,66,79,66,3,right+B,0.11602628231048584,0.36359915137290955,0.15489377081394196,0.22371889650821686,0.1417618691921234,1.518583059310913,8.0,25.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,75,97,75,4,right+A+B,0.11525767296552658,0.363727867603302,0.15440219640731812,0.22676511108875275,0.13984711468219757,1.516924500465393,9.0,34.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,86,115,86,3,right+B,0.1158820390701294,0.36364614963531494,0.15671275556087494,0.2220028191804886,0.1417563110589981,1.5191144943237305,11.0,45.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,98,121,98,1,right,0.1155320331454277,0.3679956793785095,0.1536632776260376,0.22365418076515198,0.1391548067331314,1.5144248008728027,11.0,56.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,110,114,110,3,right+B,0.1161862462759018,0.36505311727523804,0.18103834986686707,0.18383729457855225,0.15388499200344086,1.5267387628555298,12.0,68.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
12,48,122,94,122,1,right,0.11295223981142044,0.3560255169868469,0.21225279569625854,0.14836396276950836,0.17040544748306274,1.5276349782943726,12.0,80.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
13,52,132,79,132,2,right+A,0.10682018101215363,0.3496275544166565,0.22982248663902283,0.1333041787147522,0.18042562901973724,1.5218676328659058,10.0,90.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
14,56,139,79,139,0,NOOP,0.10936441272497177,0.3504893481731415,0.2086396962404251,0.14325107634067535,0.18825547397136688,1.529199481010437,7.0,97.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
15,60,145,79,145,1,right,0.1108727753162384,0.3426862955093384,0.20290382206439972,0.15024280548095703,0.19329430162906647,1.5369561910629272,5.0,102.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
16,64,152,93,152,2,right+A,0.1124105453491211,0.350812703371048,0.17489346861839294,0.17716139554977417,0.1847219169139862,1.536691665649414,7.0,109.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,159,108,159,0,NOOP,0.11697765439748764,0.3454846739768982,0.16924044489860535,0.16781161725521088,0.20048555731773376,1.5405476093292236,7.0,116.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,166,114,166,1,right,0.11574170738458633,0.3560389578342438,0.14080330729484558,0.20211593806743622,0.18530014157295227,1.5288422107696533,7.0,123.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,173,112,173,3,right+B,0.11341696232557297,0.3606645166873932,0.11238130182027817,0.2464924156665802,0.16704478859901428,1.5044500827789307,7.0,130.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
