elapsed_seconds,timesteps,return,length,max_x,completed,game_score,score_gain,coins,objective_reward_sum,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_top_tier
71.745,2432920,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
71.745,2432920,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
76.653,2433588,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
77.679,2433888,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
78.09,2433992,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
78.09,2433992,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
83.078,2434660,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
84.096,2434960,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
87.142,2435064,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
87.142,2435064,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
89.421,2435732,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
90.6,2436076,3095.0,279,3175,1,1200,1200,2,24.762499999999964,0,0,1200,400,128,0
93.485,2436136,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
93.485,2436136,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
95.75,2436804,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
99.563,2437148,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
99.831,2437208,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
99.831,2437208,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
102.129,2437876,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
105.936,2438220,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
106.192,2438280,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
106.192,2438280,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
106.204,2438284,1052.0,102,1126,0,200,200,0,6.68999999999999,0,0,200,0,,0
112.355,2439292,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
112.616,2439352,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
112.616,2439352,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
112.663,2439356,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
118.701,2440364,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
118.964,2440424,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
118.964,2440424,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
119.012,2440428,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
125.048,2441436,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
125.312,2441496,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
125.312,2441496,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
125.363,2441500,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
131.386,2442508,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
131.643,2442568,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
131.643,2442568,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
131.692,2442572,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
137.723,2443580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
137.977,2443640,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
137.977,2443640,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
138.024,2443644,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
144.094,2444652,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
144.326,2444712,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
144.374,2444716,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
144.927,2444876,3090.0,309,3175,1,1000,1000,2,24.674999999999972,0,0,1000,100,145,0
150.4,2445724,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
150.618,2445784,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
150.664,2445788,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
151.206,2445948,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
156.7,2446796,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,133,0
156.923,2446856,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
156.969,2446860,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
157.515,2447020,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
162.979,2447868,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
163.198,2447928,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
163.247,2447932,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
163.805,2448092,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
169.236,2448940,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
169.465,2449000,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
169.513,2449004,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
170.069,2449164,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
175.57,2450012,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
175.89,2450072,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
175.937,2450076,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
176.478,2450236,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
181.954,2451084,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
182.173,2451144,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
182.223,2451148,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
182.928,2451356,3093.0,280,3175,1,2800,2800,2,25.14749999999997,0,0,2800,2000,35,0
188.277,2452156,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
188.498,2452216,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
188.546,2452220,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
189.258,2452428,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
194.601,2453228,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
194.823,2453288,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
194.87,2453292,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
198.213,2453500,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
200.926,2454300,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
201.155,2454360,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
201.202,2454364,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
204.522,2454572,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
207.323,2455372,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
207.552,2455432,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
207.6,2455436,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
210.96,2455644,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
213.648,2456444,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
213.877,2456504,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
213.925,2456508,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
217.262,2456716,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
219.944,2457516,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
220.173,2457576,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
220.22,2457580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
223.584,2457788,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
226.258,2458588,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
229.103,2458648,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
229.151,2458652,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
229.875,2458860,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
235.196,2459660,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
235.42,2459720,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
235.467,2459724,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
236.178,2459932,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
238.419,2460604,1886.0,168,1959,0,800,800,2,13.09499999999998,0,0,800,0,,0
241.579,2460732,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
241.815,2460796,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
242.271,2460928,3083.0,302,3175,1,5600,5600,1,25.772499999999965,0,0,5600,5000,20,1
244.783,2461676,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
247.857,2461804,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
248.275,2461924,3094.0,282,3175,1,2800,2800,2,25.15499999999997,0,0,2800,2000,45,0
248.558,2462000,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
253.711,2462748,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
254.145,2462876,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
254.567,2462996,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
254.855,2463072,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
259.957,2463820,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
260.402,2463948,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
260.821,2464068,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
261.1,2464144,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
266.223,2464892,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
266.672,2465020,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
267.086,2465140,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
267.36,2465216,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
272.578,2465964,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
273.035,2466092,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
273.459,2466212,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
273.729,2466288,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
278.838,2467036,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
279.295,2467164,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
279.724,2467284,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
280.003,2467360,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
285.132,2468108,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
285.586,2468236,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
286.016,2468356,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
286.301,2468432,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
291.416,2469180,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
291.866,2469308,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
292.289,2469428,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
293.117,2469672,3088.0,310,3175,1,1200,1200,2,24.70999999999997,0,0,1200,400,134,0
297.681,2470252,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
298.127,2470380,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
298.556,2470500,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
299.409,2470744,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
304.108,2471324,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
304.572,2471452,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
304.993,2471572,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
305.83,2471816,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
310.836,2472524,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
310.912,2472536,3090.0,303,3175,1,900,900,2,24.64999999999996,0,0,900,100,153,0
311.299,2472644,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
312.141,2472888,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
317.197,2473608,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
317.579,2473716,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
317.994,2473836,3085.0,328,3175,1,900,900,2,24.61249999999997,0,0,900,100,145,0
318.439,2473960,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
323.461,2474680,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
323.842,2474788,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
324.463,2474968,3094.0,283,3175,1,1200,1200,2,24.754999999999946,0,0,1200,400,133,0
327.326,2475032,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
329.765,2475752,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
330.241,2475860,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
333.503,2476040,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
333.747,2476104,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
333.866,2476140,1055.0,97,1128,0,200,200,0,6.71249999999999,0,0,200,0,,0
336.524,2476932,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
339.746,2477112,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
339.992,2477176,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
340.779,2477404,3088.0,316,3175,1,1000,1000,2,24.659999999999975,0,0,1000,100,145,0
342.779,2478004,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
346.01,2478184,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
346.247,2478248,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
347.02,2478476,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
349.055,2479076,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
352.325,2479256,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
352.569,2479320,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
353.352,2479548,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
357.984,2480148,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
358.611,2480328,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
358.852,2480392,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
359.633,2480620,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
364.238,2481220,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
364.875,2481400,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
365.12,2481464,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
365.89,2481692,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
370.657,2482292,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
371.279,2482472,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
371.521,2482536,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
372.301,2482764,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
376.959,2483364,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
377.588,2483544,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
377.829,2483608,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
378.633,2483836,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
383.275,2484436,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
383.901,2484616,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
384.147,2484680,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
384.925,2484908,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
389.554,2485508,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
390.262,2485688,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
390.5,2485752,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
391.292,2485980,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
395.946,2486580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
396.572,2486760,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
396.81,2486824,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
397.588,2487052,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
402.351,2487652,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
402.973,2487832,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
403.207,2487896,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
403.985,2488124,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
408.647,2488724,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
409.277,2488904,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
409.52,2488968,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
410.303,2489196,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
414.937,2489796,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
415.028,2489824,1745.0,157,1817,0,700,700,2,12.012499999999982,0,0,700,0,,0
415.542,2489976,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
415.791,2490040,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
421.166,2490868,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
421.289,2490896,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
421.817,2491048,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
425.574,2491392,3084.0,338,3175,1,1300,1300,2,24.70499999999997,0,0,1300,400,139,0
427.423,2491940,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
427.545,2491968,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
428.09,2492120,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
431.95,2492464,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
433.813,2493012,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
433.936,2493040,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
434.477,2493192,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
438.274,2493536,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
440.12,2494084,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
440.247,2494112,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
440.778,2494264,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
444.571,2494608,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
446.421,2495156,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
