elapsed_seconds,timesteps,return,length,max_x,completed
29.582,108496,618.0,85,691,0
29.662,108524,1053.0,139,1127,0
32.428,108640,1048.0,134,1128,0
32.902,108800,618.0,69,689,0
34.007,109164,605.0,91,672,0
34.34,109280,250.0,29,313,0
34.363,109288,1333.0,198,1427,0
34.476,109328,1040.0,172,1129,0
34.521,109344,801.0,256,899,0
37.776,109636,626.0,89,700,0
37.8,109644,627.0,89,701,0
37.939,109692,625.0,87,699,0
38.169,109772,240.0,32,303,0
38.691,109956,1420.0,157,1504,0
38.815,110000,654.0,77,724,0
39.087,110092,236.0,34,299,0
39.193,110128,652.0,89,723,0
40.029,110416,1033.0,195,1126,0
43.424,110724,629.0,77,702,0
43.436,110728,741.0,159,828,0
43.665,110808,1356.0,170,1437,0
43.824,110864,246.0,35,303,0
44.08,110952,1709.0,238,1802,0
44.745,111180,653.0,79,722,0
44.859,111220,606.0,67,677,0
45.128,111312,736.0,126,815,0
45.535,111448,238.0,34,301,0
45.547,111452,1586.0,181,1672,0
45.945,111584,244.0,33,308,0
49.029,111812,618.0,91,693,0
49.236,111884,743.0,166,833,0
49.605,112012,1591.0,208,1673,0
49.992,112148,240.0,34,297,0
50.972,112484,784.0,150,871,0
51.181,112556,788.0,186,882,0
51.192,112560,800.0,244,900,0
54.072,112720,817.0,143,898,0
55.285,113136,1441.0,144,1524,0
55.296,113140,817.0,146,899,0
55.56,113232,1052.0,128,1129,0
56.106,113416,616.0,69,685,0
56.131,113424,1340.0,235,1436,0
56.376,113508,627.0,93,702,0
56.59,113580,641.0,87,708,0
59.392,113716,239.0,34,302,0
60.057,113932,739.0,127,820,0
60.276,114008,1044.0,148,1129,0
60.757,114172,1436.0,166,1526,0
61.08,114280,618.0,87,691,0
61.176,114312,627.0,76,700,0
61.2,114320,1056.0,151,1128,0
61.59,114456,230.0,36,295,0
61.868,114552,602.0,95,678,0
62.082,114624,620.0,76,692,0
65.221,114868,629.0,79,701,0
65.749,115048,726.0,106,802,0
66.214,115184,655.0,79,724,0
66.214,115184,1692.0,226,1785,0
66.967,115440,1026.0,246,1129,0
67.172,115512,618.0,82,691,0
67.251,115540,634.0,89,701,0
67.514,115632,253.0,30,309,0
67.64,115676,243.0,34,299,0
67.729,115708,607.0,67,678,0
70.453,115808,249.0,33,306,0
70.523,115832,246.0,31,310,0
70.946,115976,1341.0,232,1436,0
71.139,116032,608.0,100,685,0
71.514,116152,623.0,86,697,0
71.537,116160,248.0,32,312,0
71.958,116308,247.0,37,305,0
72.257,116412,1327.0,145,1408,0
72.326,116436,238.0,32,302,0
73.16,116724,630.0,78,701,0
75.911,116836,247.0,28,310,0
76.283,116960,247.0,31,311,0
76.319,116972,1046.0,134,1128,0
76.414,117004,1027.0,257,1130,0
76.668,117092,242.0,33,305,0
76.953,117188,1573.0,259,1679,0
77.238,117284,629.0,70,699,0
77.745,117460,625.0,68,682,0
78.079,117576,247.0,29,310,0
78.367,117676,604.0,98,679,0
78.367,117676,639.0,146,723,0
78.606,117760,1427.0,197,1514,0
81.996,118088,623.0,82,697,0
82.112,118128,816.0,138,898,0
82.425,118236,773.0,140,858,0
82.789,118360,626.0,68,697,0
82.811,118368,240.0,33,304,0
82.858,118384,1146.0,177,1229,0
83.86,118716,627.0,83,701,0
83.971,118752,637.0,96,707,0
86.632,118832,251.0,29,313,0
87.207,119028,614.0,69,684,0
87.561,119148,249.0,30,312,0
87.676,119188,1322.0,265,1430,0
87.883,119260,635.0,107,707,0
87.919,119272,245.0,31,308,0
88.135,119344,1304.0,246,1407,0
88.697,119532,633.0,86,708,0
89.162,119688,634.0,86,708,0
92.301,119928,1054.0,164,1136,0
92.659,120052,252.0,31,309,0
92.891,120132,1350.0,150,1435,0
92.983,120164,1320.0,226,1421,0
93.374,120300,237.0,34,301,0
93.601,120380,621.0,82,694,0
93.715,120420,1317.0,183,1408,0
93.727,120424,254.0,31,311,0
93.931,120496,249.0,29,312,0
94.529,120704,613.0,70,682,0
97.621,120928,1346.0,199,1433,0
98.102,121092,1046.0,149,1130,0
98.204,121128,1039.0,177,1124,0
98.548,121248,249.0,30,313,0
98.627,121276,607.0,87,682,0
98.962,121392,248.0,29,311,0
99.932,121716,1932.0,253,2032,0
100.114,121776,1041.0,171,1129,0
103.01,121912,248.0,34,311,0
103.1,121944,1047.0,138,1130,0
103.294,122012,625.0,74,689,0
103.627,122128,1334.0,220,1433,0
103.66,122140,242.0,32,306,0
104.062,122276,641.0,91,709,0
104.651,122480,643.0,88,711,0
105.408,122740,617.0,65,680,0
105.42,122744,1428.0,200,1525,0
105.477,122764,1337.0,156,1416,0
105.512,122776,1050.0,125,1127,0
108.775,123060,634.0,80,701,0
109.201,123200,242.0,35,300,0
109.661,123356,1044.0,148,1128,0
109.765,123392,822.0,154,900,0
110.735,123724,1701.0,245,1792,0
113.876,123964,1036.0,191,1128,0
114.215,124084,257.0,30,313,0
114.318,124120,1045.0,191,1127,0
115.121,124400,609.0,79,681,0
115.2,124428,1024.0,259,1128,0
115.234,124440,1040.0,179,1129,0
115.542,124544,259.0,29,315,0
115.833,124644,1055.0,131,1130,0
115.982,124696,641.0,74,697,0
116.322,124812,252.0,29,308,0
119.278,124992,619.0,87,694,0
119.545,125084,765.0,135,847,0
120.048,125252,1340.0,203,1433,0
120.221,125312,725.0,125,807,0
120.652,125460,625.0,94,693,0
120.932,125556,615.0,76,687,0
120.944,125560,610.0,62,680,0
121.23,125656,1350.0,166,1434,0
121.647,125796,609.0,60,676,0
121.708,125816,737.0,89,811,0
121.743,125828,623.0,67,693,0
122.094,125948,244.0,33,308,0
124.88,126072,622.0,104,693,0
124.914,126084,237.0,34,299,0
125.975,126444,612.0,93,687,0
126.285,126520,1148.0,173,1236,0
127.026,126756,1321.0,240,1424,0
127.502,126904,1046.0,205,1131,0
130.836,127204,612.0,75,683,0
130.919,127232,1037.0,197,1132,0
130.993,127256,1045.0,184,1129,0
131.527,127416,1051.0,165,1136,0
131.946,127560,613.0,89,681,0
132.317,127688,248.0,32,311,0
133.0,127920,1050.0,166,1139,0
136.394,128244,1319.0,207,1414,0
137.284,128544,1319.0,214,1415,0
137.799,128712,1901.0,370,2016,0
138.369,128908,610.0,91,684,0
138.558,128972,1348.0,182,1433,0
141.181,129040,636.0,82,709,0
141.737,129228,637.0,80,709,0
142.121,129360,613.0,97,681,0
142.385,129452,608.0,103,686,0
143.098,129692,626.0,83,692,0
143.431,129804,1348.0,144,1425,0
143.455,129812,3055.0,473,3161,1
143.793,129928,245.0,31,309,0
144.139,130048,260.0,30,316,0
147.419,130304,1332.0,213,1425,0
147.733,130404,1150.0,178,1234,0
147.9,130460,1433.0,162,1523,0
148.581,130688,617.0,71,681,0
148.763,130748,653.0,72,722,0
148.872,130784,1333.0,184,1424,0
149.147,130880,243.0,33,305,0
149.228,130908,780.0,151,860,0
149.573,131024,611.0,60,680,0
149.586,131028,251.0,30,315,0
152.224,131100,601.0,103,677,0
152.464,131184,605.0,76,677,0
152.657,131252,242.0,38,300,0
153.001,131372,257.0,30,313,0
153.792,131640,1044.0,153,1128,0
153.879,131668,624.0,74,688,0
154.576,131904,1039.0,180,1128,0
154.717,131952,1856.0,232,1958,0
157.584,132108,608.0,110,679,0
157.813,132188,1048.0,137,1131,0
158.408,132392,598.0,110,669,0
158.883,132556,813.0,163,899,0
159.425,132744,1339.0,159,1419,0
159.46,132756,624.0,91,700,0
163.108,133152,612.0,99,689,0
163.98,133452,1336.0,224,1437,0
164.014,133464,1345.0,180,1434,0
164.241,133544,2350.0,339,2470,0
164.345,133580,259.0,29,315,0
164.645,133684,1047.0,133,1129,0
164.699,133700,245.0,30,309,0
165.103,133832,609.0,72,680,0
165.559,133988,1048.0,134,1129,0
165.593,134000,637.0,75,709,0
165.99,134136,630.0,76,703,0
168.844,134280,232.0,36,296,0
169.785,134600,629.0,80,701,0
169.844,134620,1313.0,234,1413,0
170.051,134692,1440.0,176,1526,0
170.132,134720,250.0,30,314,0
170.144,134724,1155.0,181,1248,0
170.177,134736,259.0,29,315,0
170.379,134808,256.0,29,312,0
171.078,135048,646.0,81,713,0
171.354,135144,625.0,102,694,0
171.424,135168,251.0,30,315,0
174.019,135224,1057.0,126,1137,0
174.145,135268,241.0,31,304,0
174.249,135304,250.0,34,306,0
174.925,135536,622.0,78,693,0
174.949,135544,1450.0,184,1529,0
175.274,135652,616.0,96,692,0
175.31,135664,253.0,30,310,0
175.964,135892,630.0,89,697,0
176.783,136168,1335.0,216,1434,0
179.387,136232,818.0,145,900,0
179.421,136244,608.0,88,680,0
179.85,136388,1044.0,181,1137,0
180.719,136672,1050.0,126,1129,0
180.94,136748,748.0,129,830,0
181.292,136868,251.0,30,314,0
181.449,136920,613.0,62,681,0
181.485,136932,1041.0,172,1128,0
181.713,137008,1428.0,155,1516,0
181.84,137052,247.0,30,311,0
182.159,137160,243.0,38,300,0
182.207,137176,619.0,77,691,0
184.919,137276,621.0,89,688,0
184.965,137292,248.0,29,311,0
185.531,137484,636.0,81,708,0
185.777,137568,610.0,69,680,0
185.893,137608,249.0,31,305,0
186.038,137648,1048.0,149,1128,0
186.186,137684,249.0,29,312,0
186.368,137740,247.0,33,304,0
186.998,137956,1150.0,170,1241,0
187.395,138092,236.0,34,299,0
190.288,138248,1330.0,150,1414,0
190.37,138276,1351.0,148,1435,0
190.405,138288,819.0,137,899,0
190.715,138396,249.0,30,313,0
191.521,138648,634.0,90,708,0
191.692,138704,638.0,77,710,0
192.17,138864,1044.0,154,1129,0
192.193,138872,1153.0,195,1234,0
193.062,139168,609.0,74,679,0
193.27,139236,815.0,147,898,0
196.08,139364,244.0,32,307,0
196.197,139404,1151.0,175,1240,0
196.637,139552,1344.0,172,1435,0
197.063,139700,1046.0,133,1126,0
197.872,139976,613.0,69,684,0
197.97,140008,640.0,151,724,0
198.386,140152,1043.0,150,1128,0
198.751,140280,1028.0,229,1127,0
201.799,140484,632.0,83,706,0
202.105,140588,823.0,145,899,0
202.14,140600,250.0,29,312,0
202.14,140600,1344.0,156,1432,0
202.186,140616,660.0,84,724,0
202.424,140700,251.0,28,314,0
202.496,140724,253.0,31,310,0
202.83,140836,243.0,34,306,0
202.876,140852,242.0,32,305,0
202.909,140864,609.0,66,679,0
203.167,140956,645.0,85,704,0
203.541,141084,246.0,32,309,0
203.683,141132,627.0,70,697,0
203.934,141220,236.0,34,299,0
207.074,141448,632.0,79,705,0
207.679,141652,1036.0,197,1129,0
208.101,141796,632.0,87,706,0
208.437,141908,1587.0,172,1671,0
209.237,142180,1057.0,132,1140,0
209.618,142308,609.0,100,686,0
212.619,142500,1326.0,176,1408,0
213.115,142668,658.0,90,723,0
213.521,142804,3043.0,492,3161,1
213.544,142812,634.0,78,706,0
213.889,142932,256.0,30,312,0
214.206,143040,1336.0,215,1435,0
214.267,143060,244.0,32,307,0
214.936,143284,1051.0,154,1127,0
218.155,143552,608.0,67,679,0
218.934,143820,1028.0,254,1130,0
218.934,143820,1044.0,190,1129,0
219.126,143888,652.0,84,722,0
219.461,144004,1028.0,241,1129,0
220.022,144196,615.0,94,690,0
223.361,144488,1043.0,150,1127,0
223.419,144508,1337.0,172,1422,0
223.727,144616,610.0,105,680,0
223.763,144628,252.0,30,309,0
223.787,144636,234.0,37,299,0
224.116,144748,1583.0,186,1671,0
224.206,144780,235.0,36,299,0
224.948,145036,638.0,72,709,0
225.306,145156,246.0,30,309,0
225.755,145312,1044.0,133,1124,0
225.95,145380,1332.0,191,1427,0
228.741,145504,1337.0,219,1429,0
229.249,145680,772.0,131,853,0
229.607,145804,253.0,31,309,0
229.98,145932,244.0,32,307,0
230.558,146128,1041.0,204,1137,0
230.755,146196,1856.0,204,1951,0
230.919,146252,253.0,31,309,0
233.881,146436,1567.0,233,1669,0
234.822,146744,1878.0,203,1959,0
234.955,146788,1334.0,134,1408,0
235.647,147024,1317.0,207,1413,0
235.753,147060,609.0,68,679,0
235.777,147068,1353.0,158,1440,0
235.825,147084,653.0,85,724,0
236.369,147268,612.0,61,680,0
236.767,147400,251.0,33,308,0
236.827,147420,627.0,90,701,0
236.874,147436,644.0,88,712,0
239.817,147612,820.0,136,900,0
240.214,147744,623.0,81,696,0
240.249,147756,234.0,36,298,0
240.33,147784,634.0,87,701,0
240.623,147884,1049.0,121,1127,0
241.46,148168,611.0,71,683,0
241.836,148292,245.0,31,309,0
245.118,148576,1313.0,198,1409,0
245.212,148608,1337.0,213,1434,0
245.743,148788,1697.0,261,1790,0
246.087,148904,623.0,82,695,0
246.182,148936,237.0,37,302,0
246.461,149032,1040.0,185,1130,0
246.508,149048,244.0,36,301,0
246.992,149212,1348.0,151,1434,0
247.199,149284,627.0,87,701,0
247.325,149328,256.0,29,312,0
247.507,149392,633.0,86,708,0
250.58,149616,653.0,72,722,0
250.711,149660,619.0,94,692,0
250.758,149676,1043.0,161,1129,0
251.129,149796,255.0,34,311,0
251.188,149812,241.0,34,304,0
251.586,149932,1050.0,135,1128,0
251.742,149984,608.0,92,683,0
251.977,150064,253.0,33,309,0
252.047,150088,660.0,73,722,0
253.197,150484,612.0,99,680,0
255.909,150576,1432.0,191,1525,0
255.944,150588,1346.0,151,1431,0
256.002,150608,246.0,31,310,0
256.172,150668,1073.0,151,1152,0
256.287,150708,256.0,33,312,0
256.689,150844,248.0,34,312,0
257.095,150984,246.0,35,303,0
257.473,151112,251.0,32,315,0
257.744,151204,819.0,134,899,0
257.96,151280,1059.0,168,1149,0
258.342,151412,1431.0,206,1528,0
258.399,151432,240.0,38,297,0
261.475,151656,1065.0,136,1150,0
261.703,151732,725.0,132,801,0
262.276,151932,615.0,69,677,0
262.636,152056,636.0,81,707,0
262.818,152116,1321.0,176,1408,0
263.658,152404,1564.0,243,1662,0
264.072,152548,586.0,108,663,0
264.106,152560,759.0,126,834,0
266.811,152656,1317.0,181,1409,0
267.526,152896,658.0,87,722,0
268.002,153052,1050.0,162,1128,0
268.588,153244,614.0,87,688,0
268.737,153292,1044.0,183,1128,0
269.085,153408,756.0,188,849,0
269.586,153576,613.0,71,684,0
272.097,153604,614.0,90,680,0
272.558,153764,607.0,89,680,0
273.0,153916,1567.0,216,1665,0
273.463,154076,637.0,78,710,0
273.566,154112,820.0,134,899,0
273.965,154248,660.0,83,723,0
274.35,154376,654.0,75,723,0
274.532,154436,1693.0,208,1782,0
274.876,154556,596.0,111,673,0
278.232,154876,1044.0,157,1130,0
278.633,155016,1050.0,160,1137,0
278.968,155132,253.0,29,308,0
278.991,155140,812.0,176,899,0
279.263,155232,629.0,89,702,0
279.394,155276,237.0,36,301,0
279.485,155308,1341.0,188,1435,0
279.838,155432,255.0,31,311,0
280.236,155568,615.0,73,686,0
283.643,155880,1046.0,162,1126,0
284.171,156064,1036.0,231,1137,0
284.262,156096,1051.0,132,1130,0
284.666,156232,778.0,200,874,0
285.124,156388,736.0,73,808,0
285.265,156436,1060.0,139,1136,0
285.636,156564,252.0,32,308,0
288.427,156688,249.0,31,305,0
288.453,156696,654.0,77,723,0
288.745,156796,1334.0,183,1427,0
289.539,157068,611.0,95,680,0
289.886,157188,250.0,30,306,0
290.006,157228,1023.0,249,1126,0
290.379,157352,246.0,31,309,0
290.485,157388,1425.0,173,1506,0
290.508,157396,1067.0,150,1153,0
294.496,157928,1340.0,185,1434,0
294.759,158016,1055.0,157,1127,0
294.875,158056,818.0,176,899,0
295.046,158116,1318.0,180,1408,0
295.407,158240,643.0,78,708,0
295.455,158256,238.0,35,303,0
296.38,158568,645.0,82,710,0
296.496,158608,1350.0,148,1434,0
300.389,159092,1924.0,259,2023,0
300.413,159100,1056.0,123,1136,0
300.459,159116,1329.0,215,1418,0
300.771,159220,245.0,30,308,0
302.006,159624,755.0,133,838,0
304.833,159764,1691.0,299,1798,0
304.996,159820,779.0,150,857,0
305.236,159904,243.0,35,299,0
305.731,160072,1319.0,239,1423,0
305.811,160100,763.0,119,840,0
306.384,160284,762.0,116,840,0
306.782,160416,235.0,33,299,0
307.167,160544,1055.0,160,1128,0
307.238,160568,238.0,38,295,0
307.416,160628,1044.0,132,1126,0
307.773,160748,1058.0,169,1149,0
310.497,160848,606.0,70,677,0
310.532,160860,636.0,79,701,0
312.507,161516,1064.0,164,1153,0
312.754,161600,1045.0,188,1127,0
312.898,161648,1441.0,225,1532,0
313.079,161708,1325.0,270,1435,0
316.66,162084,805.0,142,882,0
317.243,162288,1037.0,172,1127,0
317.889,162508,623.0,106,694,0
318.12,162588,627.0,75,698,0
318.334,162660,1298.0,238,1402,0
318.392,162680,1330.0,258,1428,0
318.485,162712,253.0,31,309,0
318.71,162792,243.0,33,306,0
321.498,162912,243.0,30,307,0
321.912,163056,624.0,86,691,0
322.05,163104,1333.0,149,1416,0
322.367,163212,732.0,133,815,0
322.666,163312,617.0,64,686,0
323.342,163544,615.0,83,687,0
323.431,163576,1042.0,166,1129,0
323.431,163576,1058.0,118,1137,0
323.777,163696,248.0,30,311,0
327.136,164008,1039.0,174,1127,0
327.427,164104,817.0,140,899,0
327.687,164192,1052.0,154,1136,0
327.687,164192,1070.0,124,1150,0
328.055,164316,653.0,77,722,0
328.078,164324,256.0,33,312,0
328.291,164396,604.0,73,675,0
328.52,164472,607.0,70,677,0
329.017,164636,625.0,80,698,0
329.029,164640,232.0,42,290,0
329.64,164836,1068.0,128,1149,0
332.384,164932,626.0,73,681,0
332.881,165096,234.0,41,292,0
333.138,165180,666.0,86,724,0
333.361,165252,1349.0,154,1436,0
334.414,165612,631.0,90,705,0
337.755,165924,1046.0,186,1130,0
337.996,166004,1566.0,227,1664,0
338.37,166132,247.0,32,303,0
338.768,166268,244.0,34,307,0
339.274,166444,3040.0,512,3161,1
339.574,166548,1919.0,234,2019,0
339.675,166584,234.0,35,297,0
339.857,166648,633.0,95,709,0
340.606,166904,626.0,80,698,0
343.41,167012,657.0,91,722,0
343.514,167048,234.0,36,298,0
343.825,167156,1298.0,308,1408,0
344.503,167388,628.0,85,700,0
344.851,167504,614.0,87,687,0
344.908,167524,1926.0,244,2028,0
345.789,167832,607.0,111,686,0
345.811,167840,631.0,84,704,0
354.893,168404,1357.0,143,1435,0
355.7,168632,1704.0,277,1799,0
355.743,168644,1329.0,201,1426,0
355.877,168684,3059.0,418,3161,1
356.301,168804,629.0,100,706,0
356.717,168920,655.0,72,723,0
359.821,168996,637.0,88,705,0
359.959,169036,605.0,88,679,0
359.986,169044,253.0,31,309,0
360.013,169052,611.0,62,681,0
360.416,169164,248.0,32,311,0
360.961,169320,638.0,81,711,0
361.189,169388,611.0,86,684,0
361.402,169444,248.0,31,312,0
361.416,169448,654.0,71,723,0
362.296,169652,1061.0,150,1128,0
362.897,169828,615.0,95,684,0
363.21,169920,618.0,67,688,0
367.203,170140,1057.0,174,1136,0
367.476,170208,1042.0,205,1126,0
367.552,170232,656.0,78,725,0
367.859,170324,1057.0,124,1136,0
369.121,170664,631.0,85,704,0
369.217,170692,725.0,121,798,0
369.671,170828,251.0,34,307,0
370.196,170984,1430.0,211,1524,0
374.063,171296,1302.0,266,1409,0
374.536,171436,1052.0,152,1125,0
374.551,171440,238.0,36,294,0
374.992,171568,1346.0,146,1432,0
375.295,171656,1937.0,248,2028,0
375.472,171708,240.0,35,297,0
375.779,171800,236.0,36,300,0
375.794,171804,614.0,92,689,0
375.835,171816,613.0,94,686,0
376.236,171932,235.0,33,298,0
376.386,171976,237.0,40,303,0
379.326,172060,611.0,64,680,0
380.113,172288,784.0,145,861,0
380.961,172540,1347.0,152,1432,0
381.809,172772,1348.0,199,1442,0
381.879,172792,1048.0,183,1132,0
382.773,173052,1048.0,128,1129,0
385.511,173092,1323.0,201,1413,0
385.767,173172,246.0,30,310,0
386.198,173304,237.0,33,300,0
386.644,173440,240.0,34,296,0
387.567,173724,800.0,238,899,0
387.797,173796,1314.0,251,1414,0
387.989,173856,236.0,33,299,0
388.052,173876,1588.0,196,1676,0
391.772,174236,604.0,95,680,0
392.255,174364,245.0,32,309,0
393.062,174572,1343.0,174,1433,0
393.335,174656,610.0,73,682,0
393.349,174660,1566.0,305,1676,0
393.4,174676,1333.0,220,1432,0
393.74,174780,253.0,31,309,0
394.159,174904,250.0,31,314,0
394.583,175028,253.0,31,308,0
394.731,175072,619.0,99,696,0
397.804,175224,818.0,141,900,0
398.171,175332,1326.0,190,1418,0
398.224,175348,245.0,31,309,0
398.262,175360,620.0,72,692,0
398.668,175488,253.0,32,310,0
399.23,175648,606.0,79,679,0
399.517,175736,1035.0,177,1126,0
400.598,176060,639.0,81,710,0
403.607,176168,1348.0,170,1434,0
404.114,176320,1048.0,168,1136,0
404.48,176432,1300.0,271,1409,0
405.404,176712,1347.0,163,1433,0
405.644,176784,622.0,88,697,0
406.038,176904,1446.0,184,1532,0
406.764,177112,1431.0,198,1526,0
406.908,177152,611.0,92,686,0
410.589,177476,817.0,143,899,0
410.907,177568,611.0,104,687,0
410.948,177580,1341.0,217,1441,0
411.539,177748,616.0,68,679,0
412.005,177876,243.0,32,306,0
412.699,178072,1861.0,240,1957,0
415.885,178236,1436.0,164,1522,0
417.241,178636,768.0,141,852,0
417.241,178636,606.0,100,684,0
418.23,178944,1298.0,344,1418,0
418.294,178964,799.0,272,899,0
418.483,179024,624.0,97,693,0
422.174,179340,629.0,79,700,0
422.201,179348,726.0,178,816,0
423.034,179604,1329.0,160,1416,0
423.302,179688,624.0,85,696,0
423.496,179748,235.0,36,292,0
423.94,179888,246.0,35,301,0
424.345,180016,628.0,82,700,0
424.345,180016,252.0,32,308,0
424.803,180160,229.0,36,293,0
424.981,180216,1323.0,318,1440,0
428.235,180316,1576.0,244,1673,0
429.272,180616,636.0,75,707,0
429.324,180632,1159.0,118,1238,0
429.542,180700,812.0,171,899,0
430.018,180840,235.0,35,298,0
430.15,180880,619.0,66,683,0
430.213,180900,613.0,67,683,0
430.448,180976,1330.0,190,1416,0
431.052,181092,252.0,29,315,0
435.909,181660,1418.0,205,1516,0
435.962,181672,745.0,145,829,0
435.962,181672,1344.0,198,1438,0
436.813,181912,1695.0,253,1787,0
437.058,181984,659.0,81,723,0
437.326,182044,236.0,33,300,0
438.057,182216,767.0,136,848,0
441.683,182344,248.0,32,312,0
441.874,182400,621.0,89,696,0
441.997,182432,1037.0,190,1129,0
442.373,182532,748.0,137,822,0
442.791,182652,248.0,30,311,0
443.024,182720,607.0,94,680,0
443.197,182776,629.0,86,702,0
443.432,182852,236.0,33,299,0
443.567,182896,252.0,30,308,0
444.572,183220,643.0,81,710,0
447.718,183340,1332.0,172,1422,0
448.192,183480,619.0,65,688,0
448.638,183608,611.0,67,675,0
448.679,183620,1021.0,305,1136,0
449.056,183736,607.0,64,675,0
449.281,183808,1869.0,239,1968,0
449.464,183868,605.0,62,675,0
450.202,184092,609.0,71,680,0
450.626,184216,632.0,87,700,0
450.863,184292,812.0,171,899,0
454.727,184640,1040.0,226,1130,0
455.362,184832,1047.0,185,1136,0
455.411,184848,1350.0,158,1436,0
456.113,185084,605.0,111,682,0
456.442,185188,628.0,85,700,0
456.95,185336,242.0,37,307,0
459.792,185444,1564.0,288,1674,0
460.024,185524,749.0,110,824,0
460.178,185572,241.0,32,303,0
460.284,185604,608.0,67,677,0
460.298,185608,1037.0,194,1129,0
460.757,185744,243.0,35,308,0
460.851,185772,612.0,62,681,0
461.42,185948,626.0,85,698,0
461.638,186012,623.0,67,692,0
461.898,186080,252.0,33,309,0
462.746,186336,617.0,64,680,0
462.783,186348,1045.0,194,1129,0
465.564,186432,1157.0,165,1244,0
465.945,186544,250.0,28,313,0
466.538,186724,656.0,97,723,0
467.478,187012,1043.0,166,1128,0
467.749,187092,1048.0,137,1130,0
468.079,187184,1849.0,293,1944,0
468.456,187300,250.0,29,313,0
471.532,187432,1037.0,177,1128,0
471.577,187444,618.0,88,691,0
472.876,187816,613.0,93,688,0
474.027,188168,1319.0,217,1416,0
474.19,188216,1330.0,196,1418,0
474.417,188284,748.0,117,825,0
474.456,188296,1011.0,321,1128,0
477.769,188544,636.0,82,709,0
478.233,188700,603.0,101,673,0
479.108,188996,654.0,74,723,0
479.903,189260,610.0,66,674,0
480.167,189348,1302.0,266,1410,0
483.223,189536,1910.0,342,2020,0
483.361,189584,1340.0,260,1440,0
483.593,189664,242.0,32,306,0
484.186,189864,626.0,70,698,0
484.424,189944,613.0,70,678,0
485.035,190148,1037.0,200,1129,0
485.265,190224,1701.0,241,1803,0
485.977,190460,1053.0,149,1136,0
489.017,190628,811.0,171,898,0
489.314,190732,1048.0,146,1129,0
489.58,190824,745.0,150,831,0
489.908,190936,614.0,77,686,0
490.752,191216,636.0,70,707,0
491.06,191320,725.0,147,811,0
491.168,191356,232.0,35,295,0
491.537,191460,796.0,250,899,0
491.551,191464,241.0,36,299,0
494.121,191496,239.0,35,295,0
494.279,191548,1040.0,181,1129,0
494.436,191600,241.0,34,297,0
494.46,191608,251.0,28,312,0
494.665,191680,247.0,33,303,0
494.785,191720,250.0,28,312,0
495.318,191904,640.0,76,705,0
496.645,192336,1440.0,164,1529,0
496.907,192420,1863.0,240,1957,0
499.821,192536,249.0,29,312,0
499.849,192544,815.0,160,900,0
500.245,192660,243.0,31,306,0
500.595,192776,1574.0,264,1675,0
500.807,192848,751.0,128,831,0
501.146,192964,637.0,76,710,0
501.78,193140,639.0,91,708,0
502.072,193228,622.0,95,689,0
502.813,193448,652.0,77,722,0
505.699,193556,622.0,82,696,0
505.809,193592,1346.0,157,1434,0
506.149,193692,234.0,34,297,0
506.549,193812,789.0,317,899,0
506.586,193824,239.0,33,302,0
507.555,194104,621.0,73,691,0
507.664,194140,1059.0,137,1128,0
507.7,194152,1038.0,176,1128,0
507.862,194204,627.0,95,697,0
507.924,194224,254.0,30,309,0
512.416,194784,778.0,161,860,0
512.531,194816,640.0,148,723,0
