decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,3,right+B,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,43,79,43,3,right+B,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,3.0,3.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,47,79,47,1,right,0.11530866473913193,0.3615249693393707,0.15539300441741943,0.22877049446105957,0.13900282979011536,1.517951250076294,4.0,7.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,53,79,53,3,right+B,0.11532633751630783,0.3617880046367645,0.1556122899055481,0.2279992401599884,0.13927407562732697,1.5180611610412598,6.0,13.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,60,93,60,2,right+A,0.11579611897468567,0.3619709014892578,0.15703946352005005,0.2237166315317154,0.14147691428661346,1.519862413406372,6.0,19.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,67,108,67,1,right,0.11564673483371735,0.3625144362449646,0.15596133470535278,0.22379851341247559,0.14207898080348969,1.5193915367126465,7.0,26.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,74,114,74,0,NOOP,0.11604923009872437,0.36361318826675415,0.15642155706882477,0.22166037559509277,0.14225567877292633,1.5193605422973633,7.0,33.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,81,112,81,3,right+B,0.11570321023464203,0.36427557468414307,0.15716640651226044,0.22063909471035004,0.14221565425395966,1.519045114517212,7.0,40.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,88,100,88,1,right,0.11546994745731354,0.36445555090904236,0.15562346577644348,0.22318270802497864,0.1412682682275772,1.5178390741348267,7.0,47.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,95,79,95,1,right,0.11507463455200195,0.36916255950927734,0.15440453588962555,0.2220623791217804,0.13929586112499237,1.5138765573501587,6.0,53.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
