elapsed_seconds,timesteps,return,length,max_x,completed,game_score,score_gain,coins,objective_reward_sum,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_top_tier
6.205,2270240,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
6.205,2270240,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
6.205,2270240,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
6.871,2270440,3080.0,318,3175,1,1000,1000,1,24.599999999999977,0,0,1000,400,128,0
12.345,2271312,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
12.345,2271312,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
12.345,2271312,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
13.028,2271512,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
18.502,2272384,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
18.502,2272384,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
18.502,2272384,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
19.336,2272632,3095.0,280,3175,1,2800,2800,2,25.162499999999962,0,0,2800,2000,35,0
24.616,2273456,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
24.616,2273456,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
25.172,2273620,3089.0,309,3175,1,1200,1200,2,24.717499999999955,0,0,1200,400,134,0
25.49,2273708,3095.0,269,3175,1,2700,2700,2,25.137499999999957,0,0,2700,2000,45,0
30.816,2274528,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
30.863,2274532,3096.0,269,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
31.408,2274692,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
31.728,2274780,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
36.967,2275600,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
37.015,2275604,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
37.565,2275764,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
37.882,2275852,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
43.101,2276672,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
43.147,2276676,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
43.696,2276836,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
44.014,2276924,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
49.243,2277744,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
49.29,2277748,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
50.121,2277996,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
50.524,2278112,3087.0,319,3175,1,900,900,2,24.627499999999987,0,0,900,100,160,0
55.384,2278816,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
55.444,2278824,3097.0,269,3175,1,1200,1200,2,24.777499999999957,0,0,1200,400,134,0
56.262,2279068,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
56.674,2279184,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
61.654,2279888,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
61.714,2279896,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
62.531,2280140,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
62.944,2280256,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
67.815,2280960,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
67.875,2280968,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
68.694,2281212,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
69.106,2281328,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
73.99,2282036,3097.0,269,3175,1,1200,1200,2,24.77749999999996,0,0,1200,400,143,0
74.843,2282292,3077.0,331,3175,1,700,700,1,24.502499999999973,0,0,700,100,146,0
75.249,2282408,3096.0,270,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,138,0
75.493,2282472,3087.0,315,3175,1,800,800,2,24.602499999999974,0,0,800,100,145,0
80.196,2283108,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
81.07,2283364,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
84.223,2283544,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
84.296,2283556,3093.0,287,3175,1,1200,1200,2,24.747499999999963,0,0,1200,400,143,0
86.413,2284180,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
87.402,2284472,3094.0,277,3175,1,1200,1200,2,24.754999999999956,0,0,1200,400,137,0
90.419,2284616,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
90.493,2284628,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
92.598,2285252,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
93.712,2285544,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
96.78,2285688,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
96.854,2285700,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
99.038,2286324,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
102.602,2286616,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
103.107,2286760,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
103.179,2286772,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
105.287,2287396,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
108.798,2287688,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
109.296,2287832,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
109.371,2287844,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
111.625,2288516,3095.0,280,3175,1,5800,5800,2,25.912499999999966,0,0,5800,5000,30,1
115.006,2288760,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
115.509,2288904,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
115.582,2288916,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
117.84,2289588,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
121.184,2289832,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
121.685,2289976,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
121.757,2289988,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
124.134,2290660,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
127.529,2290916,3096.0,271,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,142,0
127.992,2291048,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
128.064,2291060,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
133.11,2291732,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
134.008,2291988,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
134.486,2292120,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
134.561,2292132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
135.333,2292360,1712.0,157,1790,0,400,400,1,11.689999999999978,0,0,400,0,,0
140.331,2293060,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
140.81,2293192,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
140.886,2293204,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
141.862,2293484,3091.0,281,3175,1,1100,1100,2,24.70749999999995,0,0,1100,400,122,0
146.785,2294132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
147.266,2294264,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
148.277,2294556,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
148.355,2294568,3082.0,341,3175,1,900,900,2,24.58999999999999,0,0,900,100,160,0
153.118,2295204,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
154.189,2295508,3087.0,311,3175,1,1100,1100,2,24.677499999999956,0,0,1100,400,143,0
154.629,2295628,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
154.705,2295640,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
159.713,2296276,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
160.778,2296580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
161.202,2296700,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
161.276,2296712,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
166.954,2297652,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
167.138,2297696,3080.0,355,3175,1,1200,1200,2,24.649999999999967,0,0,1200,400,133,0
167.43,2297772,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
167.507,2297784,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
171.84,2298316,1706.0,155,1784,0,500,500,1,11.669999999999982,0,0,500,0,,0
173.261,2298724,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
173.706,2298844,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
173.784,2298856,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
178.318,2299388,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
179.707,2299796,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
182.823,2299916,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
182.896,2299928,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
184.681,2300460,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
186.054,2300868,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
189.117,2300988,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
189.189,2301000,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
191.82,2301788,3083.0,332,3175,1,5800,5800,2,25.822499999999977,0,0,5800,5000,20,1
194.866,2301940,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
195.288,2302060,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
195.362,2302072,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,10,1
197.993,2302860,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
201.038,2303012,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
201.464,2303132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
201.538,2303144,3095.0,268,3175,1,1500,1500,2,24.83749999999996,0,0,1500,800,84,0
207.274,2304112,3088.0,313,3175,1,1200,1200,2,24.70999999999995,0,0,1200,400,143,0
207.597,2304204,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
207.668,2304216,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
208.097,2304340,3084.0,332,3175,1,1200,1200,2,24.679999999999968,0,0,1200,400,130,0
213.486,2305200,3096.0,272,3175,1,1200,1200,2,24.769999999999953,0,0,1200,400,139,0
213.764,2305276,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
213.836,2305288,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
214.267,2305412,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
219.652,2306272,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
219.929,2306348,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
220.014,2306364,3095.0,269,3175,1,5700,5700,2,25.887499999999957,0,0,5700,5000,25,1
220.43,2306484,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
225.89,2307344,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
226.167,2307420,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
226.252,2307436,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
226.672,2307556,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
232.038,2308416,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
232.314,2308492,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
232.4,2308508,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
232.82,2308628,3096.0,268,3175,1,900,900,2,24.69499999999996,0,0,900,100,154,0
238.199,2309488,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
238.475,2309564,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
238.562,2309580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
238.979,2309700,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
244.592,2310636,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
244.678,2310652,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
245.094,2310772,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
245.344,2310840,3083.0,338,3175,1,1200,1200,2,24.67249999999998,0,0,1200,400,130,0
250.748,2311708,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
250.834,2311724,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
251.26,2311844,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
251.511,2311912,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
257.005,2312780,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
257.091,2312796,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
257.512,2312916,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
257.767,2312984,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
263.18,2313852,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
263.265,2313868,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
263.683,2313988,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
263.94,2314056,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
269.347,2314924,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
269.432,2314940,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
269.855,2315060,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
270.107,2315128,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
275.504,2315996,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
275.591,2316012,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
276.01,2316132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
279.857,2316532,3080.0,351,3175,1,1200,1200,2,24.649999999999984,0,0,1200,400,134,0
281.646,2317068,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
281.732,2317084,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
282.057,2317184,1716.0,163,1788,0,600,600,2,11.769999999999982,0,0,600,0,,0
282.154,2317204,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
287.847,2318140,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
287.935,2318156,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
