decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,1,right,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,42,79,42,3,right+B,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,2.0,2.0,0,2,400,0,0,0,0,0,0
3,12,45,79,45,3,right+B,0.03542528674006462,0.21875044703483582,0.10223520547151566,0.6059488654136658,0.03764024376869202,1.1109435558319092,3.0,5.0,0,2,400,0,0,0,0,0,0
4,16,51,79,51,3,right+B,0.035706933587789536,0.2195446789264679,0.10337840020656586,0.6033506989479065,0.03801928088068962,1.1156234741210938,6.0,11.0,0,2,400,0,0,0,0,0,0
5,20,58,79,58,3,right+B,0.03556885942816734,0.21882326900959015,0.10278623551130295,0.6050888299942017,0.037732742726802826,1.1126601696014404,6.0,17.0,0,2,399,0,0,0,0,0,0
6,24,67,79,67,3,right+B,0.03430092707276344,0.21655245125293732,0.09879595041275024,0.6136093139648438,0.03674136474728584,1.0967469215393066,9.0,26.0,0,2,399,0,0,0,0,0,0
7,28,77,79,77,3,right+B,0.035144805908203125,0.2172444760799408,0.10135533660650253,0.608519434928894,0.037736017256975174,1.107297420501709,10.0,36.0,0,2,399,0,0,0,0,0,0
8,32,89,79,89,3,right+B,0.035191625356674194,0.21996259689331055,0.10306854546070099,0.6036232709884644,0.03815403953194618,1.114410400390625,12.0,48.0,0,2,399,0,0,0,0,0,0
9,36,101,79,101,1,right,0.03955446183681488,0.2411193549633026,0.12266214191913605,0.5509344935417175,0.045729536563158035,1.1976417303085327,12.0,60.0,0,2,399,0,0,0,0,0,0
10,40,113,79,113,0,NOOP,0.05205121263861656,0.2727642357349396,0.2512612044811249,0.3318951725959778,0.09202813357114792,1.4408644437789917,11.0,71.0,0,2,398,0,0,0,0,0,0
11,44,122,79,122,0,NOOP,0.05065111070871353,0.2581813931465149,0.3535614609718323,0.19323833286762238,0.14436760544776917,1.4653396606445312,9.0,80.0,0,2,398,0,0,0,0,0,0
12,48,130,79,130,1,right,0.04509621858596802,0.26118403673171997,0.36309632658958435,0.17442652583122253,0.15619687736034393,1.4528405666351318,8.0,88.0,0,2,398,0,0,0,0,0,0
13,52,137,79,137,1,right,0.04581668972969055,0.35079312324523926,0.23120556771755219,0.2680235803127289,0.10416104644536972,1.4358174800872803,7.0,95.0,0,2,398,0,0,0,0,0,0
14,56,144,79,144,3,right+B,0.04442056268453598,0.3322080373764038,0.19915419816970825,0.3365822732448578,0.08763493597507477,1.4056521654129028,7.0,102.0,0,2,398,0,0,0,0,0,0
