decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,1,right,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,79,42,3,right+B,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,45,93,45,2,right+A,0.1153290644288063,0.361376017332077,0.1553238332271576,0.22882971167564392,0.13914133608341217,1.5180755853652954,3.0,5.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,50,108,50,3,right+B,0.11536870151758194,0.3629932999610901,0.15520218014717102,0.2261081337928772,0.14032770693302155,1.517881989479065,5.0,10.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,55,112,55,1,right,0.11611636728048325,0.363208144903183,0.15765219926834106,0.22025975584983826,0.14276358485221863,1.5202481746673584,4.0,14.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,61,106,61,3,right+B,0.1160554587841034,0.36336347460746765,0.15858221054077148,0.21958577632904053,0.14241304993629456,1.520285964012146,6.0,20.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,68,89,68,4,right+A+B,0.11622920632362366,0.3633778691291809,0.15912848711013794,0.2177208662033081,0.1435435563325882,1.5210435390472412,7.0,27.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,75,79,75,2,right+A,0.1150527074933052,0.363864004611969,0.15512016415596008,0.2261001616716385,0.13986295461654663,1.5170022249221802,7.0,34.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,82,79,82,2,right+A,0.115559883415699,0.36333760619163513,0.15651588141918182,0.22312471270561218,0.14146190881729126,1.518852710723877,7.0,41.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,89,79,89,1,right,0.11477713286876678,0.36349713802337646,0.1588437557220459,0.2225012183189392,0.14038076996803284,1.5185678005218506,6.0,47.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,97,79,97,3,right+B,0.11557427793741226,0.3689129948616028,0.1589510142803192,0.21518373489379883,0.14137794077396393,1.5167642831802368,8.0,55.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
12,48,106,79,106,1,right,0.11488895118236542,0.3703300356864929,0.17665092647075653,0.19430159032344818,0.14382852613925934,1.519940733909607,9.0,64.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
13,52,117,97,117,2,right+A,0.11352532356977463,0.37117645144462585,0.1832684725522995,0.18373484909534454,0.1482948362827301,1.5201590061187744,11.0,75.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
14,56,129,117,129,2,right+A,0.11212872713804245,0.3602658808231354,0.21442614495754242,0.14882871508598328,0.16435058414936066,1.5236103534698486,12.0,87.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
15,60,141,132,141,3,right+B,0.10727304220199585,0.33563557267189026,0.23693710565567017,0.1227605789899826,0.19739370048046112,1.5248521566390991,11.0,98.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
16,64,153,134,153,1,right,0.10928548872470856,0.34056606888771057,0.21947336196899414,0.13786837458610535,0.19280678033828735,1.532164454460144,12.0,110.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,165,123,165,1,right,0.11243581771850586,0.3476882576942444,0.1843111366033554,0.18018463253974915,0.175380140542984,1.5388203859329224,12.0,122.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,177,104,177,3,right+B,0.11157109588384628,0.3544786274433136,0.1392815113067627,0.21455827355384827,0.1801103949546814,1.5258629322052002,12.0,134.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,189,84,189,2,right+A,0.11368957906961441,0.34809622168540955,0.1207042783498764,0.2389388084411621,0.17857109010219574,1.5194385051727295,12.0,146.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
20,80,198,79,198,1,right,0.11324110627174377,0.3467971384525299,0.10787402838468552,0.26717260479927063,0.16491514444351196,1.5040032863616943,8.0,154.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
21,84,205,93,205,2,right+A,0.12193528562784195,0.3349555432796478,0.151558980345726,0.1890120953321457,0.2025381475687027,1.5472049713134766,7.0,161.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
22,88,212,108,212,1,right,0.11669183522462845,0.33957022428512573,0.1494448184967041,0.22828127443790436,0.16601191461086273,1.5368285179138184,7.0,168.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
