elapsed_seconds,timesteps,return,length,max_x,completed,game_score,score_gain,coins,objective_reward_sum,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_top_tier
118.222,2139824,3095.0,271,3175,1,1100,1100,2,24.737499999999955,0,0,1100,400,133,0
118.837,2139992,3096.0,269,3175,1,900,900,2,24.694999999999958,0,0,900,100,160,0
123.288,2140536,3085.0,312,3175,1,800,800,2,24.587499999999984,0,0,800,100,150,0
124.536,2140896,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,88,0
125.139,2141064,3095.0,268,3175,1,1100,1100,2,24.737499999999958,0,0,1100,400,113,0
125.401,2141132,3083.0,332,3175,1,1100,1100,2,24.64749999999998,0,0,1100,400,123,0
129.787,2141632,2379.0,274,2472,0,700,700,2,16.767499999999984,0,0,700,0,,0
131.286,2142064,3091.0,292,3175,1,2700,2700,2,25.107499999999973,0,0,2700,2000,61,0
134.334,2142204,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,113,0
134.659,2142292,3087.0,307,3175,1,900,900,2,24.62749999999996,0,0,900,100,160,0
136.075,2142704,3096.0,268,3175,1,900,900,2,24.69499999999996,0,0,900,100,145,0
137.563,2143136,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,133,0
140.486,2143240,1049.0,134,1128,0,200,200,0,6.667499999999988,0,0,200,0,,0
140.989,2143380,3095.0,272,3175,1,1100,1100,2,24.737499999999958,0,0,1100,400,128,0
141.309,2143464,3088.0,315,3175,1,2900,2900,2,25.134999999999973,0,0,2900,2000,40,0
143.843,2144208,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,133,0
147.227,2144452,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,108,0
147.535,2144536,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,136,0
147.729,2144584,3083.0,336,3175,1,900,900,2,24.59749999999997,0,0,900,100,144,0
152.685,2145280,3096.0,268,3175,1,900,900,2,24.69499999999996,0,0,900,100,145,0
154.034,2145684,3086.0,308,3175,1,1100,1100,2,24.66999999999996,0,0,1100,400,111,0
154.172,2145716,3092.0,295,3175,1,1200,1200,2,24.73999999999997,0,0,1200,400,130,0
154.537,2145816,3087.0,308,3175,1,2700,2700,2,25.077499999999965,0,0,2700,2000,51,0
159.058,2146352,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
160.454,2146760,3095.0,269,3175,1,1500,1500,2,24.837499999999956,0,0,1500,800,103,0
161.086,2146888,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,108,0
161.328,2146948,3088.0,308,3175,1,1600,1600,2,24.80999999999998,0,0,1600,800,98,0
165.686,2147424,3095.0,268,3175,1,1500,1500,2,24.83749999999996,0,0,1500,800,84,0
167.142,2147832,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,113,0
167.842,2148024,3097.0,269,3175,1,900,900,2,24.702499999999958,0,0,900,100,153,0
168.069,2148080,3088.0,298,3175,1,2700,2700,2,25.08499999999998,0,0,2700,2000,35,0
172.204,2148496,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
173.955,2148992,3091.0,290,3175,1,1500,1500,2,24.80749999999996,0,0,1500,800,92,0
174.533,2149152,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
174.91,2149260,1710.0,191,1788,0,600,600,2,11.724999999999978,0,0,600,0,,0
178.486,2149468,3075.0,361,3175,1,1500,1500,2,24.68749999999999,0,0,1500,800,84,0
180.604,2150064,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
181.194,2150224,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,108,0
181.597,2150332,3095.0,268,3175,1,2700,2700,2,25.13749999999996,0,0,2700,2000,50,0
185.192,2150600,3091.0,283,3175,1,2700,2700,2,25.107499999999966,0,0,2700,2000,69,0
187.103,2151136,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,104,0
187.709,2151296,3095.0,268,3175,1,1500,1500,2,24.83749999999996,0,0,1500,800,88,0
188.116,2151404,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,88,0
191.825,2151672,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,88,0
193.723,2152208,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
197.206,2152452,3092.0,289,3175,1,5800,5800,2,25.889999999999965,0,0,5800,5000,15,1
197.323,2152476,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
198.368,2152768,3096.0,274,3175,1,900,900,2,24.694999999999958,0,0,900,100,144,0
200.234,2153280,3095.0,268,3175,1,1100,1100,2,24.737499999999958,0,0,1100,400,108,0
203.763,2153524,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
203.884,2153548,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,26,1
204.939,2153840,3095.0,268,3175,1,1100,1100,2,24.737499999999958,0,0,1100,400,113,0
206.955,2154352,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
210.467,2154616,3096.0,273,3175,1,1200,1200,2,24.769999999999957,0,0,1200,400,128,0
210.515,2154620,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
211.505,2154912,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
213.25,2155424,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
216.779,2155696,3095.0,269,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
217.595,2155932,3085.0,329,3175,1,1200,1200,2,24.68749999999997,0,0,1200,400,136,0
217.813,2155988,3096.0,269,3175,1,900,900,2,24.694999999999958,0,0,900,100,148,0
219.61,2156496,3095.0,268,3175,1,2700,2700,2,25.13749999999996,0,0,2700,2000,50,0
223.454,2156776,3096.0,270,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,122,0
224.243,2157004,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
224.466,2157060,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
228.74,2157568,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,88,0
229.706,2157848,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
230.487,2158076,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
230.712,2158132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
235.022,2158640,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
236.013,2158920,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
236.808,2159148,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
237.042,2159208,3097.0,269,3175,1,900,900,2,24.702499999999958,0,0,900,100,153,0
241.327,2159712,3096.0,268,3175,1,900,900,2,24.69499999999996,0,0,900,100,160,0
242.294,2159992,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
242.647,2160100,252.0,27,315,0,0,0,0,0.6400000000000006,0,0,0,0,,0
243.079,2160220,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
243.721,2160404,3088.0,299,3175,1,1100,1100,2,24.684999999999963,0,0,1100,400,134,0
247.567,2160784,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
248.927,2161172,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
249.362,2161292,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
250.05,2161488,3096.0,271,3175,1,1200,1200,2,24.769999999999957,0,0,1200,400,122,0
254.019,2161856,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
255.373,2162244,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
255.8,2162364,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
256.486,2162560,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
260.284,2162928,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
261.643,2163316,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,26,1
262.084,2163436,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
262.767,2163632,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
266.561,2164000,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
267.914,2164388,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
268.341,2164508,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
269.029,2164704,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
272.852,2165072,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
274.571,2165580,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
274.886,2165664,3086.0,319,3175,1,5800,5800,2,25.84499999999997,0,0,5800,5000,25,1
277.85,2165776,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
279.397,2166236,3092.0,291,3175,1,900,900,2,24.66499999999996,0,0,900,100,148,0
280.856,2166668,3096.0,272,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,132,0
284.029,2166848,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
284.304,2166920,3089.0,314,3175,1,1000,1000,2,24.66749999999996,0,0,1000,100,149,0
285.633,2167308,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
287.311,2167788,3093.0,280,3175,1,900,900,2,24.672499999999953,0,0,900,100,148,0
290.47,2167920,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
290.746,2167992,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
292.048,2168380,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
296.228,2168860,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
296.7,2168992,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,46,0
296.974,2169064,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
298.287,2169452,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,26,1
302.489,2169936,3095.0,269,3175,1,2700,2700,2,25.137499999999957,0,0,2700,2000,45,0
302.953,2170064,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
303.228,2170136,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,44,0
305.125,2170696,3088.0,311,3175,1,1200,1200,2,24.709999999999965,0,0,1200,400,133,0
308.941,2171084,1055.0,97,1128,0,200,200,0,6.71249999999999,0,0,200,0,,0
309.014,2171096,3092.0,290,3175,1,2700,2700,2,25.11499999999997,0,0,2700,2000,35,0
309.178,2171136,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,104,0
309.397,2171204,252.0,27,315,0,0,0,0,0.6400000000000006,0,0,0,0,,0
309.445,2171208,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,26,1
315.191,2172156,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
315.464,2172228,3096.0,273,3175,1,1200,1200,2,24.769999999999957,0,0,1200,400,132,0
315.653,2172276,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
315.701,2172280,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,88,0
317.015,2172684,1050.0,114,1126,0,200,200,0,6.674999999999992,0,0,200,0,,0
321.866,2173304,3094.0,287,3175,1,1000,1000,2,24.704999999999973,0,0,1000,100,160,0
322.048,2173348,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
322.097,2173352,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
323.673,2173820,3092.0,284,3175,1,5700,5700,2,25.864999999999966,0,0,5700,5000,25,1
328.121,2174376,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
328.301,2174420,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
328.361,2174428,3096.0,269,3175,1,900,900,2,24.694999999999958,0,0,900,100,153,0
334.336,2175444,3067.0,406,3175,1,900,900,2,24.47749999999999,0,0,900,100,145,0
334.533,2175492,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,26,1
334.631,2175500,3096.0,268,3175,1,1200,1200,2,24.76999999999996,0,0,1200,400,108,0
334.631,2175500,3094.0,281,3175,1,900,900,2,24.679999999999957,0,0,900,100,147,0
335.966,2175908,1056.0,102,1130,0,200,200,0,6.719999999999988,0,0,200,0,,0
340.768,2176564,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
340.83,2176572,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
341.048,2176628,3092.0,296,3175,1,1300,1300,2,24.76499999999996,0,0,1300,400,130,0
342.238,2176980,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
347.034,2177636,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
347.092,2177644,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
347.313,2177700,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
351.141,2178052,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
353.458,2178724,3095.0,272,3175,1,1600,1600,2,24.86249999999995,0,0,1600,800,99,0
353.952,2178868,3088.0,306,3175,1,5900,5900,2,25.88499999999998,0,0,5900,5000,15,1
354.322,2178972,3087.0,318,3175,1,1200,1200,2,24.702499999999976,0,0,1200,400,136,0
357.393,2179124,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
358.522,2179460,1339.0,122,1417,0,200,200,0,8.842499999999985,0,0,200,0,,0
359.681,2179800,3096.0,269,3175,1,2800,2800,2,25.16999999999996,0,0,2800,2000,79,0
360.162,2179940,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
363.625,2180196,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
363.65,2180204,1053.0,101,1127,0,200,200,0,6.697499999999989,0,0,200,0,,0
364.94,2180584,3094.0,281,3175,1,900,900,2,24.679999999999954,0,0,900,100,145,0
366.436,2181012,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
369.823,2181268,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
369.885,2181276,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
371.2,2181656,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
372.658,2182084,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
376.099,2182340,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
376.161,2182348,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
377.453,2182728,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
381.596,2183156,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
382.475,2183412,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
382.537,2183420,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
383.801,2183800,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
387.814,2184228,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
388.729,2184484,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
389.05,2184568,3092.0,287,3175,1,5800,5800,2,25.889999999999965,0,0,5800,5000,20,1
390.098,2184876,3096.0,269,3175,1,800,800,2,24.669999999999956,0,0,800,100,153,0
394.137,2185300,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
395.009,2185556,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
395.318,2185640,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,26,1
397.193,2186196,3084.0,330,3175,1,800,800,2,24.579999999999973,0,0,800,100,144,0
400.394,2186372,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
401.259,2186628,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
402.264,2186920,3087.0,320,3175,1,1200,1200,2,24.702499999999983,0,0,1200,400,132,0
405.995,2187268,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,26,1
406.629,2187444,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
407.521,2187700,3096.0,268,3175,1,2800,2800,2,25.169999999999963,0,0,2800,2000,50,0
408.523,2187992,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
412.258,2188340,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
413.011,2188516,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
413.928,2188772,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
414.937,2189064,3096.0,268,3175,1,1600,1600,2,24.869999999999962,0,0,1600,800,84,0
418.661,2189412,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
419.273,2189588,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
420.156,2189844,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
421.75,2190312,3086.0,312,3175,1,800,800,2,24.594999999999974,0,0,800,100,160,0
424.931,2190484,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
425.85,2190756,3091.0,292,3175,1,1200,1200,2,24.73249999999996,0,0,1200,400,132,0
426.412,2190916,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
430.555,2191384,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
431.152,2191556,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
432.076,2191828,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
432.637,2191988,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
436.895,2192492,3093.0,277,3175,1,2800,2800,2,25.147499999999965,0,0,2800,2000,59,0
437.378,2192628,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,10,1
438.321,2192900,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
438.881,2193060,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
443.154,2193564,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
443.799,2193700,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
444.745,2193972,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
445.318,2194132,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
449.599,2194636,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
450.081,2194772,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
451.173,2195092,3093.0,280,3175,1,800,800,2,24.647499999999955,0,0,800,100,160,0
451.573,2195204,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,30,1
455.862,2195708,3095.0,268,3175,1,5700,5700,2,25.88749999999996,0,0,5700,5000,10,1
456.367,2195844,3096.0,268,3175,1,5800,5800,2,25.91999999999996,0,0,5800,5000,30,1
