decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,1,right,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,93,42,4,right+A+B,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,108,44,3,right+B,0.11521558463573456,0.3631387948989868,0.1546945422887802,0.22727708518505096,0.13967397809028625,1.517201542854309,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,112,48,3,right+B,0.11608665436506271,0.3632698357105255,0.15773771703243256,0.2196466475725174,0.1432591825723648,1.5204399824142456,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,53,106,53,2,right+A,0.1161596029996872,0.3629394471645355,0.15845191478729248,0.21920931339263916,0.14323964715003967,1.5208784341812134,4.0,12.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,58,89,58,3,right+B,0.11588288843631744,0.3633936047554016,0.15617428719997406,0.22264112532138824,0.14190807938575745,1.519118070602417,5.0,17.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,64,79,64,0,NOOP,0.1154969334602356,0.3635609447956085,0.15551531314849854,0.22398847341537476,0.14143836498260498,1.5183320045471191,6.0,23.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,70,79,70,1,right,0.11547015607357025,0.3636683225631714,0.1553804725408554,0.22460375726222992,0.14087730646133423,1.5179530382156372,6.0,29.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,77,93,77,4,right+A+B,0.11503412574529648,0.36376509070396423,0.15546530485153198,0.22509784996509552,0.14063763618469238,1.5175340175628662,7.0,36.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,84,109,84,4,right+A+B,0.11553873866796494,0.3640064299106598,0.15745100378990173,0.22175367176532745,0.14125022292137146,1.518740177154541,6.0,42.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,91,121,91,1,right,0.11549261212348938,0.36740022897720337,0.1547345519065857,0.22276604175567627,0.13960658013820648,1.5153050422668457,7.0,49.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
12,48,98,125,98,1,right,0.114546999335289,0.3704807162284851,0.1582190841436386,0.21743793785572052,0.13931529223918915,1.5141561031341553,7.0,56.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
13,52,105,119,105,1,right,0.11497332900762558,0.3672935366630554,0.18560001254081726,0.18568572402000427,0.14644746482372284,1.5231305360794067,7.0,63.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
14,56,112,105,112,3,right+B,0.11322744935750961,0.3669072389602661,0.18879476189613342,0.17961063981056213,0.1514599621295929,1.5235223770141602,7.0,70.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
15,60,119,85,119,1,right,0.1126483604311943,0.3581109046936035,0.20440249145030975,0.15690860152244568,0.16792966425418854,1.5284678936004639,6.0,76.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
16,64,126,79,126,0,NOOP,0.10848212242126465,0.34359127283096313,0.23112405836582184,0.12869928777217865,0.18810328841209412,1.5247128009796143,7.0,83.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,132,93,132,4,right+A+B,0.10529503226280212,0.3177720308303833,0.2595803141593933,0.09687457233667374,0.22047807276248932,1.5109028816223145,6.0,89.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,139,109,139,4,right+A+B,0.10255295783281326,0.31607913970947266,0.26755839586257935,0.09519344568252563,0.2186160385608673,1.506625771522522,7.0,96.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,146,121,146,1,right,0.10647735744714737,0.3288475275039673,0.24336983263492584,0.11506759375333786,0.20623764395713806,1.5225415229797363,7.0,103.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
20,80,153,125,153,4,right+A+B,0.10821165144443512,0.3368777632713318,0.21973688900470734,0.1281164288520813,0.20705729722976685,1.5294551849365234,6.0,109.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
21,84,160,119,160,2,right+A,0.11198880523443222,0.34165775775909424,0.20093931257724762,0.13717781007289886,0.20823630690574646,1.5338035821914673,7.0,116.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
22,88,167,105,167,1,right,0.11663802713155746,0.34487631916999817,0.16680382192134857,0.1449727863073349,0.22670906782150269,1.5329266786575317,7.0,123.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
23,92,174,85,174,3,right+B,0.11847931891679764,0.35447850823402405,0.12962158024311066,0.1833883374929428,0.21403224766254425,1.5261974334716797,7.0,130.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
24,96,181,79,181,1,right,0.11732269823551178,0.3556209206581116,0.10762187093496323,0.23191115260124207,0.18752333521842957,1.511780023574829,7.0,137.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
25,100,188,79,188,1,right,0.11899207532405853,0.3436352014541626,0.10300140827894211,0.2592439651489258,0.175127312541008,1.5095739364624023,6.0,143.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
26,104,195,93,195,4,right+A+B,0.11460372060537338,0.33527541160583496,0.10810000449419022,0.287774920463562,0.1542460024356842,1.5019065141677856,7.0,150.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
27,108,202,108,202,0,NOOP,0.11438560485839844,0.33264046907424927,0.13280178606510162,0.25532397627830505,0.16484813392162323,1.5280075073242188,7.0,157.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
28,112,209,114,209,3,right+B,0.11315395683050156,0.33863329887390137,0.155701145529747,0.2365807443857193,0.15593084692955017,1.5336194038391113,7.0,164.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
29,116,216,112,216,3,right+B,0.10829109698534012,0.3450250029563904,0.1873709112405777,0.22102436423301697,0.13828860223293304,1.5288859605789185,7.0,171.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
30,120,223,100,223,3,right+B,0.10193637013435364,0.3104538917541504,0.28514939546585083,0.11516674607992172,0.18729357421398163,1.5163450241088867,6.0,177.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
