elapsed_seconds,timesteps,return,length,max_x,completed
119.93,1083388,1441.0,136,1524,0
122.701,1083468,1871.0,194,1959,0
124.024,1083880,1715.0,177,1797,0
124.174,1083932,1455.0,136,1531,0
124.486,1084040,1456.0,143,1527,0
124.555,1084064,2654.0,311,2764,0
124.889,1084180,248.0,29,311,0
124.924,1084192,628.0,78,700,0
128.752,1084644,1701.0,178,1783,0
129.068,1084752,1333.0,140,1414,0
129.479,1084892,1714.0,178,1799,0
129.539,1084912,608.0,67,679,0
133.787,1085516,1709.0,156,1788,0
133.824,1085528,1570.0,194,1657,0
134.926,1085904,1693.0,248,1783,0
135.369,1086056,1440.0,135,1515,0
135.772,1086196,1693.0,167,1783,0
136.118,1086316,620.0,65,690,0
136.646,1086496,2299.0,614,2475,0
139.428,1086608,1863.0,176,1954,0
140.034,1086816,1708.0,155,1787,0
140.138,1086852,1441.0,134,1515,0
141.474,1087304,1713.0,174,1795,0
141.927,1087444,1587.0,157,1675,0
144.75,1087560,622.0,64,690,0
144.761,1087564,1706.0,178,1788,0
145.399,1087788,621.0,86,687,0
145.575,1087848,656.0,71,725,0
145.911,1087964,2645.0,367,2768,0
146.334,1088104,1428.0,136,1511,0
147.141,1088368,1448.0,145,1526,0
147.595,1088520,1709.0,168,1789,0
150.252,1088600,1717.0,159,1790,0
150.451,1088668,656.0,75,725,0
151.467,1089016,1581.0,228,1675,0
152.026,1089200,1875.0,170,1958,0
152.507,1089352,1877.0,171,1958,0
153.046,1089532,1863.0,233,1957,0
156.141,1089704,1434.0,172,1517,0
156.968,1089976,1947.0,194,2025,0
157.251,1090072,1427.0,135,1509,0
158.124,1090352,1860.0,250,1960,0
158.699,1090544,1877.0,210,1961,0
162.039,1090820,1873.0,187,1958,0
162.372,1090924,599.0,95,675,0
162.397,1090932,1437.0,145,1514,0
163.246,1091216,1855.0,310,1964,0
164.138,1091520,601.0,76,672,0
164.245,1091556,1712.0,158,1796,0
166.99,1091652,1693.0,180,1786,0
168.662,1092228,1046.0,144,1129,0
168.99,1092340,2638.0,380,2762,0
169.095,1092376,1711.0,205,1790,0
169.128,1092388,1424.0,217,1524,0
169.471,1092508,607.0,70,670,0
173.497,1093036,1704.0,165,1785,0
174.062,1093220,1864.0,208,1954,0
174.186,1093244,1576.0,226,1676,0
174.263,1093268,1937.0,190,2023,0
175.475,1093660,1042.0,156,1128,0
178.342,1093788,1597.0,142,1671,0
178.832,1093952,1944.0,171,2024,0
179.137,1094056,1693.0,203,1788,0
179.675,1094240,1052.0,145,1128,0
180.105,1094384,1578.0,149,1656,0
180.567,1094540,1594.0,147,1670,0
180.865,1094640,1587.0,146,1665,0
184.772,1095068,821.0,132,900,0
185.53,1095312,2376.0,268,2473,0
185.672,1095360,1894.0,180,1979,0
186.055,1095492,2369.0,277,2471,0
189.624,1095856,735.0,136,819,0
189.792,1095912,1439.0,138,1524,0
190.113,1096020,1432.0,132,1513,0
190.751,1096240,742.0,96,811,0
191.619,1096520,736.0,70,808,0
191.804,1096580,619.0,140,703,0
192.042,1096656,2651.0,397,2765,0
194.981,1096804,1571.0,223,1665,0
196.316,1097248,1167.0,111,1245,0
196.343,1097256,1706.0,169,1789,0
196.531,1097316,1947.0,199,2027,0
200.451,1097800,1458.0,136,1527,0
200.976,1097976,1838.0,330,1960,0
201.119,1098024,1443.0,177,1528,0
202.062,1098340,2364.0,273,2471,0
202.417,1098452,247.0,28,310,0
203.11,1098676,1708.0,219,1790,0
203.29,1098736,1875.0,178,1957,0
206.694,1099040,1598.0,147,1674,0
207.057,1099160,2368.0,296,2472,0
207.826,1099392,1708.0,164,1787,0
208.388,1099580,1573.0,226,1674,0
208.738,1099696,1701.0,164,1783,0
211.893,1099916,1443.0,131,1525,0
212.45,1100088,1694.0,232,1788,0
212.5,1100104,1438.0,131,1520,0
213.617,1100448,1438.0,133,1520,0
214.046,1100588,732.0,121,811,0
218.023,1101112,2657.0,354,2766,0
218.324,1101216,1596.0,157,1673,0
219.27,1101544,610.0,82,684,0
219.626,1101664,1849.0,304,1960,0
220.007,1101796,3066.0,427,3161,1
220.112,1101832,1943.0,180,2026,0
223.393,1102112,610.0,142,695,0
225.507,1102824,1867.0,248,1963,0
229.981,1103528,2642.0,354,2761,0
230.631,1103756,3038.0,523,3161,1
230.972,1103876,605.0,87,678,0
233.753,1103980,2658.0,289,2762,0
233.993,1104064,634.0,77,705,0
235.301,1104472,3003.0,669,3161,1
235.803,1104640,1702.0,191,1787,0
235.884,1104668,1700.0,172,1789,0
235.942,1104688,1438.0,156,1525,0
236.176,1104768,607.0,74,677,0
236.59,1104896,618.0,64,687,0
239.253,1104964,738.0,69,808,0
240.285,1105312,1050.0,136,1131,0
241.189,1105592,1567.0,157,1653,0
241.247,1105612,1936.0,179,2024,0
241.731,1105772,2367.0,276,2472,0
242.031,1105864,618.0,63,686,0
245.627,1106192,1437.0,150,1514,0
246.317,1106428,610.0,59,678,0
246.755,1106568,1889.0,199,1983,0
246.868,1106604,1860.0,185,1943,0
247.394,1106784,3060.0,368,3161,1
250.734,1107084,1708.0,164,1786,0
250.905,1107140,1428.0,134,1509,0
251.437,1107316,1936.0,187,2021,0
251.655,1107388,1323.0,151,1408,0
251.826,1107444,636.0,76,706,0
252.734,1107736,1713.0,163,1794,0
253.086,1107856,1430.0,135,1512,0
253.509,1108000,1718.0,153,1797,0
255.975,1108008,655.0,68,722,0
256.871,1108292,618.0,73,681,0
258.308,1108776,1875.0,230,1965,0
258.501,1108844,1430.0,138,1510,0
261.456,1109032,620.0,64,689,0
261.744,1109128,2363.0,280,2471,0
262.51,1109376,1437.0,133,1512,0
263.461,1109700,2308.0,564,2471,0
263.745,1109796,1863.0,191,1942,0
263.933,1109860,1941.0,183,2021,0
263.98,1109876,1338.0,125,1416,0
267.092,1110092,732.0,98,809,0
268.274,1110492,1711.0,158,1788,0
268.44,1110548,1588.0,168,1676,0
268.475,1110560,1947.0,191,2024,0
273.08,1111276,1700.0,179,1783,0
273.127,1111288,1929.0,185,2018,0
273.328,1111348,1700.0,214,1783,0
274.645,1111756,753.0,102,828,0
274.866,1111832,1428.0,136,1510,0
278.663,1112292,2613.0,550,2763,0
278.815,1112344,2382.0,267,2472,0
279.182,1112468,1721.0,159,1792,0
280.036,1112764,737.0,74,808,0
280.468,1112912,1722.0,155,1800,0
280.733,1113004,1708.0,165,1787,0
280.989,1113092,2645.0,334,2758,0
284.928,1113568,1703.0,164,1785,0
285.264,1113680,1707.0,169,1787,0
286.27,1114016,2654.0,313,2762,0
290.077,1114440,1704.0,190,1790,0
290.412,1114556,1438.0,135,1512,0
291.308,1114860,632.0,76,703,0
291.838,1115032,3044.0,485,3161,1
292.061,1115104,1718.0,166,1788,0
295.021,1115200,2636.0,408,2763,0
296.351,1115644,825.0,111,900,0
296.989,1115852,1708.0,187,1792,0
300.632,1116260,2663.0,307,2762,0
300.931,1116360,1338.0,127,1417,0
302.035,1116732,3049.0,468,3161,1
302.98,1117036,1875.0,194,1963,0
306.138,1117232,3061.0,397,3161,1
306.438,1117316,1449.0,146,1527,0
307.251,1117584,1440.0,137,1515,0
308.04,1117848,1592.0,154,1669,0
308.228,1117912,620.0,82,693,0
308.774,1118096,2341.0,434,2472,0
312.413,1118472,1588.0,156,1667,0
312.451,1118484,1596.0,143,1672,0
312.832,1118612,2371.0,324,2474,0
313.708,1118904,737.0,73,808,0
313.72,1118908,1430.0,203,1526,0
313.934,1118980,1337.0,124,1415,0
314.481,1119164,1879.0,173,1959,0
317.901,1119484,821.0,126,900,0
318.407,1119652,1590.0,186,1676,0
319.037,1119868,1708.0,176,1789,0
319.858,1120144,737.0,69,808,0
320.196,1120260,2651.0,339,2759,0
323.043,1120376,248.0,29,311,0
323.755,1120620,614.0,61,681,0
324.284,1120804,1707.0,165,1788,0
324.947,1121036,2613.0,388,2746,0
325.052,1121072,622.0,67,690,0
325.7,1121296,3069.0,411,3161,1
325.736,1121308,1697.0,172,1785,0
328.453,1121388,614.0,79,685,0
328.942,1121556,616.0,62,684,0
329.196,1121632,1600.0,149,1674,0
329.808,1121828,1427.0,133,1508,0
329.98,1121884,606.0,63,674,0
331.002,1122220,1705.0,166,1785,0
331.038,1122232,609.0,87,682,0
334.509,1122512,601.0,73,671,0
334.523,1122516,617.0,71,687,0
334.8,1122604,2656.0,304,2764,0
334.936,1122648,237.0,33,300,0
335.705,1122904,2371.0,269,2469,0
335.789,1122932,1054.0,105,1128,0
335.942,1122984,611.0,84,682,0
336.82,1123268,1703.0,166,1783,0
340.61,1123680,778.0,174,869,0
340.669,1123700,1853.0,192,1946,0
341.481,1123972,614.0,73,684,0
342.569,1124312,1876.0,261,1958,0
345.631,1124496,997.0,398,1129,0
345.897,1124584,1716.0,153,1795,0
345.97,1124608,740.0,74,811,0
346.881,1124908,2663.0,302,2764,0
348.031,1125296,1705.0,178,1787,0
351.409,1125608,1868.0,278,1961,0
352.249,1125884,2375.0,244,2470,0
352.363,1125920,1708.0,156,1788,0
353.258,1126220,1585.0,153,1672,0
353.362,1126256,619.0,84,691,0
353.707,1126376,822.0,123,899,0
356.976,1126592,1799.0,496,1945,0
357.07,1126624,603.0,101,679,0
357.244,1126684,618.0,77,682,0
357.856,1126892,611.0,75,682,0
357.984,1126936,1697.0,170,1784,0
362.612,1127632,1946.0,185,2021,0
362.698,1127660,1577.0,181,1668,0
362.928,1127736,2373.0,278,2473,0
363.441,1127900,1667.0,304,1782,0
364.957,1128384,1890.0,181,1966,0
367.89,1128528,1705.0,224,1788,0
368.756,1128820,737.0,73,808,0
368.801,1128836,2384.0,275,2475,0
369.661,1129120,738.0,71,809,0
370.132,1129280,3080.0,345,3161,1
374.326,1129820,2356.0,359,2471,0
374.945,1130028,1853.0,187,1945,0
375.015,1130052,1851.0,233,1946,0
376.132,1130432,1829.0,403,1956,0
376.314,1130492,747.0,110,824,0
379.347,1130684,619.0,63,686,0
379.523,1130744,1428.0,231,1529,0
379.64,1130784,1935.0,189,2019,0
380.159,1130964,738.0,70,809,0
380.375,1131040,623.0,74,687,0
380.922,1131228,1431.0,184,1521,0
381.805,1131520,1864.0,184,1948,0
381.876,1131544,634.0,79,705,0
385.06,1131784,1738.0,186,1817,0
385.223,1131840,739.0,74,810,0
385.841,1132056,1430.0,134,1511,0
386.677,1132340,819.0,139,899,0
386.782,1132376,1429.0,134,1510,0
387.18,1132512,237.0,34,300,0
390.299,1132724,1705.0,167,1784,0
391.389,1133092,3044.0,532,3161,1
391.389,1133092,1722.0,188,1805,0
392.4,1133404,1712.0,170,1785,0
392.664,1133488,2375.0,244,2467,0
396.186,1133808,735.0,80,808,0
397.02,1134080,1858.0,247,1954,0
397.415,1134212,2369.0,280,2471,0
397.727,1134316,1943.0,228,2030,0
398.605,1134604,1865.0,199,1959,0
401.367,1134692,1589.0,153,1669,0
401.892,1134864,1585.0,163,1673,0
402.507,1135056,1565.0,185,1658,0
403.112,1135256,1582.0,163,1669,0
403.464,1135372,821.0,127,900,0
403.904,1135520,1939.0,207,2025,0
407.151,1135676,1056.0,105,1130,0
407.76,1135880,1707.0,206,1788,0
409.043,1136300,1714.0,156,1792,0
409.066,1136308,1876.0,197,1965,0
413.279,1136892,3067.0,380,3161,1
413.327,1136908,1457.0,150,1528,0
413.478,1136960,1712.0,165,1785,0
413.95,1137120,1682.0,310,1790,0
414.413,1137248,251.0,32,315,0
414.622,1137320,598.0,90,672,0
415.231,1137524,1593.0,154,1672,0
415.244,1137528,1593.0,159,1669,0
415.498,1137616,737.0,74,808,0
418.431,1137780,618.0,63,686,0
418.807,1137908,1712.0,165,1790,0
419.356,1138096,1595.0,143,1671,0
420.641,1138532,1712.0,156,1789,0
423.978,1138760,1708.0,166,1781,0
424.289,1138868,2648.0,313,2766,0
424.969,1139104,737.0,86,811,0
426.28,1139552,1875.0,171,1956,0
426.508,1139628,2377.0,274,2469,0
429.511,1139796,2320.0,504,2471,0
429.539,1139804,1704.0,175,1787,0
430.338,1140076,737.0,70,809,0
430.97,1140288,1743.0,184,1819,0
432.373,1140728,1709.0,163,1785,0
435.168,1140844,249.0,29,312,0
436.02,1141140,657.0,74,725,0
436.354,1141252,2649.0,362,2769,0
437.063,1141488,2366.0,300,2471,0
437.566,1141660,1054.0,102,1128,0
440.581,1141844,1706.0,176,1788,0
441.396,1142116,3026.0,622,3161,1
442.071,1142336,1722.0,169,1803,0
442.158,1142364,606.0,62,674,0
442.754,1142560,1715.0,179,1797,0
446.062,1142856,642.0,74,711,0
446.29,1142932,3073.0,361,3161,1
446.455,1142984,1722.0,162,1798,0
446.466,1142988,1715.0,156,1785,0
447.812,1143432,1449.0,144,1526,0
447.999,1143496,819.0,128,899,0
448.631,1143712,1742.0,195,1821,0
448.879,1143796,632.0,75,703,0
448.984,1143832,1695.0,211,1786,0
451.48,1143852,1054.0,105,1128,0
452.697,1144240,1436.0,132,1511,0
453.254,1144428,1706.0,158,1793,0
453.481,1144496,1724.0,161,1802,0
454.012,1144648,1869.0,204,1957,0
454.434,1144792,1444.0,138,1528,0
457.788,1145084,737.0,73,808,0
458.242,1145236,1735.0,185,1804,0
458.367,1145276,1723.0,157,1799,0
458.647,1145372,1928.0,236,2023,0
460.005,1145836,798.0,140,879,0
463.552,1146200,797.0,241,898,0
465.334,1146820,1439.0,155,1525,0
465.58,1146908,3066.0,384,3161,1
468.75,1147140,606.0,80,679,0
469.371,1147352,3022.0,567,3161,1
469.522,1147404,2629.0,392,2757,0
470.711,1147804,1700.0,224,1788,0
474.327,1148100,608.0,74,679,0
475.735,1148572,3071.0,358,3161,1
475.873,1148620,2645.0,317,2764,0
476.562,1148848,2658.0,361,2768,0
480.352,1149288,1581.0,179,1671,0
481.249,1149584,3060.0,371,3161,1
485.237,1150040,1582.0,188,1668,0
485.876,1150260,3061.0,410,3161,1
486.159,1150356,3069.0,377,3161,1
486.909,1150600,736.0,85,810,0
487.402,1150736,1670.0,288,1783,0
487.54,1150780,1867.0,185,1951,0
491.444,1151252,1438.0,129,1519,0
492.29,1151524,1698.0,186,1784,0
492.73,1151668,1861.0,267,1962,0
496.621,1152148,1715.0,156,1794,0
496.974,1152268,2389.0,254,2476,0
497.773,1152540,655.0,68,722,0
497.796,1152548,1582.0,220,1673,0
498.313,1152728,1596.0,145,1673,0
498.915,1152936,1228.0,645,1409,0
499.254,1153052,616.0,81,687,0
502.484,1153308,622.0,64,690,0
503.358,1153604,1704.0,167,1783,0
507.657,1154232,2638.0,423,2768,0
508.355,1154472,3043.0,481,3161,1
508.666,1154580,2664.0,318,2767,0
508.699,1154592,2380.0,247,2473,0
509.156,1154748,737.0,69,808,0
513.699,1155432,2361.0,300,2473,0
513.76,1155448,1428.0,214,1525,0
514.608,1155728,738.0,74,809,0
515.454,1156024,1333.0,144,1416,0
515.557,1156060,2649.0,328,2761,0
515.591,1156072,2657.0,373,2763,0
518.467,1156216,1050.0,122,1129,0
518.696,1156296,613.0,68,683,0
518.896,1156364,739.0,73,810,0
520.018,1156748,1707.0,172,1788,0
520.368,1156860,1338.0,124,1416,0
520.531,1156916,1705.0,155,1783,0
523.73,1157160,1698.0,236,1785,0
523.743,1157164,655.0,76,724,0
524.561,1157444,613.0,71,683,0
524.596,1157456,1710.0,177,1786,0
525.121,1157636,1706.0,180,1788,0
525.167,1157652,1339.0,122,1417,0
525.965,1157928,622.0,73,692,0
526.645,1158156,1933.0,178,2020,0
529.594,1158324,1873.0,168,1953,0
529.629,1158336,1055.0,102,1129,0
529.958,1158448,737.0,73,808,0
530.495,1158628,737.0,73,808,0
530.947,1158780,2365.0,331,2475,0
531.678,1159024,1595.0,144,1671,0
531.775,1159056,656.0,69,724,0
532.003,1159128,1050.0,125,1129,0
536.031,1159620,820.0,123,898,0
536.178,1159668,1708.0,161,1786,0
536.327,1159716,1698.0,165,1786,0
536.526,1159780,2642.0,364,2770,0
537.723,1160168,1439.0,137,1515,0
537.806,1160196,1451.0,132,1526,0
540.91,1160424,1702.0,177,1787,0
541.078,1160480,1586.0,175,1670,0
542.878,1161064,1920.0,217,2020,0
543.245,1161188,1859.0,191,1954,0
546.099,1161300,1698.0,205,1793,0
546.11,1161304,251.0,29,314,0
547.47,1161752,1880.0,172,1960,0
547.962,1161920,1705.0,155,1784,0
548.09,1161964,3052.0,449,3161,1
548.325,1162044,737.0,73,808,0
548.893,1162240,609.0,69,678,0
552.301,1162532,737.0,73,808,0
552.314,1162536,1351.0,123,1432,0
552.44,1162576,2649.0,318,2762,0
552.53,1162604,1431.0,171,1522,0
552.839,1162708,239.0,33,303,0
554.038,1163084,1441.0,138,1516,0
557.346,1163356,1708.0,162,1786,0
558.611,1163792,2654.0,297,2760,0
558.775,1163848,2360.0,328,2470,0
558.786,1163852,1709.0,192,1790,0
559.539,1164104,608.0,78,680,0
562.908,1164396,737.0,73,808,0
563.392,1164556,1698.0,177,1788,0
563.489,1164588,1870.0,184,1952,0
563.815,1164700,3074.0,336,3161,1
564.133,1164808,1055.0,103,1129,0
564.886,1165060,783.0,126,864,0
565.569,1165288,1701.0,175,1786,0
565.653,1165316,1710.0,154,1788,0
568.375,1165396,738.0,84,811,0
570.107,1165976,1707.0,172,1783,0
570.305,1166044,1699.0,162,1786,0
570.735,1166192,2355.0,346,2470,0
574.017,1166408,1556.0,273,1665,0
574.797,1166668,1708.0,173,1790,0
574.808,1166672,1709.0,157,1794,0
577.03,1167384,1687.0,244,1783,0
580.326,1167672,2378.0,250,2472,0
580.84,1167852,2637.0,415,2767,0
581.434,1168052,1711.0,167,1785,0
581.761,1168160,2644.0,373,2765,0
582.014,1168240,731.0,142,815,0
587.131,1169096,2373.0,311,2473,0
587.92,1169372,3079.0,330,3161,1
591.147,1169640,2342.0,370,2469,0
591.855,1169880,3061.0,410,3161,1
592.83,1170196,2374.0,275,2472,0
593.096,1170288,1054.0,102,1128,0
593.586,1170456,2366.0,271,2472,0
597.507,1170892,1874.0,174,1948,0
598.31,1171160,1731.0,176,1806,0
598.391,1171188,657.0,74,725,0
598.845,1171344,1864.0,264,1958,0
599.074,1171424,3053.0,446,3161,1
599.169,1171456,738.0,74,809,0
602.812,1171836,1061.0,103,1136,0
603.246,1171980,1586.0,159,1674,0
604.199,1172268,2367.0,270,2471,0
604.756,1172460,1694.0,156,1780,0
607.731,1172628,2369.0,293,2471,0
608.809,1172996,1444.0,134,1524,0
613.105,1173612,1597.0,154,1675,0
613.298,1173680,2343.0,425,2471,0
614.164,1173976,739.0,74,810,0
614.279,1174016,1052.0,101,1127,0
614.706,1174164,3058.0,384,3161,1
615.791,1174532,3037.0,566,3161,1
618.518,1174620,1709.0,161,1787,0
618.878,1174744,1600.0,145,1674,0
619.601,1174984,613.0,60,681,0
619.647,1175000,1718.0,246,1815,0
620.223,1175192,1719.0,165,1789,0
624.288,1175728,1943.0,186,2022,0
625.019,1175972,3084.0,338,3161,1
626.158,1176368,1700.0,160,1788,0
626.819,1176588,2640.0,397,2769,0
630.119,1176880,737.0,73,808,0
630.201,1176908,3064.0,429,3161,1
631.372,1177312,734.0,101,811,0
631.551,1177372,2377.0,251,2470,0
635.587,1177872,3039.0,475,3161,1
637.484,1178504,1708.0,158,1786,0
637.656,1178564,2368.0,313,2474,0
637.75,1178596,3057.0,429,3161,1
640.948,1178852,653.0,72,722,0
641.122,1178912,2657.0,385,2768,0
641.521,1179048,1452.0,136,1528,0
642.129,1179244,1055.0,98,1128,0
642.404,1179332,1690.0,184,1783,0
642.907,1179500,1046.0,147,1129,0
643.453,1179684,1712.0,159,1782,0
646.665,1179944,1437.0,153,1513,0
646.947,1180036,1443.0,134,1516,0
647.304,1180156,1871.0,228,1964,0
647.433,1180200,626.0,64,694,0
652.015,1180908,2367.0,306,2472,0
652.943,1181164,2652.0,282,2754,0
652.993,1181180,2373.0,256,2469,0
654.356,1181560,1708.0,163,1795,0
654.733,1181672,1339.0,127,1418,0
654.758,1181680,1338.0,125,1418,0
654.784,1181688,3064.0,372,3161,1
658.125,1181952,1055.0,98,1128,0
659.232,1182300,1707.0,157,1785,0
659.794,1182484,1690.0,199,1783,0
663.562,1182872,2365.0,298,2469,0
664.702,1183220,1870.0,184,1954,0
664.806,1183256,1935.0,239,2030,0
664.978,1183316,2363.0,341,2468,0
665.522,1183500,614.0,70,684,0
665.617,1183532,1699.0,165,1788,0
668.967,1183792,737.0,73,808,0
669.441,1183948,1061.0,104,1137,0
669.834,1184072,1695.0,189,1787,0
669.976,1184120,1694.0,216,1791,0
675.491,1185080,2370.0,283,2472,0
676.357,1185380,2658.0,315,2761,0
676.394,1185392,3070.0,400,3161,1
677.251,1185672,655.0,73,724,0
677.41,1185724,1593.0,161,1673,0
680.467,1185928,622.0,64,690,0
680.726,1186016,3050.0,486,3161,1
682.781,1186676,2379.0,238,2472,0
687.556,1187452,2354.0,359,2470,0
687.771,1187528,3075.0,400,3161,1
687.929,1187584,3044.0,548,3161,1
688.44,1187752,737.0,75,809,0
688.681,1187836,2368.0,290,2471,0
691.886,1188080,617.0,61,685,0
693.563,1188612,764.0,133,846,0
693.961,1188700,2379.0,237,2469,0
694.278,1188796,2374.0,317,2472,0
698.329,1189324,1894.0,178,1983,0
698.4,1189348,3062.0,441,3161,1
698.495,1189380,1589.0,146,1666,0
700.008,1189880,2356.0,295,2469,0
704.106,1190372,2382.0,256,2471,0
704.377,1190468,2368.0,286,2471,0
708.836,1191152,3056.0,443,3161,1
709.208,1191280,2356.0,350,2469,0
709.208,1191280,1687.0,203,1780,0
710.745,1191800,1699.0,162,1784,0
714.224,1192064,3065.0,423,3161,1
715.115,1192324,2366.0,261,2472,0
715.728,1192532,1573.0,183,1666,0
716.388,1192748,733.0,106,809,0
716.947,1192932,1580.0,217,1678,0
720.242,1193180,3054.0,475,3161,1
720.891,1193400,1594.0,163,1671,0
721.512,1193604,2363.0,268,2470,0
721.536,1193612,1708.0,170,1795,0
722.224,1193832,1739.0,163,1819,0
722.581,1193948,606.0,86,679,0
725.856,1194196,590.0,91,665,0
726.103,1194280,1857.0,220,1947,0
726.587,1194436,1051.0,122,1129,0
728.376,1195036,1879.0,189,1962,0
731.787,1195356,2621.0,436,2764,0
732.222,1195496,2376.0,265,2475,0
732.411,1195556,2653.0,340,2768,0
732.51,1195588,1058.0,138,1138,0
733.818,1196020,1577.0,166,1666,0
736.781,1196160,1328.0,151,1414,0
737.035,1196240,1705.0,163,1793,0
742.382,1197212,2626.0,429,2758,0
742.725,1197328,2651.0,327,2764,0
743.979,1197760,2630.0,380,2760,0
744.556,1197956,1706.0,157,1785,0
744.835,1198052,737.0,73,808,0
744.941,1198088,3044.0,482,3161,1
747.733,1198200,2382.0,247,2477,0
748.177,1198352,657.0,75,725,0
749.317,1198736,644.0,134,724,0
753.875,1199388,2664.0,325,2768,0
754.494,1199584,3068.0,407,3161,1
755.835,1200048,1737.0,165,1818,0
756.052,1200124,2350.0,347,2471,0
