elapsed_seconds,timesteps,return,length,max_x,completed
7.533,2120732,3096.0,268,3161,1
7.551,2120736,3096.0,269,3161,1
7.934,2120828,3092.0,292,3161,1
7.996,2120844,3090.0,296,3161,1
15.931,2121864,3094.0,282,3161,1
16.109,2121916,3096.0,268,3161,1
16.136,2121924,3089.0,298,3161,1
16.416,2121996,3091.0,292,3161,1
22.943,2122936,3096.0,268,3161,1
23.167,2122996,3095.0,268,3161,1
23.422,2123068,3096.0,268,3161,1
23.575,2123112,3091.0,299,3161,1
29.936,2124084,3093.0,287,3161,1
30.126,2124140,3092.0,286,3161,1
30.141,2124144,3097.0,269,3161,1
30.282,2124184,3096.0,268,3161,1
38.737,2125212,3095.0,268,3161,1
38.753,2125216,3096.0,268,3161,1
38.768,2125220,3094.0,284,3161,1
38.909,2125256,3096.0,268,3161,1
46.062,2126284,3096.0,268,3161,1
46.075,2126288,3096.0,268,3161,1
46.088,2126292,3096.0,268,3161,1
46.343,2126368,3095.0,278,3161,1
53.628,2127408,3094.0,280,3161,1
53.75,2127440,3096.0,268,3161,1
54.096,2127524,3087.0,310,3161,1
54.096,2127524,3089.0,308,3161,1
59.693,2128092,772.0,142,856,0
61.274,2128496,3096.0,272,3161,1
61.359,2128516,3096.0,269,3161,1
61.698,2128596,3095.0,268,3161,1
67.604,2129164,3096.0,268,3161,1
69.34,2129628,3095.0,278,3161,1
69.368,2129636,3092.0,285,3161,1
69.947,2129788,3089.0,298,3161,1
75.397,2130236,3096.0,268,3161,1
77.553,2130700,3096.0,268,3161,1
77.587,2130708,3096.0,268,3161,1
78.182,2130860,3096.0,268,3161,1
83.984,2131500,3087.0,316,3161,1
85.025,2131772,3096.0,268,3161,1
85.054,2131780,3096.0,268,3161,1
85.668,2131944,3096.0,271,3161,1
92.185,2132692,3089.0,298,3161,1
92.883,2132852,3096.0,268,3161,1
93.194,2132936,3091.0,291,3161,1
98.268,2133416,3076.0,368,3161,1
99.62,2133764,3094.0,268,3161,1
100.493,2133968,3094.0,279,3161,1
104.079,2134008,3094.0,268,3161,1
106.096,2134496,3095.0,270,3161,1
107.582,2134836,3095.0,268,3161,1
111.601,2135084,3096.0,269,3161,1
111.848,2135144,3091.0,294,3161,1
114.565,2135744,3087.0,312,3161,1
115.219,2135908,3095.0,268,3161,1
119.213,2136156,3095.0,268,3161,1
119.435,2136216,3095.0,268,3161,1
121.714,2136816,3095.0,268,3161,1
125.901,2137120,3089.0,303,3161,1
126.273,2137232,3095.0,269,3161,1
127.317,2137484,3086.0,317,3161,1
133.268,2138192,3095.0,268,3161,1
133.7,2138304,3095.0,268,3161,1
134.259,2138460,3067.0,411,3161,1
134.611,2138556,3095.0,268,3161,1
140.647,2139264,3095.0,268,3161,1
141.056,2139380,3095.0,269,3161,1
141.993,2139628,3095.0,268,3161,1
142.069,2139648,3089.0,297,3161,1
148.249,2140456,3095.0,269,3161,1
148.781,2140596,3082.0,333,3161,1
149.666,2140836,3089.0,302,3161,1
149.772,2140864,3089.0,304,3161,1
150.308,2141004,1052.0,102,1126,0
155.285,2141528,3095.0,268,3161,1
156.885,2141936,3095.0,268,3161,1
157.498,2142092,3086.0,314,3161,1
157.863,2142184,3089.0,295,3161,1
162.804,2142604,3095.0,269,3161,1
165.205,2143008,3095.0,268,3161,1
165.975,2143168,3096.0,269,3161,1
171.066,2143256,3095.0,268,3161,1
173.19,2143680,3095.0,269,3161,1
175.644,2144080,3095.0,268,3161,1
182.094,2144244,3096.0,269,3161,1
183.791,2144436,3090.0,295,3161,1
185.249,2144756,3095.0,269,3161,1
187.177,2145156,3095.0,269,3161,1
191.975,2145320,3094.0,269,3161,1
193.892,2145712,3085.0,319,3161,1
195.053,2145968,3088.0,303,3161,1
196.159,2146232,3095.0,269,3161,1
200.27,2146384,1886.0,168,1959,0
200.3,2146392,3095.0,268,3161,1
203.875,2147240,3086.0,318,3161,1
208.578,2147456,3095.0,268,3161,1
208.911,2147540,3092.0,287,3161,1
208.992,2147560,3085.0,332,3161,1
218.471,2148528,3095.0,268,3161,1
218.487,2148532,3086.0,323,3161,1
219.828,2148624,3095.0,271,3161,1
219.947,2148632,3095.0,268,3161,1
228.022,2149604,3095.0,268,3161,1
228.107,2149624,3095.0,274,3161,1
228.479,2149696,3095.0,268,3161,1
228.508,2149704,3095.0,268,3161,1
236.02,2150676,3095.0,268,3161,1
236.502,2150772,3096.0,269,3161,1
236.532,2150780,3097.0,269,3161,1
236.986,2150860,3096.0,309,3161,1
246.662,2151748,3095.0,268,3161,1
247.042,2151844,3095.0,268,3161,1
247.071,2151852,3095.0,268,3161,1
247.415,2151936,3095.0,269,3161,1
254.748,2152920,3096.0,269,3161,1
254.762,2152924,3095.0,268,3161,1
254.962,2152976,3090.0,307,3161,1
255.098,2153012,3096.0,269,3161,1
261.393,2153880,2392.0,217,2474,0
261.864,2154008,3095.0,271,3161,1
261.916,2154024,3094.0,276,3161,1
262.021,2154052,3096.0,269,3161,1
269.942,2155064,3090.0,296,3161,1
269.997,2155080,3095.0,268,3161,1
270.159,2155124,3095.0,268,3161,1
277.918,2156164,3093.0,275,3161,1
277.936,2156168,3095.0,272,3161,1
278.677,2156344,3088.0,305,3161,1
282.693,2156556,1054.0,97,1128,0
283.869,2156784,3004.0,690,3161,1
285.58,2157236,3095.0,268,3161,1
286.22,2157416,3095.0,268,3161,1
290.458,2157628,3095.0,268,3161,1
291.904,2158016,3070.0,308,3161,1
293.083,2158308,3095.0,268,3161,1
293.835,2158492,3096.0,269,3161,1
297.619,2158712,3095.0,271,3161,1
299.122,2159092,3096.0,269,3161,1
300.178,2159384,3095.0,269,3161,1
300.902,2159568,3096.0,269,3161,1
305.018,2159788,3095.0,269,3161,1
306.77,2160164,3095.0,268,3161,1
308.229,2160488,3094.0,276,3161,1
312.786,2160644,3096.0,269,3161,1
314.225,2160916,3093.0,282,3161,1
315.723,2161244,3096.0,270,3161,1
320.879,2161728,3095.0,271,3161,1
320.97,2161756,3084.0,317,3161,1
322.158,2162088,3092.0,293,3161,1
323.61,2162432,3083.0,297,3161,1
327.803,2162804,3095.0,269,3161,1
327.92,2162832,3096.0,269,3161,1
329.163,2163164,3096.0,269,3161,1
330.736,2163600,3076.0,292,3161,1
334.998,2163908,3096.0,269,3161,1
335.798,2164132,3074.0,332,3161,1
336.143,2164240,3096.0,269,3161,1
337.753,2164672,3095.0,268,3161,1
342.657,2165072,1054.0,100,1129,0
342.89,2165132,3089.0,306,3161,1
343.778,2165312,3095.0,268,3161,1
344.603,2165528,3070.0,349,3161,1
350.107,2166208,3095.0,269,3161,1
350.164,2166224,3091.0,288,3161,1
351.285,2166528,3090.0,304,3161,1
355.147,2166792,3087.0,316,3161,1
356.9,2167296,3095.0,268,3161,1
358.032,2167600,3081.0,348,3161,1
358.534,2167728,3091.0,300,3161,1
361.872,2167904,3094.0,278,3161,1
363.648,2168368,3095.0,268,3161,1
365.028,2168676,3095.0,269,3161,1
368.478,2168840,3094.0,278,3161,1
368.96,2168976,3095.0,268,3161,1
370.535,2169444,3094.0,269,3161,1
371.552,2169748,3095.0,268,3161,1
374.943,2169916,3096.0,269,3161,1
375.382,2170048,3095.0,268,3161,1
377.123,2170516,3095.0,268,3161,1
378.288,2170820,3095.0,268,3161,1
381.531,2170988,3095.0,268,3161,1
381.983,2171124,3095.0,269,3161,1
384.707,2171856,3083.0,335,3161,1
387.958,2172000,3091.0,295,3161,1
388.177,2172060,3095.0,268,3161,1
389.259,2172300,3081.0,294,3161,1
394.444,2172932,3096.0,269,3161,1
395.125,2173132,3095.0,268,3161,1
395.471,2173236,3089.0,309,3161,1
395.942,2173376,3096.0,269,3161,1
400.912,2174008,3096.0,269,3161,1
401.584,2174208,3096.0,269,3161,1
401.941,2174312,3095.0,269,3161,1
402.415,2174448,3095.0,268,3161,1
407.68,2175084,3096.0,269,3161,1
408.415,2175280,3095.0,268,3161,1
408.811,2175388,3095.0,269,3161,1
409.246,2175524,3095.0,269,3161,1
410.696,2175940,1052.0,104,1126,0
414.817,2176224,3092.0,285,3161,1
415.162,2176328,1054.0,97,1128,0
415.238,2176352,3095.0,268,3161,1
415.675,2176468,3095.0,270,3161,1
421.563,2177304,3095.0,270,3161,1
421.893,2177404,3094.0,269,3161,1
421.969,2177428,3096.0,269,3161,1
422.963,2177688,3089.0,305,3161,1
429.229,2178484,3096.0,270,3161,1
429.307,2178508,3096.0,270,3161,1
429.812,2178592,3085.0,322,3161,1
430.555,2178764,3095.0,269,3161,1
431.381,2178984,1054.0,98,1128,0
436.571,2179584,3096.0,269,3161,1
436.734,2179628,3092.0,286,3161,1
438.403,2180056,3085.0,323,3161,1
441.931,2180164,3090.0,295,3161,1
444.067,2180660,3096.0,269,3161,1
444.451,2180768,3094.0,285,3161,1
448.829,2181136,3095.0,270,3161,1
449.93,2181360,3089.0,299,3161,1
451.482,2181740,3095.0,270,3161,1
451.905,2181848,3095.0,270,3161,1
456.751,2182328,3089.0,298,3161,1
457.137,2182444,3095.0,271,3161,1
458.964,2182924,3095.0,269,3161,1
459.288,2183024,3086.0,321,3161,1
463.576,2183404,3096.0,269,3161,1
464.27,2183520,3102.0,269,3161,1
466.446,2184100,3095.0,269,3161,1
466.618,2184144,3073.0,305,3161,1
470.694,2184476,3095.0,268,3161,1
471.071,2184592,3095.0,268,3161,1
472.015,2184864,1054.0,97,1128,0
473.238,2185176,3096.0,269,3161,1
476.651,2185352,3090.0,302,3161,1
477.903,2185676,3095.0,271,3161,1
478.903,2185944,3095.0,270,3161,1
483.282,2186348,3089.0,293,3161,1
483.684,2186432,3102.0,270,3161,1
485.003,2186748,3095.0,268,3161,1
485.986,2187020,3095.0,269,3161,1
491.169,2187504,3095.0,268,3161,1
491.27,2187536,3097.0,297,3161,1
492.289,2187824,3095.0,269,3161,1
493.415,2188092,3095.0,268,3161,1
498.057,2188576,3095.0,268,3161,1
498.406,2188664,3092.0,282,3161,1
499.244,2188896,3095.0,268,3161,1
499.686,2189008,245.0,28,308,0
500.694,2189284,3090.0,298,3161,1
506.236,2189896,3080.0,308,3161,1
506.696,2190004,3078.0,357,3161,1
507.031,2190080,3095.0,268,3161,1
512.004,2190544,3087.0,315,3161,1
514.168,2190968,3095.0,268,3161,1
514.659,2191080,3095.0,269,3161,1
514.963,2191152,3095.0,268,3161,1
520.029,2191620,3096.0,269,3161,1
520.992,2191904,2676.0,234,2755,0
521.378,2192016,2676.0,234,2755,0
522.128,2192228,3095.0,269,3161,1
526.898,2192728,3093.0,277,3161,1
527.911,2192988,3095.0,271,3161,1
528.309,2193092,3095.0,269,3161,1
532.476,2193436,3089.0,302,3161,1
533.915,2193804,3096.0,269,3161,1
534.883,2194064,3095.0,269,3161,1
535.21,2194164,3095.0,268,3161,1
539.244,2194508,3095.0,268,3161,1
540.516,2194876,3095.0,268,3161,1
541.676,2195212,3092.0,287,3161,1
541.896,2195276,2362.0,278,2470,0
545.869,2195580,3095.0,268,3161,1
547.304,2195948,3095.0,268,3161,1
548.953,2196316,3100.0,276,3161,1
553.776,2196492,3089.0,304,3161,1
555.18,2196848,3087.0,317,3161,1
555.825,2197020,3095.0,268,3161,1
557.785,2197464,3092.0,287,3161,1
560.96,2197564,3095.0,268,3161,1
562.176,2197924,3096.0,269,3161,1
562.848,2198092,3095.0,268,3161,1
567.214,2198552,3095.0,272,3161,1
567.54,2198636,3095.0,268,3161,1
568.886,2198996,3095.0,268,3161,1
569.516,2199164,3095.0,268,3161,1
574.322,2199624,3095.0,268,3161,1
574.622,2199708,3095.0,268,3161,1
575.416,2199932,2683.0,234,2755,0
577.035,2200244,3095.0,270,3161,1
582.868,2200688,2378.0,266,2476,0
583.984,2200904,3090.0,299,3161,1
584.502,2201004,3095.0,268,3161,1
585.165,2201180,2676.0,234,2755,0
590.196,2201760,3095.0,268,3161,1
590.98,2201976,3095.0,268,3161,1
591.318,2202076,3095.0,268,3161,1
591.986,2202256,3095.0,269,3161,1
597.235,2202832,3095.0,268,3161,1
598.144,2203060,3095.0,271,3161,1
598.5,2203148,3095.0,268,3161,1
599.488,2203428,3091.0,293,3161,1
599.987,2203572,1059.0,185,1152,0
605.189,2204136,3095.0,269,3161,1
605.563,2204236,3095.0,272,3161,1
607.043,2204500,3095.0,268,3161,1
607.792,2204644,3095.0,268,3161,1
611.789,2204936,1053.0,109,1130,0
612.925,2205220,3095.0,271,3161,1
613.283,2205308,3095.0,268,3161,1
618.304,2205824,3089.0,295,3161,1
619.259,2206092,3092.0,289,3161,1
619.932,2206292,3095.0,268,3161,1
621.069,2206632,3081.0,331,3161,1
624.84,2206896,3095.0,268,3161,1
625.737,2207164,3095.0,268,3161,1
626.432,2207364,3095.0,268,3161,1
627.72,2207704,3095.0,268,3161,1
631.82,2207968,3095.0,268,3161,1
633.26,2208324,3092.0,290,3161,1
633.856,2208476,3093.0,278,3161,1
638.086,2208776,3095.0,268,3161,1
639.133,2209040,3095.0,268,3161,1
640.347,2209396,3095.0,268,3161,1
641.041,2209600,3093.0,281,3161,1
645.116,2209848,3095.0,268,3161,1
646.038,2210112,3095.0,268,3161,1
647.289,2210468,3095.0,268,3161,1
648.093,2210672,3095.0,268,3161,1
652.188,2210920,3095.0,268,3161,1
653.337,2211184,3095.0,268,3161,1
655.556,2211744,3095.0,268,3161,1
655.907,2211800,3083.0,333,3161,1
659.945,2212040,3094.0,280,3161,1
660.741,2212260,3095.0,269,3161,1
662.79,2212816,3095.0,268,3161,1
665.846,2212872,3102.0,268,3161,1
666.686,2213120,3095.0,270,3161,1
667.438,2213332,3095.0,268,3161,1
672.188,2213888,3095.0,268,3161,1
672.418,2213948,3095.0,269,3161,1
672.845,2214056,2676.0,234,2755,0
674.199,2214424,3102.0,273,3161,1
679.04,2214972,3095.0,271,3161,1
679.11,2214992,2676.0,234,2755,0
679.56,2215124,3098.0,294,3161,1
680.988,2215496,3102.0,268,3161,1
685.937,2216064,3102.0,268,3161,1
686.406,2216204,3102.0,270,3161,1
686.46,2216220,3088.0,312,3161,1
687.885,2216568,3095.0,268,3161,1
692.69,2217136,3102.0,268,3161,1
693.304,2217292,3095.0,268,3161,1
693.703,2217396,3090.0,298,3161,1
694.619,2217640,3095.0,268,3161,1
700.243,2218364,3102.0,268,3161,1
700.612,2218468,3095.0,268,3161,1
700.991,2218576,2676.0,234,2755,0
701.414,2218696,3072.0,390,3161,1
707.431,2219440,3103.0,269,3161,1
708.164,2219628,3090.0,290,3161,1
708.242,2219648,3095.0,268,3161,1
708.994,2219852,3093.0,289,3161,1
714.38,2220512,3095.0,268,3161,1
715.363,2220780,3091.0,288,3161,1
715.507,2220820,3092.0,293,3161,1
715.965,2220952,3094.0,275,3161,1
721.45,2221668,3092.0,289,3161,1
722.237,2221860,3102.0,270,3161,1
722.395,2221892,3094.0,268,3161,1
723.008,2222028,3095.0,269,3161,1
729.043,2222740,3102.0,268,3161,1
729.756,2222932,3102.0,268,3161,1
729.976,2222996,3094.0,276,3161,1
733.648,2223100,3102.0,268,3161,1
736.299,2223812,3095.0,268,3161,1
736.526,2223872,2681.0,235,2754,0
737.233,2224068,3095.0,268,3161,1
741.044,2224304,3088.0,301,3161,1
