elapsed_seconds,timesteps,return,length,max_x,completed
199.479,1423152,3089.0,314,3161,1
203.434,1423624,3074.0,345,3161,1
204.347,1423896,3056.0,424,3161,1
205.036,1424120,3081.0,306,3161,1
209.528,1424704,3066.0,388,3161,1
211.084,1425212,3079.0,329,3161,1
213.919,1425316,3059.0,423,3161,1
214.285,1425428,3078.0,327,3161,1
214.389,1425460,731.0,189,824,0
219.761,1426352,2372.0,259,2467,0
220.844,1426708,3090.0,312,3161,1
221.303,1426856,3059.0,411,3161,1
221.354,1426872,3077.0,361,3161,1
222.559,1427232,1441.0,131,1516,0
226.819,1427768,3080.0,354,3161,1
227.84,1428096,3083.0,310,3161,1
227.853,1428100,3079.0,307,3161,1
231.183,1428364,2663.0,283,2764,0
232.116,1428664,2388.0,224,2469,0
233.67,1429152,2655.0,263,2753,0
233.992,1429248,2377.0,288,2472,0
234.031,1429260,252.0,27,315,0
238.175,1429772,2674.0,277,2762,0
238.44,1429852,3078.0,372,3161,1
239.413,1430140,2382.0,223,2471,0
239.809,1430268,2372.0,252,2468,0
244.985,1431096,3076.0,331,3161,1
245.166,1431156,3077.0,326,3161,1
248.743,1431488,3083.0,305,3161,1
249.319,1431668,3073.0,382,3161,1
250.782,1432136,2379.0,245,2468,0
251.343,1432316,3084.0,305,3161,1
255.437,1432816,3076.0,332,3161,1
255.924,1432972,3078.0,326,3161,1
260.55,1433656,3084.0,335,3161,1
260.637,1433684,3074.0,387,3161,1
261.111,1433836,1871.0,216,1953,0
261.543,1433976,3086.0,290,3161,1
262.113,1434160,820.0,126,899,0
262.755,1434364,1963.0,170,2037,0
267.545,1435036,2363.0,300,2467,0
268.801,1435428,3079.0,363,3161,1
271.807,1435596,3081.0,359,3161,1
271.844,1435608,3081.0,311,3161,1
273.208,1436028,2377.0,248,2470,0
273.944,1436244,1721.0,159,1798,0
274.852,1436524,737.0,70,809,0
277.472,1436552,2379.0,239,2472,0
278.182,1436776,3075.0,337,3161,1
279.934,1437324,3078.0,324,3161,1
280.675,1437564,2377.0,253,2473,0
285.455,1438268,3064.0,436,3161,1
285.721,1438356,2371.0,258,2469,0
286.024,1438456,3059.0,420,3161,1
289.567,1438760,2659.0,299,2756,0
290.021,1438904,1720.0,159,1797,0
290.121,1438936,1354.0,120,1434,0
291.541,1439388,824.0,113,899,0
292.176,1439592,2374.0,309,2472,0
295.146,1439740,2383.0,245,2470,0
296.679,1440232,3076.0,332,3161,1
300.803,1440760,3075.0,343,3161,1
301.386,1440948,3075.0,339,3161,1
301.583,1441012,3078.0,318,3161,1
303.485,1441616,1707.0,167,1787,0
306.271,1441676,3068.0,361,3161,1
307.606,1442084,3075.0,331,3161,1
309.283,1442604,2378.0,232,2469,0
312.438,1442824,3082.0,302,3161,1
312.723,1442916,1638.0,476,1790,0
312.987,1443004,2382.0,230,2472,0
314.85,1443528,2381.0,231,2472,0
318.59,1443928,2378.0,276,2471,0
319.355,1444172,3081.0,314,3161,1
320.103,1444416,2384.0,222,2474,0
321.024,1444708,3057.0,426,3161,1
324.861,1445104,3083.0,294,3161,1
325.18,1445208,2373.0,259,2470,0
325.773,1445400,2376.0,246,2471,0
330.389,1446036,1734.0,159,1805,0
330.472,1446064,3075.0,339,3161,1
331.416,1446372,605.0,84,678,0
332.163,1446616,3067.0,378,3161,1
332.298,1446660,3071.0,363,3161,1
336.52,1447208,2367.0,286,2469,0
337.399,1447464,1738.0,212,1818,0
341.3,1447848,3085.0,369,3161,1
341.588,1447940,3077.0,320,3161,1
342.328,1448176,1938.0,178,2020,0
343.374,1448508,2652.0,325,2764,0
347.476,1449012,821.0,126,900,0
347.763,1449108,3080.0,315,3161,1
348.834,1449448,3079.0,318,3161,1
349.172,1449556,3062.0,404,3161,1
353.494,1450144,1943.0,174,2024,0
354.576,1450480,3068.0,367,3161,1
354.588,1450484,3075.0,344,3161,1
359.077,1451108,3065.0,388,3161,1
359.959,1451392,2379.0,227,2471,0
360.397,1451536,2373.0,264,2470,0
360.856,1451684,3063.0,385,3161,1
361.228,1451792,252.0,27,315,0
365.889,1452420,3077.0,328,3161,1
366.857,1452712,3086.0,294,3161,1
367.185,1452808,2378.0,254,2474,0
371.318,1453300,3055.0,477,3161,1
371.51,1453360,1747.0,162,1819,0
372.351,1453620,3083.0,300,3161,1
376.615,1454096,3077.0,322,3161,1
377.086,1454248,2390.0,222,2472,0
377.171,1454276,2377.0,244,2470,0
377.456,1454368,243.0,30,306,0
379.132,1454892,1440.0,131,1514,0
382.408,1455148,2358.0,382,2470,0
382.445,1455160,2372.0,266,2470,0
384.439,1455768,3077.0,373,3161,1
384.589,1455816,2377.0,231,2469,0
385.114,1455984,1873.0,206,1961,0
388.016,1456080,2391.0,233,2475,0
394.05,1457168,2373.0,296,2470,0
394.179,1457208,3073.0,348,3161,1
394.322,1457252,3077.0,371,3161,1
395.925,1457768,3065.0,422,3161,1
396.064,1457812,1595.0,140,1671,0
396.088,1457820,1722.0,153,1790,0
400.44,1458392,3081.0,306,3161,1
400.597,1458440,1735.0,155,1805,0
401.52,1458736,2378.0,231,2469,0
405.336,1459152,3073.0,346,3161,1
407.1,1459720,3079.0,320,3161,1
407.416,1459824,2364.0,358,2471,0
408.203,1460076,2378.0,231,2470,0
411.483,1460332,3063.0,399,3161,1
411.607,1460372,637.0,74,708,0
413.956,1461108,3073.0,347,3161,1
417.026,1461304,3077.0,370,3161,1
417.807,1461560,3081.0,307,3161,1
418.093,1461652,3080.0,320,3161,1
418.794,1461864,1595.0,140,1671,0
423.479,1462564,2376.0,228,2466,0
424.374,1462816,3080.0,314,3161,1
428.552,1463340,3068.0,369,3161,1
430.358,1463916,3072.0,338,3161,1
431.061,1464144,2999.0,759,3161,1
433.762,1464208,3071.0,348,3161,1
435.504,1464748,3072.0,352,3161,1
439.844,1465316,1600.0,142,1676,0
439.936,1465344,3070.0,357,3161,1
440.05,1465380,3081.0,309,3161,1
440.334,1465472,3079.0,316,3161,1
442.289,1466092,1939.0,178,2022,0
446.824,1466688,3073.0,343,3161,1
447.019,1466752,3073.0,352,3161,1
447.436,1466888,3079.0,354,3161,1
451.222,1467292,3082.0,300,3161,1
452.248,1467620,2378.0,233,2472,0
453.642,1468064,2661.0,294,2767,0
453.76,1468100,3073.0,337,3161,1
457.811,1468552,2379.0,233,2471,0
458.686,1468816,1740.0,179,1824,0
458.805,1468852,3063.0,390,3161,1
464.136,1469744,3083.0,298,3161,1
464.149,1469748,2380.0,233,2471,0
465.154,1470068,2324.0,501,2471,0
465.36,1470136,3079.0,321,3161,1
470.485,1470976,3082.0,307,3161,1
470.498,1470980,3080.0,309,3161,1
471.604,1471324,3083.0,297,3161,1
474.8,1471516,3073.0,362,3161,1
477.034,1472236,3079.0,315,3161,1
477.106,1472260,3079.0,320,3161,1
480.877,1472676,3076.0,338,3161,1
481.86,1472988,3075.0,368,3161,1
485.997,1473504,3078.0,317,3161,1
486.193,1473568,3086.0,327,3161,1
487.337,1473912,3082.0,309,3161,1
488.099,1474156,3084.0,292,3161,1
488.413,1474248,1730.0,170,1803,0
493.032,1474904,3082.0,350,3161,1
493.985,1475192,3078.0,320,3161,1
494.528,1475360,3083.0,301,3161,1
499.56,1476168,3080.0,316,3161,1
500.167,1476368,3036.0,530,3161,1
500.203,1476380,3080.0,297,3161,1
503.363,1476600,3080.0,310,3161,1
505.687,1477316,1885.0,179,1960,0
505.84,1477364,3084.0,299,3161,1
509.121,1477540,3081.0,293,3161,1
509.327,1477604,3081.0,306,3161,1
512.029,1478472,3083.0,289,3161,1
512.091,1478492,2368.0,282,2471,0
514.834,1478564,2662.0,240,2757,0
515.609,1478820,3077.0,320,3161,1
516.8,1479196,1589.0,181,1680,0
517.589,1479428,1593.0,152,1673,0
521.078,1479748,3085.0,296,3161,1
521.142,1479768,3072.0,319,3161,1
522.291,1480136,1725.0,177,1806,0
523.163,1480416,3081.0,305,3161,1
527.508,1480968,3083.0,300,3161,1
527.544,1480980,3080.0,308,3161,1
528.867,1481408,3088.0,318,3161,1
532.008,1481636,3080.0,305,3161,1
534.616,1482480,3067.0,375,3161,1
537.607,1482668,3083.0,315,3161,1
538.275,1482884,3088.0,312,3161,1
538.987,1483104,3037.0,534,3161,1
543.329,1483680,3083.0,300,3161,1
543.641,1483776,2385.0,223,2475,0
544.136,1483924,3081.0,314,3161,1
545.322,1484304,1707.0,156,1784,0
546.189,1484580,3069.0,369,3161,1
550.192,1485028,3077.0,313,3161,1
550.726,1485204,3079.0,320,3161,1
552.174,1485672,3075.0,342,3161,1
555.317,1485872,3077.0,323,3161,1
556.792,1486356,3073.0,332,3161,1
557.134,1486468,3081.0,316,3161,1
560.889,1486836,3082.0,291,3161,1
561.88,1487156,3077.0,321,3161,1
562.772,1487448,737.0,73,808,0
563.501,1487680,3081.0,303,3161,1
563.694,1487740,3071.0,346,3161,1
566.982,1487956,656.0,69,724,0
567.374,1488084,3078.0,312,3161,1
572.031,1488772,3077.0,331,3161,1
573.183,1489156,3072.0,354,3161,1
574.918,1489672,3064.0,397,3161,1
577.918,1489824,2623.0,467,2762,0
578.272,1489936,3084.0,291,3161,1
579.543,1490344,3084.0,297,3161,1
583.742,1490896,2663.0,240,2757,0
584.159,1491024,3076.0,338,3161,1
584.289,1491064,3079.0,310,3161,1
585.709,1491524,3083.0,295,3161,1
589.389,1491916,2380.0,223,2471,0
590.291,1492212,2661.0,329,2763,0
590.398,1492248,3084.0,296,3161,1
595.076,1492908,3071.0,346,3161,1
595.742,1493128,3083.0,303,3161,1
596.937,1493520,3077.0,327,3161,1
597.023,1493548,3078.0,325,3161,1
601.174,1494088,2669.0,240,2757,0
601.494,1494160,3082.0,313,3161,1
601.521,1494168,1718.0,162,1789,0
603.42,1494776,3083.0,307,3161,1
606.858,1495060,2383.0,223,2474,0
608.006,1495412,3080.0,313,3161,1
608.019,1495416,3076.0,332,3161,1
612.413,1495988,2372.0,232,2470,0
612.769,1496104,3076.0,332,3161,1
614.78,1496728,3085.0,329,3161,1
618.561,1497152,3063.0,434,3161,1
619.359,1497408,3075.0,326,3161,1
619.397,1497420,3079.0,358,3161,1
623.843,1498052,1594.0,158,1674,0
624.707,1498324,3071.0,399,3161,1
625.54,1498572,3078.0,355,3161,1
625.864,1498672,1734.0,155,1805,0
626.94,1498984,3073.0,394,3161,1
632.029,1499820,3080.0,312,3161,1
632.28,1499904,3081.0,308,3161,1
632.63,1500020,2380.0,259,2468,0
635.517,1500140,3053.0,454,3161,1
635.853,1500248,252.0,27,315,0
637.775,1500836,2377.0,254,2473,0
641.289,1501172,3078.0,317,3161,1
642.135,1501424,3084.0,294,3161,1
642.887,1501664,3058.0,411,3161,1
647.363,1502284,1706.0,155,1785,0
647.759,1502416,3064.0,395,3161,1
648.126,1502536,3074.0,341,3161,1
649.58,1502984,1869.0,175,1952,0
649.643,1503004,3063.0,395,3161,1
652.787,1503224,1731.0,172,1804,0
654.398,1503716,3077.0,325,3161,1
658.437,1504220,3083.0,304,3161,1
658.643,1504268,3079.0,321,3161,1
659.692,1504596,3083.0,343,3161,1
660.892,1504984,3078.0,317,3161,1
665.309,1505596,3083.0,332,3161,1
665.37,1505616,3074.0,349,3161,1
665.805,1505760,3084.0,291,3161,1
670.713,1506500,2647.0,379,2761,0
670.726,1506504,2381.0,222,2470,0
671.145,1506644,2376.0,262,2473,0
671.942,1506904,2371.0,286,2475,0
677.06,1507732,3083.0,308,3161,1
677.766,1507964,3084.0,330,3161,1
678.019,1508048,3074.0,386,3161,1
678.485,1508192,3086.0,322,3161,1
683.733,1509064,1423.0,218,1514,0
683.866,1509104,2378.0,264,2468,0
684.073,1509168,3082.0,301,3161,1
688.561,1509760,3049.0,507,3161,1
689.644,1510108,2379.0,251,2475,0
692.824,1510328,2667.0,290,2765,0
694.039,1510696,3069.0,408,3161,1
695.3,1511096,3084.0,334,3161,1
698.949,1511428,3077.0,330,3161,1
700.306,1511864,2647.0,384,2762,0
700.745,1512008,3086.0,328,3161,1
704.539,1512416,3085.0,330,3161,1
705.612,1512764,3077.0,334,3161,1
706.788,1513148,3076.0,321,3161,1
706.991,1513216,3083.0,302,3161,1
711.977,1513988,3072.0,393,3161,1
712.207,1514064,3085.0,325,3161,1
715.84,1514428,3085.0,320,3161,1
716.533,1514652,3078.0,359,3161,1
717.576,1514988,1596.0,140,1671,0
718.685,1515332,3088.0,317,3161,1
718.725,1515344,3083.0,339,3161,1
722.669,1515800,3084.0,287,3161,1
723.988,1516200,2395.0,217,2475,0
724.218,1516272,3085.0,321,3161,1
728.037,1516676,3083.0,333,3161,1
729.23,1517040,2372.0,310,2472,0
730.252,1517372,1880.0,174,1960,0
733.008,1517472,3077.0,318,3161,1
733.245,1517544,3079.0,318,3161,1
735.117,1518124,1601.0,145,1678,0
735.739,1518328,3079.0,322,3161,1
739.575,1518764,540.0,348,665,0
740.086,1518928,3071.0,364,3161,1
741.74,1519460,3078.0,334,3161,1
745.104,1519700,3074.0,343,3161,1
746.658,1520184,3080.0,314,3161,1
746.805,1520232,3077.0,367,3161,1
751.267,1520864,1736.0,158,1806,0
751.582,1520968,3087.0,317,3161,1
751.729,1521016,3075.0,389,3161,1
752.311,1521208,2374.0,256,2470,0
757.713,1522108,3085.0,285,3161,1
757.762,1522124,3090.0,315,3161,1
757.996,1522200,3083.0,296,3161,1
758.675,1522412,3083.0,301,3161,1
758.967,1522504,1062.0,99,1137,0
764.61,1523472,3078.0,337,3161,1
767.483,1523592,3084.0,295,3161,1
768.747,1523992,3067.0,372,3161,1
769.436,1524212,1725.0,155,1804,0
773.213,1524644,3084.0,293,3161,1
774.28,1524964,2576.0,691,2762,0
775.854,1525472,3079.0,315,3161,1
779.225,1525728,3056.0,434,3161,1
779.584,1525844,3082.0,300,3161,1
781.372,1526420,3070.0,364,3161,1
784.76,1526704,3081.0,308,3161,1
785.625,1526988,3081.0,315,3161,1
786.02,1527116,3080.0,318,3161,1
786.298,1527208,819.0,126,898,0
787.665,1527620,3081.0,300,3161,1
791.842,1528160,2369.0,293,2474,0
791.879,1528172,2660.0,241,2755,0
793.488,1528664,3066.0,387,3161,1
797.981,1529300,3086.0,282,3161,1
798.081,1529332,3086.0,293,3161,1
802.01,1529788,3092.0,281,3161,1
803.071,1530128,3017.0,627,3161,1
804.253,1530484,3084.0,296,3161,1
808.269,1530928,3062.0,399,3161,1
808.436,1530980,3084.0,298,3161,1
809.659,1531332,3082.0,301,3161,1
813.559,1531788,3074.0,326,3161,1
814.575,1532096,3085.0,292,3161,1
814.744,1532152,3083.0,293,3161,1
815.609,1532432,736.0,70,808,0
816.299,1532656,3078.0,331,3161,1
819.586,1532888,610.0,58,679,0
820.68,1533248,3069.0,365,3161,1
820.714,1533260,3085.0,291,3161,1
821.899,1533644,3083.0,303,3161,1
825.507,1533988,2367.0,275,2470,0
825.957,1534136,2382.0,222,2471,0
826.834,1534396,756.0,102,832,0
827.769,1534700,3071.0,360,3161,1
831.116,1534968,3075.0,331,3161,1
833.051,1535600,3083.0,301,3161,1
836.674,1535956,3049.0,455,3161,1
836.888,1536028,3076.0,332,3161,1
836.999,1536064,252.0,27,315,0
837.93,1536368,3063.0,350,3161,1
839.576,1536888,3078.0,322,3161,1
843.157,1537248,3093.0,296,3161,1
843.268,1537280,3080.0,313,3161,1
844.585,1537680,3077.0,328,3161,1
844.855,1537768,1338.0,122,1417,0
848.429,1538096,3079.0,302,3161,1
849.494,1538424,3082.0,294,3161,1
851.005,1538920,3081.0,310,3161,1
854.435,1539212,3062.0,361,3161,1
854.667,1539288,3082.0,298,3161,1
855.768,1539644,3082.0,305,3161,1
859.712,1540112,3085.0,298,3161,1
860.489,1540364,3084.0,288,3161,1
861.282,1540624,3074.0,334,3161,1
861.759,1540780,3088.0,284,3161,1
866.983,1541588,3077.0,369,3161,1
867.082,1541620,3081.0,314,3161,1
868.056,1541940,3085.0,329,3161,1
871.742,1542312,3066.0,383,3161,1
873.353,1542828,3083.0,302,3161,1
874.06,1543040,3077.0,363,3161,1
876.782,1543120,3086.0,295,3161,1
877.946,1543468,2378.0,289,2471,0
879.515,1543956,2391.0,229,2473,0
883.04,1544300,3068.0,368,3161,1
883.69,1544504,3072.0,346,3161,1
884.654,1544756,3078.0,322,3161,1
889.453,1545476,3075.0,380,3161,1
889.662,1545544,3082.0,311,3161,1
890.236,1545732,3091.0,307,3161,1
891.198,1546044,3078.0,322,3161,1
895.537,1546596,3088.0,280,3161,1
896.771,1547000,3077.0,317,3161,1
896.843,1547024,3079.0,370,3161,1
