elapsed_seconds,timesteps,return,length,max_x,completed
253.515,778480,244.0,38,302,0
254.125,778692,631.0,89,704,0
257.325,778908,732.0,131,809,0
257.814,779060,734.0,92,809,0
257.921,779096,757.0,162,838,0
258.158,779176,1038.0,174,1127,0
258.747,779380,655.0,80,724,0
259.431,779608,1047.0,175,1136,0
259.983,779776,1592.0,170,1673,0
260.098,779812,1342.0,159,1431,0
263.644,780180,1862.0,200,1957,0
264.904,780600,1431.0,206,1520,0
264.953,780616,1043.0,201,1136,0
265.326,780720,1048.0,135,1129,0
265.373,780732,250.0,33,314,0
265.771,780844,2358.0,309,2471,0
265.924,780892,608.0,69,678,0
268.639,780988,236.0,36,300,0
268.834,781056,633.0,81,706,0
269.486,781276,624.0,72,695,0
269.572,781304,817.0,146,900,0
269.949,781428,247.0,31,310,0
270.387,781572,635.0,74,706,0
270.906,781744,1041.0,172,1130,0
271.003,781776,1419.0,221,1515,0
274.174,782028,624.0,71,694,0
274.371,782096,1071.0,131,1153,0
274.416,782112,1325.0,171,1414,0
274.621,782184,614.0,102,684,0
275.461,782444,639.0,83,704,0
275.646,782500,622.0,79,686,0
275.86,782568,245.0,31,309,0
276.003,782616,1069.0,130,1149,0
276.22,782692,248.0,31,312,0
276.452,782772,754.0,186,848,0
276.885,782916,654.0,75,723,0
279.94,783116,615.0,86,689,0
279.988,783132,815.0,158,899,0
280.175,783192,1068.0,125,1149,0
280.31,783236,628.0,80,700,0
280.661,783352,247.0,29,310,0
280.732,783376,617.0,65,686,0
281.082,783496,610.0,91,684,0
281.601,783672,725.0,120,803,0
285.156,784048,1046.0,138,1127,0
285.221,784068,612.0,99,687,0
285.738,784228,1573.0,219,1672,0
286.078,784340,625.0,68,696,0
286.252,784400,630.0,88,703,0
286.47,784476,793.0,275,900,0
286.705,784556,619.0,82,692,0
287.047,784676,613.0,69,683,0
287.127,784704,619.0,91,694,0
287.335,784776,737.0,75,809,0
287.713,784908,246.0,33,309,0
287.849,784956,608.0,100,678,0
291.18,785240,1049.0,134,1130,0
291.205,785248,610.0,73,681,0
291.529,785360,1330.0,171,1418,0
291.989,785508,1334.0,150,1418,0
292.046,785528,629.0,72,699,0
292.969,785816,1063.0,142,1137,0
293.151,785876,1048.0,129,1126,0
293.225,785900,636.0,98,712,0
296.875,786220,611.0,80,684,0
297.14,786308,1695.0,195,1787,0
298.374,786716,1424.0,225,1525,0
298.528,786768,1055.0,137,1137,0
298.814,786864,1430.0,247,1526,0
299.263,787012,619.0,74,689,0
299.387,787052,628.0,71,698,0
299.4,787056,1323.0,187,1415,0
302.928,787396,626.0,96,701,0
302.952,787404,629.0,87,703,0
303.345,787536,1326.0,168,1408,0
303.702,787656,250.0,30,314,0
307.996,788192,1036.0,197,1130,0
307.996,788192,753.0,134,834,0
308.499,788332,231.0,35,295,0
308.627,788376,1878.0,245,1967,0
309.126,788548,626.0,89,693,0
309.209,788576,2622.0,381,2755,0
309.508,788676,736.0,86,810,0
310.022,788832,625.0,71,695,0
310.458,788972,1049.0,149,1129,0
310.607,789020,829.0,111,898,0
313.783,789268,611.0,74,681,0
313.991,789340,1349.0,166,1435,0
314.162,789396,242.0,32,306,0
315.039,789664,652.0,81,722,0
315.507,789808,1339.0,197,1434,0
315.916,789940,2379.0,277,2471,0
315.987,789964,1070.0,142,1155,0
316.321,790076,251.0,28,312,0
316.321,790076,622.0,67,683,0
319.236,790196,250.0,30,312,0
319.892,790408,627.0,83,699,0
320.03,790452,620.0,64,688,0
320.717,790672,1328.0,252,1433,0
320.79,790696,606.0,72,676,0
320.849,790716,1323.0,194,1408,0
320.93,790744,654.0,73,723,0
325.597,791420,1048.0,181,1137,0
325.698,791440,1570.0,192,1654,0
325.737,791452,1434.0,177,1517,0
326.362,791652,1717.0,234,1800,0
327.248,791952,769.0,128,849,0
327.91,792176,1339.0,181,1431,0
330.534,792232,1045.0,145,1127,0
330.668,792276,1696.0,214,1794,0
331.469,792544,631.0,78,703,0
331.59,792584,590.0,102,666,0
331.649,792604,744.0,82,811,0
331.928,792696,1576.0,186,1661,0
332.701,792956,604.0,103,680,0
332.976,793048,1052.0,116,1129,0
333.034,793068,1051.0,116,1129,0
336.212,793300,603.0,86,677,0
336.457,793384,627.0,79,699,0
336.876,793528,1940.0,208,2026,0
337.212,793644,617.0,65,687,0
337.639,793792,1049.0,123,1127,0
337.87,793872,1332.0,206,1419,0
337.915,793888,628.0,90,700,0
338.337,794036,617.0,98,686,0
338.647,794144,626.0,68,694,0
338.738,794176,604.0,96,679,0
342.126,794484,740.0,85,808,0
342.653,794664,1432.0,194,1526,0
342.756,794700,1341.0,166,1430,0
342.916,794756,623.0,68,692,0
343.042,794800,251.0,34,315,0
343.572,794984,622.0,71,693,0
343.814,795068,624.0,78,696,0
344.079,795160,626.0,90,699,0
346.947,795280,1859.0,276,1964,0
347.354,795420,626.0,88,699,0
348.085,795672,1321.0,172,1408,0
348.466,795796,766.0,129,847,0
349.471,796140,1325.0,180,1415,0
352.425,796284,1330.0,153,1413,0
352.679,796372,2358.0,303,2471,0
352.739,796392,818.0,149,900,0
353.587,796680,614.0,77,685,0
353.633,796696,819.0,139,900,0
353.898,796788,623.0,99,699,0
354.175,796884,752.0,150,837,0
354.464,796984,619.0,76,684,0
354.551,797012,253.0,32,310,0
358.551,797460,1432.0,191,1526,0
359.49,797776,654.0,79,723,0
359.727,797848,1688.0,265,1794,0
359.778,797864,1685.0,220,1782,0
359.802,797872,1027.0,215,1125,0
360.759,798152,605.0,94,679,0
360.878,798192,735.0,82,808,0
360.891,798196,623.0,87,697,0
364.008,798420,817.0,137,898,0
364.09,798448,616.0,74,688,0
364.173,798476,609.0,70,679,0
365.156,798792,627.0,86,701,0
365.222,798812,1331.0,155,1414,0
365.299,798836,622.0,90,697,0
366.233,799136,637.0,81,710,0
366.467,799216,1337.0,199,1434,0
369.45,799392,638.0,150,723,0
369.769,799492,606.0,89,680,0
369.795,799500,1593.0,166,1675,0
369.922,799540,651.0,81,722,0
370.61,799764,605.0,68,675,0
371.551,800076,785.0,144,869,0
371.93,800200,1700.0,165,1789,0
372.268,800316,248.0,29,311,0
372.387,800356,1878.0,241,1966,0
375.364,800484,1434.0,180,1525,0
376.735,800928,818.0,143,899,0
376.819,800956,1425.0,220,1522,0
377.151,801068,816.0,146,899,0
377.543,801168,1688.0,213,1786,0
377.621,801192,249.0,31,313,0
377.632,801196,611.0,67,680,0
380.969,801488,1055.0,133,1129,0
380.981,801492,616.0,74,688,0
381.05,801516,625.0,87,698,0
382.693,802076,1333.0,221,1434,0
382.775,802104,1042.0,154,1127,0
383.072,802204,1449.0,178,1533,0
383.324,802292,1582.0,194,1677,0
386.937,802648,1048.0,143,1129,0
386.971,802660,600.0,92,675,0
386.995,802668,1437.0,141,1521,0
387.327,802784,815.0,145,898,0
388.548,803204,1335.0,139,1415,0
388.735,803268,1046.0,152,1130,0
388.9,803324,1041.0,164,1127,0
389.269,803448,1321.0,166,1408,0
392.673,803700,1050.0,124,1129,0
392.875,803768,1053.0,111,1129,0
393.41,803952,738.0,126,818,0
393.662,804040,614.0,85,686,0
393.674,804044,626.0,69,695,0
393.974,804148,1425.0,220,1526,0
394.305,804264,655.0,78,724,0
394.664,804388,653.0,87,724,0
394.699,804400,651.0,89,722,0
397.854,804640,630.0,94,704,0
398.876,804992,1336.0,211,1434,0
399.244,805116,1701.0,179,1793,0
399.418,805176,1691.0,197,1785,0
400.121,805404,1339.0,191,1432,0
400.169,805420,611.0,61,679,0
400.217,805436,621.0,80,694,0
403.723,805796,1429.0,201,1522,0
404.618,806104,1695.0,175,1786,0
404.862,806188,602.0,98,679,0
405.009,806236,1332.0,204,1428,0
405.071,806256,1319.0,205,1414,0
408.464,806556,603.0,92,677,0
408.58,806596,640.0,85,706,0
409.264,806828,611.0,68,681,0
409.481,806900,1590.0,166,1670,0
410.282,807148,654.0,80,723,0
410.527,807228,1438.0,158,1523,0
410.564,807240,658.0,85,722,0
411.063,807408,2361.0,326,2472,0
414.46,807724,770.0,144,855,0
414.703,807804,1044.0,141,1127,0
415.324,807992,1327.0,191,1418,0
415.451,808024,624.0,75,695,0
415.67,808080,1583.0,168,1671,0
415.805,808120,653.0,79,722,0
416.336,808292,606.0,67,677,0
416.629,808392,608.0,78,681,0
420.54,808864,1720.0,218,1803,0
420.733,808928,1584.0,202,1673,0
421.009,809024,1043.0,158,1129,0
421.715,809260,1574.0,242,1670,0
422.186,809416,1047.0,122,1126,0
422.633,809560,636.0,75,708,0
425.403,809656,609.0,60,679,0
425.428,809664,1934.0,200,2029,0
425.495,809684,251.0,31,315,0
425.66,809736,1347.0,178,1438,0
425.86,809800,247.0,29,310,0
426.207,809916,245.0,29,308,0
427.077,810204,1054.0,135,1136,0
427.389,810308,1585.0,163,1674,0
427.562,810368,1150.0,158,1237,0
427.942,810500,655.0,74,724,0
430.812,810636,641.0,82,708,0
431.583,810896,1068.0,132,1150,0
431.743,810952,1050.0,113,1127,0
432.097,811076,246.0,31,310,0
432.477,811208,636.0,78,707,0
432.534,811228,2362.0,328,2472,0
433.487,811556,613.0,87,685,0
433.499,811560,1337.0,231,1432,0
436.413,811708,1046.0,158,1125,0
436.791,811840,602.0,71,673,0
437.019,811920,1065.0,173,1153,0
437.688,812120,1045.0,140,1127,0
438.117,812264,1333.0,139,1415,0
441.893,812688,1334.0,142,1416,0
441.904,812692,1341.0,193,1435,0
442.433,812872,1920.0,258,2025,0
442.966,813056,609.0,91,685,0
443.219,813144,1427.0,220,1525,0
443.92,813384,1721.0,174,1795,0
444.231,813492,602.0,87,675,0
444.408,813552,1339.0,170,1430,0
444.703,813648,1347.0,148,1433,0
444.752,813664,251.0,28,314,0
447.746,813800,635.0,77,706,0
448.271,813980,631.0,83,705,0
448.951,814212,1698.0,207,1793,0
449.348,814348,643.0,137,724,0
449.979,814548,1933.0,221,2024,0
450.206,814620,1332.0,160,1418,0
450.255,814636,607.0,72,679,0
453.033,814740,246.0,30,309,0
453.419,814872,1448.0,165,1537,0
453.999,815072,612.0,83,685,0
454.722,815316,610.0,61,680,0
454.913,815376,1858.0,207,1955,0
455.761,815628,1342.0,189,1435,0
456.045,815720,613.0,86,687,0
459.833,816164,1861.0,212,1955,0
460.351,816328,815.0,152,899,0
460.472,816368,1323.0,185,1413,0
464.282,816832,3026.0,549,3161,1
464.721,816976,814.0,162,899,0
465.093,817092,1693.0,232,1791,0
465.365,817176,625.0,86,700,0
465.508,817220,242.0,32,306,0
465.954,817360,1859.0,248,1954,0
466.285,817472,247.0,28,310,0
466.538,817556,1335.0,145,1419,0
466.724,817620,1050.0,111,1127,0
470.162,817944,1342.0,181,1434,0
470.521,818060,251.0,29,314,0
470.95,818200,1340.0,182,1433,0
471.356,818328,1589.0,177,1672,0
471.475,818368,1436.0,203,1526,0
471.511,818380,635.0,80,708,0
471.783,818472,612.0,68,683,0
472.112,818584,616.0,64,684,0
475.338,818832,742.0,116,820,0
476.284,819104,1339.0,158,1427,0
476.612,819212,1340.0,208,1435,0
476.794,819276,1038.0,173,1128,0
477.157,819400,639.0,74,709,0
477.351,819468,1321.0,159,1408,0
478.118,819732,640.0,83,713,0
478.386,819824,1331.0,137,1413,0
481.538,820052,1031.0,210,1126,0
482.995,820556,1322.0,272,1433,0
483.352,820680,1310.0,214,1408,0
483.374,820688,1347.0,159,1435,0
483.696,820800,1326.0,267,1433,0
486.69,820976,653.0,72,722,0
488.075,821432,739.0,114,818,0
488.376,821532,1422.0,244,1517,0
488.376,821532,802.0,213,898,0
488.816,821684,612.0,63,682,0
488.931,821724,1324.0,231,1427,0
492.172,821972,654.0,72,722,0
492.845,822200,1346.0,167,1435,0
493.068,822276,1429.0,186,1514,0
493.126,822296,654.0,81,724,0
493.273,822348,1043.0,156,1129,0
493.454,822412,237.0,34,300,0
494.335,822716,606.0,92,681,0
494.918,822904,1052.0,123,1130,0
494.918,822904,813.0,152,898,0
498.179,823136,1333.0,234,1434,0
498.356,823196,662.0,73,724,0
499.064,823440,827.0,134,900,0
499.19,823484,614.0,87,689,0
499.546,823600,247.0,29,310,0
500.008,823744,1690.0,257,1795,0
503.425,824068,1695.0,218,1791,0
504.518,824432,1339.0,172,1430,0
504.532,824436,1689.0,209,1783,0
505.509,824728,1908.0,322,2025,0
505.525,824732,1046.0,166,1128,0
505.621,824756,628.0,80,700,0
505.653,824764,653.0,83,724,0
506.024,824876,249.0,28,312,0
508.878,825016,656.0,71,725,0
508.948,825040,634.0,78,706,0
509.401,825196,742.0,110,820,0
509.669,825284,611.0,61,680,0
510.326,825496,652.0,75,722,0
510.627,825596,1151.0,180,1235,0
511.405,825856,1332.0,143,1415,0
511.466,825876,1849.0,215,1948,0
511.696,825956,1051.0,115,1127,0
514.724,826156,816.0,140,898,0
514.981,826236,632.0,70,702,0
515.469,826388,818.0,133,898,0
515.838,826504,250.0,29,313,0
515.887,826520,596.0,91,671,0
516.299,826656,1701.0,195,1788,0
519.995,827064,1332.0,136,1413,0
520.081,827088,1429.0,213,1528,0
520.159,827112,1045.0,152,1130,0
520.917,827360,616.0,74,687,0
521.071,827412,714.0,189,806,0
521.309,827492,596.0,101,673,0
521.644,827604,251.0,28,313,0
521.835,827668,635.0,77,706,0
522.15,827776,1350.0,166,1433,0
522.711,827972,607.0,92,682,0
525.382,828040,613.0,66,683,0
526.241,828320,1571.0,227,1671,0
526.474,828400,622.0,90,698,0
526.497,828408,1329.0,185,1417,0
527.198,828648,1040.0,169,1128,0
527.907,828892,731.0,121,811,0
528.295,829024,1347.0,156,1434,0
531.111,829144,1032.0,206,1129,0
532.218,829524,1436.0,158,1522,0
532.241,829532,748.0,127,822,0
532.591,829652,757.0,127,838,0
532.639,829668,1847.0,255,1944,0
533.088,829824,639.0,75,711,0
533.642,830016,628.0,87,703,0
536.41,830076,819.0,136,898,0
536.804,830212,603.0,97,679,0
536.882,830240,1045.0,147,1129,0
537.444,830432,599.0,89,673,0
538.17,830648,1075.0,109,1152,0
538.434,830736,633.0,76,703,0
538.99,830924,1315.0,227,1409,0
539.315,831032,636.0,74,700,0
542.317,831208,1342.0,140,1418,0
542.633,831316,594.0,98,670,0
543.842,831732,2659.0,373,2764,0
543.935,831764,1341.0,183,1433,0
544.117,831824,1044.0,154,1129,0
544.706,832020,632.0,72,703,0
545.009,832116,637.0,73,708,0
547.512,832124,1585.0,202,1679,0
547.895,832256,242.0,35,306,0
548.114,832332,626.0,78,698,0
548.426,832440,1343.0,169,1433,0
549.46,832796,1041.0,168,1128,0
550.203,833032,1581.0,175,1669,0
550.314,833068,1034.0,203,1128,0
554.042,833496,1694.0,264,1801,0
554.078,833508,1326.0,178,1417,0
554.842,833764,609.0,64,679,0
554.945,833796,1431.0,182,1524,0
554.995,833812,633.0,79,698,0
555.071,833836,1566.0,201,1662,0
555.395,833936,249.0,31,305,0
555.512,833972,244.0,34,307,0
559.55,834484,1433.0,172,1525,0
560.384,834748,1850.0,246,1955,0
561.292,835052,1350.0,142,1432,0
561.541,835136,1038.0,300,1154,0
564.811,835412,1422.0,166,1510,0
564.862,835428,2639.0,364,2768,0
565.745,835680,1061.0,157,1138,0
566.183,835816,1328.0,170,1417,0
567.132,836124,1430.0,174,1513,0
567.342,836196,608.0,95,683,0
570.046,836256,1424.0,211,1523,0
570.962,836556,639.0,75,711,0
571.327,836676,250.0,30,314,0
572.035,836908,1337.0,196,1429,0
572.212,836968,1154.0,193,1249,0
572.388,837028,627.0,88,702,0
572.737,837148,611.0,60,680,0
575.78,837336,633.0,77,705,0
576.353,837524,2634.0,461,2771,0
576.414,837544,755.0,144,841,0
576.761,837660,248.0,29,311,0
577.791,838004,1708.0,214,1799,0
577.873,838032,1342.0,174,1434,0
578.044,838092,766.0,142,849,0
581.054,838276,610.0,61,680,0
581.067,838280,1347.0,155,1434,0
581.09,838288,655.0,71,724,0
581.239,838340,610.0,62,680,0
