elapsed_seconds,timesteps,return,length,max_x,completed,game_score,score_gain,coins,objective_reward_sum,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_top_tier
144.837,2444616,1055.0,97,1128,0,200,200,0,2.8749999999999942,0,0,200,0,,0
144.912,2444628,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
144.973,2444636,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
147.004,2445240,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
151.347,2445708,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
151.467,2445736,3094.0,280,3175,1,2800,2800,2,19.37000000000002,0,0,2800,2000,40,0
151.795,2445828,3089.0,300,3175,1,1200,1200,2,18.545000000000012,0,0,1200,400,140,0
153.418,2446312,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
157.592,2446780,3096.0,268,3175,1,2800,2800,2,19.380000000000024,0,0,2800,2000,46,0
157.999,2446900,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
158.297,2446992,1880.0,170,1951,0,800,800,2,7.29999999999999,0,0,800,0,,0
158.952,2447192,3079.0,364,3175,1,1300,1300,2,18.545,0,0,1300,400,134,0
162.407,2447456,1887.0,169,1959,0,800,800,2,7.334999999999989,0,0,800,0,,0
162.644,2447528,1745.0,157,1817,0,700,700,2,6.574999999999985,0,0,700,0,,0
164.448,2448064,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
165.133,2448264,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
168.618,2448528,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
168.879,2448600,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
171.029,2449244,3091.0,295,3175,1,5900,5900,2,20.905000000000015,0,0,5900,5000,10,1
171.357,2449336,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
174.852,2449600,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
175.112,2449672,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
177.148,2450292,1948.0,173,2019,0,1100,1100,2,7.78999999999999,0,0,1100,0,,0
177.256,2450316,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
180.539,2450500,3084.0,291,3175,1,900,900,1,18.37000000000002,0,0,900,400,143,0
181.375,2450744,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
183.616,2451364,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
183.726,2451388,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
187.308,2451668,3092.0,292,3175,1,1200,1200,2,18.560000000000016,0,0,1200,400,134,0
188.597,2452056,1055.0,97,1128,0,200,200,0,2.8749999999999942,0,0,200,0,,0
189.004,2452172,3079.0,357,3175,1,1200,1200,2,18.49500000000001,0,0,1200,400,139,0
189.878,2452436,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
189.989,2452460,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
194.862,2453128,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,10,1
195.749,2453392,3089.0,305,3175,1,1000,1000,2,18.445000000000014,0,0,1000,100,158,0
198.799,2453508,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
198.909,2453532,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
199.649,2453756,1745.0,157,1817,0,700,700,2,6.574999999999985,0,0,700,0,,0
201.728,2454384,1745.0,157,1817,0,700,700,2,6.574999999999985,0,0,700,0,,0
202.004,2454464,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
205.142,2454604,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
206.396,2454992,1055.0,97,1128,0,200,200,0,2.8749999999999942,0,0,200,0,,0
207.197,2455228,3067.0,430,3175,1,1400,1400,2,18.534999999999997,0,0,1400,400,142,0
207.969,2455456,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
212.07,2455884,3079.0,355,3175,1,1200,1200,2,18.49500000000001,0,0,1200,400,143,0
212.814,2456064,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
214.314,2456504,3087.0,319,3175,1,1200,1200,2,18.535000000000018,0,0,1200,400,143,0
214.432,2456528,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
218.958,2457084,3082.0,300,3175,1,900,900,1,18.360000000000017,0,0,900,400,143,0
219.166,2457136,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,10,1
223.731,2457712,3091.0,302,3175,1,1300,1300,2,18.605000000000025,0,0,1300,400,142,0
224.283,2457868,3073.0,335,3175,1,600,600,1,18.165000000000017,0,0,600,100,158,0
225.235,2458156,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
225.446,2458208,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
230.053,2458784,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
230.604,2458940,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
231.562,2459228,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
231.763,2459280,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
236.327,2459856,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
236.88,2460012,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
237.834,2460300,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
238.044,2460352,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
243.204,2461084,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
243.204,2461084,3089.0,307,3175,1,5800,5800,2,20.845000000000017,0,0,5800,5000,20,1
244.17,2461372,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
244.379,2461424,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
249.561,2462156,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
250.169,2462336,3087.0,313,3175,1,900,900,2,18.385000000000012,0,0,900,100,153,0
250.556,2462444,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
250.756,2462496,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
255.834,2463228,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
256.465,2463408,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,10,1
256.848,2463516,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
257.048,2463568,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
263.014,2464588,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
263.492,2464732,3082.0,331,3175,1,900,900,2,18.360000000000014,0,0,900,100,160,0
266.308,2464780,3089.0,303,3175,1,2900,2900,2,19.395000000000017,0,0,2900,2000,45,0
266.511,2464832,3070.0,401,3175,1,900,900,2,18.299999999999994,0,0,900,100,160,0
269.253,2465660,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
272.371,2465804,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,10,1
272.55,2465852,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
274.299,2466384,3073.0,388,3175,1,1200,1200,2,18.464999999999996,0,0,1200,400,143,0
275.461,2466732,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
278.574,2466876,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
278.761,2466924,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
280.526,2467456,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,10,1
281.684,2467804,3095.0,268,3175,1,5700,5700,2,20.825000000000024,0,0,5700,5000,30,1
284.958,2467996,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
285.394,2468100,3090.0,306,3175,1,1300,1300,2,18.60000000000002,0,0,1300,400,128,0
286.833,2468528,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
290.603,2468876,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
291.254,2469068,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
291.619,2469172,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
293.044,2469600,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
296.852,2469948,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
297.489,2470140,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
297.873,2470244,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
299.305,2470672,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
303.085,2471020,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
303.733,2471212,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
304.111,2471316,3096.0,268,3175,1,1600,1600,2,18.780000000000022,0,0,1600,800,84,0
305.538,2471744,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
309.331,2472092,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
309.994,2472284,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
310.36,2472388,3095.0,268,3175,1,5700,5700,2,20.825000000000024,0,0,5700,5000,10,1
315.664,2473164,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
316.308,2473356,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
316.354,2473360,3071.0,404,3175,1,1000,1000,2,18.355000000000008,0,0,1000,100,160,0
316.7,2473460,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
321.889,2474236,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
322.543,2474428,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
322.589,2474432,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
322.947,2474536,3095.0,269,3175,1,5800,5800,2,20.875000000000025,0,0,5800,5000,25,1
328.085,2475308,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
328.739,2475500,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
329.137,2475608,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
329.775,2475800,3076.0,342,3175,1,800,800,1,18.280000000000015,0,0,800,100,144,0
334.294,2476380,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
334.96,2476572,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
335.336,2476680,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
335.987,2476872,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
341.143,2477644,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
341.289,2477680,3086.0,325,3175,1,1200,1200,2,18.530000000000005,0,0,1200,400,139,0
341.549,2477752,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
341.889,2477860,252.0,27,315,0,0,0,0,-1.2399999999999998,0,0,0,0,,0
346.462,2478452,3073.0,395,3175,1,1300,1300,2,18.515,0,0,1300,400,132,0
347.344,2478716,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
347.499,2478752,3095.0,268,3175,1,5700,5700,2,20.825000000000024,0,0,5700,5000,30,1
348.119,2478932,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
352.815,2479524,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
353.7,2479788,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
353.848,2479824,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
354.447,2480004,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
359.057,2480596,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
359.943,2480860,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
360.085,2480896,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
360.686,2481076,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
364.949,2481584,564.0,247,669,0,100,100,0,0.37000000000000544,0,0,100,0,,0
366.091,2481932,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
366.245,2481968,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
366.271,2481976,1063.0,98,1137,0,200,200,0,2.914999999999996,0,0,200,0,,0
369.929,2482296,3091.0,305,3175,1,1000,1000,2,18.455000000000023,0,0,1000,100,160,0
372.279,2483004,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
372.423,2483040,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
372.482,2483048,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
376.125,2483368,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
378.484,2484076,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
378.628,2484112,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
378.686,2484120,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
382.451,2484440,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
384.79,2485148,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
384.954,2485188,3096.0,269,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
385.0,2485192,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
388.652,2485512,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
391.015,2486220,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
391.175,2486260,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
393.788,2486264,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
395.433,2486772,3089.0,315,3175,1,1300,1300,2,18.595000000000024,0,0,1300,400,139,0
395.889,2486912,1948.0,173,2019,0,1100,1100,2,7.78999999999999,0,0,1100,0,,0
399.994,2487336,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
401.657,2487844,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
402.147,2487984,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
402.748,2488152,3056.0,473,3175,1,1200,1200,2,18.379999999999992,0,0,1200,400,139,0
406.247,2488408,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
407.952,2488916,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
408.445,2489056,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
409.021,2489224,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
413.753,2489852,3079.0,361,3175,1,1300,1300,2,18.544999999999998,0,0,1300,400,143,0
414.219,2489988,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
414.876,2490196,2389.0,243,2476,0,800,800,2,9.844999999999995,0,0,800,0,,0
415.021,2490232,3091.0,294,3175,1,5900,5900,2,20.90500000000002,0,0,5900,5000,15,1
419.84,2490924,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
420.299,2491060,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
420.986,2491268,3095.0,268,3175,1,5700,5700,2,20.825000000000024,0,0,5700,5000,30,1
421.131,2491304,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
426.059,2491996,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
426.518,2492132,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
427.208,2492340,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
427.351,2492376,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
432.589,2493204,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
435.94,2493448,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
436.045,2493472,3070.0,369,3175,1,1000,1000,1,18.35,0,0,1000,400,142,0
436.19,2493508,3091.0,292,3175,1,5900,5900,2,20.90500000000002,0,0,5900,5000,15,1
438.74,2494276,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
442.104,2494520,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
442.314,2494544,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
442.492,2494580,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
445.285,2495440,3092.0,291,3175,1,6000,6000,2,20.96000000000002,0,0,6000,5000,25,1
448.382,2495592,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
448.601,2495652,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
454.012,2496512,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
454.558,2496664,3096.0,268,3175,1,5800,5800,2,20.880000000000024,0,0,5800,5000,30,1
455.056,2496804,3093.0,288,3175,1,900,900,2,18.415000000000017,0,0,900,100,145,0
