decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,3,right+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,43,79,43,3,right+B,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,3.0,3.0,0,2,400,0,0,0,0,0,0
3,12,47,79,47,1,right,0.03556426987051964,0.21905864775180817,0.10242541134357452,0.6051942110061646,0.03775744140148163,1.1123149394989014,4.0,7.0,0,2,400,0,0,0,0,0,0
4,16,53,79,53,3,right+B,0.035867154598236084,0.21983861923217773,0.10368877649307251,0.6025620698928833,0.038043323904275894,1.1169860363006592,6.0,13.0,0,2,400,0,0,0,0,0,0
5,20,60,79,60,3,right+B,0.03536425530910492,0.21860559284687042,0.10199443995952606,0.6065622568130493,0.03747342526912689,1.109729528427124,6.0,19.0,0,2,399,0,0,0,0,0,0
6,24,70,97,70,2,right+A,0.03445399925112724,0.21648673713207245,0.09886109083890915,0.6134242415428162,0.03677402436733246,1.0973305702209473,10.0,29.0,0,2,399,0,0,0,0,0,0
7,28,81,115,81,1,right,0.035249292850494385,0.21825294196605682,0.10345766693353653,0.6044714450836182,0.038568656891584396,1.114670753479004,11.0,40.0,0,2,399,0,0,0,0,0,0
8,32,93,121,93,3,right+B,0.0349702462553978,0.2200237512588501,0.10209202021360397,0.6051823496818542,0.03773164004087448,1.1109404563903809,12.0,52.0,0,2,399,0,0,0,0,0,0
9,36,105,114,105,1,right,0.0417201966047287,0.2486649751663208,0.13826769590377808,0.5201177000999451,0.05122946947813034,1.2443875074386597,12.0,64.0,0,2,399,0,0,0,0,0,0
10,40,117,94,117,3,right+B,0.049935467541217804,0.27363693714141846,0.2608887553215027,0.31421881914138794,0.1013200432062149,1.4505538940429688,11.0,75.0,0,2,398,0,0,0,0,0,0
11,44,127,79,127,1,right,0.046429120004177094,0.25422191619873047,0.3561706244945526,0.1888037472963333,0.1543745994567871,1.4615638256072998,10.0,85.0,0,2,398,0,0,0,0,0,0
12,48,134,93,134,2,right+A,0.04635735601186752,0.3101220428943634,0.2919606864452362,0.21161475777626038,0.1399451494216919,1.468749761581421,7.0,92.0,0,2,398,0,0,0,0,0,0
13,52,141,109,141,2,right+A,0.04334259778261185,0.34238293766975403,0.22721299529075623,0.2833038866519928,0.1037575900554657,1.4321064949035645,7.0,99.0,0,2,398,0,0,0,0,0,0
14,56,148,121,148,3,right+B,0.03840823471546173,0.3379742205142975,0.15010641515254974,0.4060470759868622,0.06746398657560349,1.3243424892425537,7.0,106.0,0,2,398,0,0,0,0,0,0
15,60,155,125,155,1,right,0.031038273125886917,0.32715776562690735,0.077919602394104,0.5214794278144836,0.04240495339035988,1.1457240581512451,6.0,112.0,0,2,397,0,0,0,0,0,0
16,64,162,119,162,1,right,0.034910548478364944,0.33097028732299805,0.07707364112138748,0.5107972025871277,0.04624834284186363,1.1659252643585205,7.0,119.0,0,2,397,0,0,0,0,0,0
17,68,169,105,169,3,right+B,0.0321747250854969,0.3128959536552429,0.06538799405097961,0.5421553254127502,0.04738601669669151,1.1288692951202393,7.0,126.0,0,2,397,0,0,0,0,0,0
18,72,176,85,176,3,right+B,0.029688017442822456,0.2911347448825836,0.04447612911462784,0.5949949622154236,0.039706144481897354,1.0391346216201782,7.0,133.0,0,2,397,0,0,0,0,0,0
19,76,184,79,184,3,right+B,0.029955655336380005,0.27775487303733826,0.04491857439279556,0.6001351475715637,0.047235749661922455,1.0508933067321777,8.0,141.0,0,2,397,0,0,0,0,0,0
20,80,193,79,193,3,right+B,0.03543346747756004,0.28293055295944214,0.05319727584719658,0.567725419998169,0.06071328744292259,1.1231269836425781,8.0,149.0,0,2,396,0,0,0,0,0,0
21,84,204,79,204,3,right+B,0.039177555590867996,0.26727527379989624,0.07099573314189911,0.5470482110977173,0.07550323009490967,1.1924363374710083,11.0,160.0,0,2,396,0,0,0,0,0,0
22,88,216,79,216,1,right,0.04085672274231911,0.20448657870292664,0.3061181604862213,0.19242313504219055,0.2561154365539551,1.4835829734802246,12.0,172.0,0,2,396,0,0,0,0,0,0
23,92,228,97,228,4,right+A+B,0.017028674483299255,0.05948544666171074,0.5875385999679565,0.034059442579746246,0.3018878996372223,1.0263656377792358,12.0,184.0,0,2,396,0,0,0,0,0,0
24,96,240,117,240,2,right+A,0.008880638517439365,0.025875268504023552,0.6957493424415588,0.008174809627234936,0.26131996512413025,0.7788931727409363,12.0,196.0,0,2,396,0,0,0,0,0,0
25,100,242,133,242,2,right+A,0.01404335256665945,0.043168384581804276,0.6257027387619019,0.013378176838159561,0.3037073016166687,0.9085860252380371,1.0,197.0,0,2,395,0,0,0,0,0,0
26,104,244,147,244,4,right+A+B,0.0378110371530056,0.17959627509117126,0.38166674971580505,0.16975325345993042,0.23117266595363617,1.4394510984420776,2.0,199.0,0,2,395,0,0,0,0,0,0
27,108,247,156,247,4,right+A+B,0.039208438247442245,0.2555999457836151,0.23190635442733765,0.34201323986053467,0.13127197325229645,1.448071837425232,3.0,202.0,0,2,395,0,0,0,0,0,0
28,112,251,160,251,1,right,0.03129921853542328,0.25884300470352173,0.13088802993297577,0.5143048167228699,0.06466494500637054,1.243478775024414,4.0,206.0,0,2,395,0,0,0,0,0,0
29,116,257,152,257,1,right,0.03459734469652176,0.2707734704017639,0.1594666987657547,0.457986444234848,0.07717608660459518,1.3182592391967773,6.0,212.0,0,2,395,0,0,0,0,0,0
30,120,265,143,265,3,right+B,0.03683391213417053,0.2818695902824402,0.1756765991449356,0.41556867957115173,0.09005122631788254,1.365757703781128,7.0,219.0,0,2,394,0,0,0,0,0,0
31,124,274,142,274,3,right+B,0.041836369782686234,0.28744813799858093,0.17870205640792847,0.3994204103946686,0.09259302914142609,1.3857780694961548,9.0,228.0,0,2,394,0,0,0,0,0,0
32,128,284,131,284,2,right+A,0.04848206043243408,0.2964293658733368,0.25125887989997864,0.2798141837120056,0.12401551008224487,1.4694759845733643,10.0,238.0,0,2,394,0,0,0,0,0,0
33,132,296,111,296,4,right+A+B,0.05105714872479439,0.27249255776405334,0.30480411648750305,0.2064208984375,0.16522526741027832,1.4914761781692505,12.0,250.0,0,2,394,0,0,0,0,0,0
34,136,308,91,308,2,right+A,0.041394058614969254,0.15472042560577393,0.5113278031349182,0.057371579110622406,0.23518610000610352,1.2679067850112915,12.0,262.0,0,2,394,0,0,0,0,0,0
35,140,320,102,320,2,right+A,0.050513844937086105,0.17678488790988922,0.45957842469215393,0.09396695345640182,0.2191559374332428,1.3693301677703857,11.0,273.0,0,2,393,0,0,0,0,0,0
36,144,332,100,332,3,right+B,0.038825567811727524,0.2199111133813858,0.0920175313949585,0.602943480014801,0.046302344650030136,1.1260426044464111,13.0,286.0,0,2,393,0,0,0,100,100,0
37,148,344,86,344,3,right+B,0.01907886378467083,0.15007081627845764,0.03878691419959068,0.7792994976043701,0.01276392675936222,0.7362039685249329,12.0,298.0,0,2,393,0,0,0,100,100,0
38,152,354,79,354,1,right,0.020230252295732498,0.16308538615703583,0.059713706374168396,0.7425839304924011,0.014386779628694057,0.8249748349189758,10.0,308.0,0,2,393,0,0,0,100,100,0
39,156,361,79,361,3,right+B,0.024823231622576714,0.1891942322254181,0.10295604169368744,0.6650305986404419,0.01799588091671467,0.9843978881835938,7.0,315.0,0,2,393,0,0,0,100,100,0
40,160,370,79,370,3,right+B,0.03425480052828789,0.21702007949352264,0.1507500410079956,0.5685763955116272,0.029398709535598755,1.1570810079574585,8.0,323.0,0,2,392,0,0,0,100,100,0
41,164,382,79,382,3,right+B,0.04093608632683754,0.2354074865579605,0.20178404450416565,0.4785849452018738,0.04328753799200058,1.2828880548477173,12.0,335.0,0,2,392,0,0,0,100,100,0
42,168,394,79,394,1,right,0.04265735298395157,0.23757685720920563,0.3315434157848358,0.33191367983818054,0.056308671832084656,1.370104432106018,12.0,347.0,0,2,392,0,0,0,100,100,0
43,172,406,97,406,2,right+A,0.031569331884384155,0.15854167938232422,0.6379842162132263,0.09326322376728058,0.07864154875278473,1.1090441942214966,12.0,359.0,0,2,392,0,0,0,100,100,0
44,176,418,117,418,2,right+A,0.01498441956937313,0.07701844722032547,0.7869955897331238,0.016381705179810524,0.10461978614330292,0.7524356245994568,12.0,371.0,0,2,392,0,0,0,100,100,0
45,180,430,133,430,2,right+A,0.03396838530898094,0.19108960032463074,0.5565662384033203,0.07780057936906815,0.14057518541812897,1.2317609786987305,11.0,382.0,0,2,391,0,0,0,100,100,0
46,184,442,147,442,2,right+A,0.04713056609034538,0.3249587118625641,0.27456134557724,0.23562459647655487,0.11772476881742477,1.4566007852554321,12.0,394.0,0,2,391,0,0,0,100,100,0
