decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,1,right,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,93,42,2,right+A,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,108,44,1,right,0.11521558463573456,0.3631387948989868,0.1546945422887802,0.22727708518505096,0.13967397809028625,1.517201542854309,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,112,48,4,right+A+B,0.11608665436506271,0.3632698357105255,0.15773771703243256,0.2196466475725174,0.1432591825723648,1.5204399824142456,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,53,106,53,2,right+A,0.1161596029996872,0.3629394471645355,0.15845191478729248,0.21920931339263916,0.14323964715003967,1.5208784341812134,4.0,12.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,58,89,58,2,right+A,0.11588288843631744,0.3633936047554016,0.15617428719997406,0.22264112532138824,0.14190807938575745,1.519118070602417,5.0,17.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,65,79,65,1,right,0.1154969334602356,0.3635609447956085,0.15551531314849854,0.22398847341537476,0.14143836498260498,1.5183320045471191,7.0,24.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,72,79,72,3,right+B,0.11547015607357025,0.3636683225631714,0.1553804725408554,0.22460375726222992,0.14087730646133423,1.5179530382156372,7.0,31.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,82,97,82,2,right+A,0.11500604450702667,0.36369526386260986,0.15563049912452698,0.22488126158714294,0.14078694581985474,1.5176799297332764,10.0,41.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,93,117,93,4,right+A+B,0.11529041081666946,0.36410626769065857,0.1570901870727539,0.22322462499141693,0.14028847217559814,1.5179623365402222,10.0,51.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
