decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,93,40,2,right+A,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,108,42,1,right,0.11520186066627502,0.3629721999168396,0.15473933517932892,0.22718100249767303,0.13990552723407745,1.5174000263214111,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,112,44,2,right+A,0.11597856134176254,0.36311766505241394,0.15784136950969696,0.22014617919921875,0.14291615784168243,1.5203341245651245,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,106,48,0,NOOP,0.11603125929832458,0.3631836175918579,0.1571192592382431,0.22096280753612518,0.1427030712366104,1.5199992656707764,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,51,89,51,1,right,0.11593489348888397,0.36368879675865173,0.1565743088722229,0.22160221636295319,0.14219976961612701,1.5192773342132568,2.0,10.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,56,79,56,1,right,0.11587134003639221,0.3642449378967285,0.155974879860878,0.2209327518939972,0.14297612011432648,1.5190922021865845,5.0,15.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,61,93,61,4,right+A+B,0.11643224209547043,0.36355507373809814,0.1559087038040161,0.22120638191699982,0.14289763569831848,1.5197397470474243,5.0,20.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,68,108,68,1,right,0.11532056331634521,0.36389821767807007,0.1547660082578659,0.22442008554935455,0.14159515500068665,1.517848014831543,7.0,27.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,75,114,75,0,NOOP,0.11609839648008347,0.36416178941726685,0.15685386955738068,0.22124335169792175,0.14164263010025024,1.5189967155456543,7.0,34.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,82,112,82,3,right+B,0.11566517502069473,0.36426079273223877,0.1590002179145813,0.21915008127689362,0.1419236809015274,1.5195059776306152,6.0,40.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,89,100,89,3,right+B,0.11497112363576889,0.3645365834236145,0.1567855030298233,0.22297658026218414,0.14073021709918976,1.5176372528076172,7.0,47.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
12,48,96,79,96,1,right,0.11469129472970963,0.36927956342697144,0.15478992462158203,0.22278247773647308,0.13845665752887726,1.5133087635040283,7.0,54.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
13,52,103,93,103,4,right+A+B,0.11491579562425613,0.3699082136154175,0.17478680610656738,0.1956711709499359,0.14471812546253204,1.5202994346618652,7.0,61.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
14,56,110,108,110,3,right+B,0.11464488506317139,0.36808279156684875,0.18588881194591522,0.18058158457279205,0.15080201625823975,1.5233323574066162,7.0,68.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
15,60,117,114,117,2,right+A,0.1126936599612236,0.36365193128585815,0.20413441956043243,0.16024404764175415,0.15927594900131226,1.5242639780044556,6.0,74.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
16,64,124,112,124,0,NOOP,0.1102290004491806,0.3555496633052826,0.2116641104221344,0.14898070693016052,0.1735764592885971,1.5270154476165771,7.0,81.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,131,100,131,0,NOOP,0.10654580593109131,0.32064005732536316,0.25713980197906494,0.10443073511123657,0.21124367415905,1.5168763399124146,7.0,88.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,138,79,138,4,right+A+B,0.10378354787826538,0.322130411863327,0.2580171525478363,0.10393251478672028,0.21213634312152863,1.5137959718704224,7.0,95.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,146,79,146,4,right+A+B,0.10598371177911758,0.33118778467178345,0.24247758090496063,0.1137787401676178,0.20657216012477875,1.5205004215240479,8.0,103.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
20,80,156,79,156,4,right+A+B,0.1087811291217804,0.3333943784236908,0.22200943529605865,0.12460885941982269,0.21120624244213104,1.5295803546905518,9.0,112.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
21,84,166,79,166,0,NOOP,0.11193066835403442,0.3415067493915558,0.2001737654209137,0.14123466610908508,0.20515412092208862,1.5354243516921997,10.0,122.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
22,88,176,79,176,3,right+B,0.116047203540802,0.3486050069332123,0.14555832743644714,0.17009182274341583,0.21969757974147797,1.5320757627487183,10.0,132.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
23,92,188,79,188,1,right,0.11764716356992722,0.35056254267692566,0.11778438091278076,0.2134723961353302,0.20053350925445557,1.5230331420898438,12.0,144.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
24,96,200,79,200,1,right,0.11641117930412292,0.34344199299812317,0.10311196744441986,0.26643049716949463,0.17060433328151703,1.5057604312896729,12.0,156.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
25,100,209,79,209,1,right,0.12353057414293289,0.3385542035102844,0.1476989984512329,0.19771544635295868,0.1925007551908493,1.545156717300415,8.0,164.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
26,104,216,79,216,1,right,0.11612123250961304,0.3428099453449249,0.17386719584465027,0.206182599067688,0.1610189974308014,1.5408215522766113,7.0,171.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
27,108,223,79,223,0,NOOP,0.10417652875185013,0.3223813474178314,0.2629804015159607,0.13567540049552917,0.1747862845659256,1.5276824235916138,7.0,178.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
28,112,229,79,229,1,right,0.0938277393579483,0.27858275175094604,0.32259440422058105,0.07907155901193619,0.2259235382080078,1.4797451496124268,6.0,184.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
29,116,236,79,236,1,right,0.08112890273332596,0.22689998149871826,0.37247249484062195,0.04213310405611992,0.27736547589302063,1.3973032236099243,7.0,191.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
30,120,243,79,243,0,NOOP,0.08809810876846313,0.24412618577480316,0.3380441963672638,0.05118453502655029,0.2785469591617584,1.4330542087554932,6.0,197.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
31,124,249,79,249,1,right,0.09245248883962631,0.24539074301719666,0.30281469225883484,0.05809861049056053,0.30124354362487793,1.4534071683883667,6.0,203.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
32,128,256,79,256,1,right,0.10666859149932861,0.2895600497722626,0.20626895129680634,0.09591136872768402,0.30159106850624084,1.5095770359039307,7.0,210.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
33,132,263,93,263,4,right+A+B,0.11262058466672897,0.316588431596756,0.1611982136964798,0.13829953968524933,0.2712932825088501,1.531783938407898,7.0,217.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
34,136,270,109,270,4,right+A+B,0.11950037628412247,0.32474491000175476,0.1374824345111847,0.13167767226696014,0.28659453988075256,1.5170338153839111,7.0,224.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
35,140,277,121,277,1,right,0.11908742040395737,0.3191882073879242,0.13119053840637207,0.13389387726783752,0.2966400384902954,1.5140814781188965,6.0,230.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
36,144,284,125,284,3,right+B,0.12302210181951523,0.302726149559021,0.1364588737487793,0.13148249685764313,0.30631038546562195,1.5204800367355347,7.0,237.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
37,148,291,119,291,1,right,0.11937567591667175,0.2679349482059479,0.16192808747291565,0.10617256909608841,0.3445887565612793,1.5066488981246948,7.0,244.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
38,152,298,105,298,4,right+A+B,0.1200217455625534,0.25405290722846985,0.16261868178844452,0.10474295169115067,0.35856375098228455,1.5020208358764648,7.0,251.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
39,156,305,85,305,2,right+A,0.12485045939683914,0.2647519111633301,0.16729439795017242,0.13706322014331818,0.30604004859924316,1.545487403869629,7.0,258.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
40,160,312,97,312,3,right+B,0.12975546717643738,0.27463963627815247,0.17069466412067413,0.1444682478904724,0.2804419994354248,1.557709813117981,6.0,264.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
41,164,319,101,319,3,right+B,0.1347276121377945,0.29587870836257935,0.18592312932014465,0.18030421435832977,0.20316638052463531,1.5758585929870605,8.0,272.0,0,2,392,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.1,0.1
42,168,326,96,326,1,right,0.1268235296010971,0.309221476316452,0.21049897372722626,0.19206774234771729,0.16138821840286255,1.5640897750854492,7.0,279.0,0,2,392,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
43,172,333,81,333,3,right+B,0.12077729403972626,0.3030288517475128,0.2698644697666168,0.17167310416698456,0.13465626537799835,1.5430781841278076,7.0,286.0,0,2,392,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
44,176,340,93,340,2,right+A,0.11625499278306961,0.3049241900444031,0.26587679982185364,0.18963623046875,0.12330786138772964,1.5379364490509033,7.0,293.0,0,2,392,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
45,180,347,108,347,0,NOOP,0.10801924765110016,0.29001253843307495,0.30453556776046753,0.16212375462055206,0.13530880212783813,1.527071475982666,6.0,299.0,0,2,391,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
46,184,354,113,354,1,right,0.10771036893129349,0.27557435631752014,0.31708770990371704,0.15188896656036377,0.14773860573768616,1.5281717777252197,7.0,306.0,0,2,391,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
47,188,361,107,361,2,right+A,0.10412262380123138,0.263072669506073,0.3352498412132263,0.1421871930360794,0.1553676724433899,1.5198602676391602,7.0,313.0,0,2,391,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
48,192,368,91,368,1,right,0.10187981277704239,0.27754372358322144,0.33374476432800293,0.1252845674753189,0.16154710948467255,1.509413719177246,7.0,320.0,0,2,391,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
49,196,375,79,375,0,NOOP,0.08719855546951294,0.2651207149028778,0.3858884274959564,0.0926552265882492,0.169137105345726,1.453117847442627,7.0,327.0,0,2,391,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
50,200,382,79,382,1,right,0.07974112778902054,0.25725415349006653,0.4147777557373047,0.08961998671293259,0.15860694646835327,1.4241703748703003,6.0,333.0,0,2,390,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
51,204,389,79,389,1,right,0.06544487923383713,0.20412632822990417,0.5067389607429504,0.04949650913476944,0.1741933822631836,1.3004568815231323,7.0,340.0,0,2,390,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
52,208,396,93,396,2,right+A,0.05002303048968315,0.15091748535633087,0.5786349177360535,0.021352695301175117,0.19907183945178986,1.155237078666687,7.0,347.0,0,2,390,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
