elapsed_seconds,timesteps,return,length,max_x,completed,game_score,score_gain,coins,objective_reward_sum,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_top_tier
159.054,2147756,236.0,38,301,0,0,0,0,-5.0,0,0,0,0,,0
160.413,2148172,795.0,261,900,0,200,200,0,-4.8,0,0,200,0,,0
163.575,2148348,223.0,44,288,0,0,0,0,-5.0,0,0,0,0,,0
164.041,2148492,708.0,184,799,0,200,200,0,-4.8,0,0,200,0,,0
164.475,2148628,239.0,34,302,0,0,0,0,-5.0,0,0,0,0,,0
171.092,2149868,720.0,310,829,0,400,400,1,-4.6,0,0,400,0,,0
172.245,2150224,630.0,89,704,0,100,100,0,-4.9,0,0,100,0,,0
181.879,2151616,784.0,348,899,0,400,400,1,-4.6,0,0,400,0,,0
181.98,2151644,449.0,2005,899,0,500,500,0,-4.5,0,0,500,0,,0
182.365,2151764,252.0,30,314,0,0,0,0,-5.0,0,0,0,0,,0
183.108,2151988,628.0,93,704,0,0,0,0,-5.0,0,0,0,0,,0
184.178,2152316,641.0,82,707,0,200,200,1,-4.8,0,0,200,0,,0
188.12,2152708,1033.0,236,1129,0,200,200,1,-4.8,0,0,200,0,,0
193.617,2153584,809.0,219,898,0,400,400,1,-4.6,0,0,400,0,,0
194.061,2153720,239.0,34,303,0,0,0,0,-5.0,0,0,0,0,,0
202.532,2155496,683.0,444,819,0,400,400,1,-4.6,0,0,400,0,,0
205.387,2155600,270.0,2005,724,0,100,100,0,-4.9,0,0,100,0,,0
206.613,2156000,611.0,100,688,0,0,0,0,-5.0,0,0,0,0,,0
207.751,2156368,447.0,2005,899,0,300,300,0,-4.7,0,0,300,0,,0
207.951,2156432,592.0,108,670,0,0,0,0,-5.0,0,0,0,0,,0
210.872,2156560,249.0,32,313,0,0,0,0,-5.0,0,0,0,0,,0
211.471,2156752,643.0,96,712,0,300,300,1,-4.7,0,0,300,0,,0
212.558,2157104,617.0,88,691,0,0,0,0,-5.0,0,0,0,0,,0
212.797,2157180,813.0,155,898,0,0,0,0,-5.0,0,0,0,0,,0
217.428,2157764,643.0,165,723,0,300,300,1,-4.7,0,0,300,0,,0
219.293,2158316,647.0,138,722,0,200,200,1,-4.8,0,0,200,0,,0
223.703,2158916,641.0,150,724,0,100,100,0,-4.9,0,0,100,0,,0
224.179,2159064,237.0,37,294,0,200,200,1,-4.8,0,0,200,0,,0
224.578,2159188,256.0,31,313,0,200,200,1,-4.8,0,0,200,0,,0
230.674,2160336,448.0,2005,899,0,400,400,0,-4.6,0,0,400,0,,0
234.342,2160696,622.0,90,696,0,100,100,0,-4.9,0,0,100,0,,0
234.741,2160824,247.0,32,310,0,0,0,0,-5.0,0,0,0,0,,0
235.68,2161120,655.0,74,724,0,0,0,0,-5.0,0,0,0,0,,0
236.097,2161248,249.0,32,306,0,200,200,1,-4.8,0,0,200,0,,0
236.616,2161416,232.0,42,297,0,0,0,0,-5.0,0,0,0,0,,0
237.004,2161540,251.0,31,308,0,200,200,1,-4.8,0,0,200,0,,0
239.941,2161668,620.0,1122,898,0,100,100,0,-4.9,0,0,100,0,,0
240.343,2161796,258.0,32,315,0,200,200,1,-4.8,0,0,200,0,,0
241.177,2162064,602.0,131,684,0,100,100,0,-4.9,0,0,100,0,,0
241.588,2162196,234.0,33,298,0,0,0,0,-5.0,0,0,0,0,,0
242.068,2162344,236.0,37,300,0,0,0,0,-5.0,0,0,0,0,,0
242.13,2162364,642.0,142,724,0,100,100,0,-4.9,0,0,100,0,,0
242.568,2162504,243.0,35,306,0,0,0,0,-5.0,0,0,0,0,,0
243.062,2162664,235.0,40,299,0,0,0,0,-5.0,0,0,0,0,,0
245.762,2162720,610.0,94,685,0,100,100,0,-4.9,0,0,100,0,,0
246.06,2162812,247.0,37,304,0,200,200,1,-4.8,0,0,200,0,,0
246.204,2162856,240.0,34,303,0,0,0,0,-5.0,0,0,0,0,,0
247.927,2163396,639.0,146,723,0,0,0,0,-5.0,0,0,0,0,,0
248.025,2163428,633.0,1060,898,0,200,200,0,-4.8,0,0,200,0,,0
248.303,2163516,270.0,2005,723,0,200,200,0,-4.8,0,0,200,0,,0
248.752,2163660,235.0,36,299,0,0,0,0,-5.0,0,0,0,0,,0
251.72,2163776,610.0,95,685,0,100,100,0,-4.9,0,0,100,0,,0
251.889,2163828,229.0,42,287,0,200,200,1,-4.8,0,0,200,0,,0
252.299,2163960,248.0,33,305,0,200,200,1,-4.8,0,0,200,0,,0
252.398,2163992,639.0,141,722,0,0,0,0,-5.0,0,0,0,0,,0
252.716,2164092,620.0,79,692,0,100,100,0,-4.9,0,0,100,0,,0
252.757,2164104,251.0,28,314,0,0,0,0,-5.0,0,0,0,0,,0
253.794,2164432,654.0,82,724,0,100,100,0,-4.9,0,0,100,0,,0
257.347,2164752,637.0,165,723,0,100,100,0,-4.9,0,0,100,0,,0
281.718,2169244,1065.0,1597,1437,0,500,500,0,-4.5,0,0,500,0,,0
282.197,2169396,229.0,38,293,0,0,0,0,-5.0,0,0,0,0,,0
282.557,2169512,251.0,29,313,0,0,0,0,-5.0,0,0,0,0,,0
283.011,2169656,248.0,36,305,0,200,200,1,-4.8,0,0,200,0,,0
283.502,2169812,232.0,39,295,0,0,0,0,-5.0,0,0,0,0,,0
286.434,2169936,239.0,31,302,0,0,0,0,-5.0,0,0,0,0,,0
286.932,2170096,238.0,40,295,0,200,200,1,-4.8,0,0,200,0,,0
288.674,2170652,642.0,139,723,0,100,100,0,-4.9,0,0,100,0,,0
292.576,2171100,613.0,112,691,0,0,0,0,-5.0,0,0,0,0,,0
294.387,2171684,818.0,146,900,0,200,200,0,-4.8,0,0,200,0,,0
294.837,2171824,241.0,35,298,0,200,200,1,-4.8,0,0,200,0,,0
297.86,2171980,270.0,2005,723,0,200,200,0,-4.8,0,0,200,0,,0
297.897,2171992,228.0,42,293,0,0,0,0,-5.0,0,0,0,0,,0
298.252,2172104,243.0,31,306,0,0,0,0,-5.0,0,0,0,0,,0
298.29,2172116,256.0,31,313,0,200,200,1,-4.8,0,0,200,0,,0
298.403,2172152,459.0,1930,898,0,200,200,0,-4.8,0,0,200,0,,0
298.741,2172260,226.0,39,291,0,0,0,0,-5.0,0,0,0,0,,0
298.779,2172272,700.0,1880,1130,0,200,200,0,-4.8,0,0,200,0,,0
299.159,2172396,237.0,34,300,0,0,0,0,-5.0,0,0,0,0,,0
299.246,2172424,607.0,77,680,0,0,0,0,-5.0,0,0,0,0,,0
