decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
16,64,189,109,189,3,right+B,1.6816960624055355e-07,1.6053660374382162e-06,2.305808493474615e-06,0.9986281394958496,0.0013679201947525144,0.010446080937981606,12.0,146.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,201,89,201,3,right+B,4.365122663330112e-07,2.093698867611238e-06,8.716526281205006e-06,0.9839575290679932,0.016031162813305855,0.08230862021446228,12.0,158.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,213,79,213,4,right+A+B,3.047886423246382e-07,4.905311357106257e-07,0.0010756031842902303,0.0032138770911842585,0.9957096576690674,0.030093051493167877,12.0,170.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,225,79,225,4,right+A+B,3.196315105924441e-07,4.6245256157817494e-07,0.006440047640353441,0.000677119882311672,0.9928820133209229,0.0445370227098465,12.0,182.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
20,80,237,79,237,4,right+A+B,4.3125634618945696e-08,4.597070102363432e-08,0.05994492769241333,1.930908183567226e-06,0.9400531053543091,0.2268448919057846,11.0,193.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
21,84,249,79,249,2,right+A,1.6540683489552066e-08,1.4157714112172926e-08,0.007138666231185198,2.7449542017166095e-07,0.9928610920906067,0.04239943251013756,12.0,205.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
22,88,261,79,261,4,right+A+B,1.1244257080988973e-07,2.396666332060704e-07,0.0005086121382191777,0.00011181578884134069,0.9993791580200195,0.00550050800666213,12.0,217.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
23,92,273,79,273,3,right+B,4.7160008875835047e-07,4.193620043224655e-06,6.605113867408363e-06,0.9888977408409119,0.011090929619967937,0.061105526983737946,12.0,229.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
24,96,285,79,285,3,right+B,1.8863974826643926e-09,3.7084951998167526e-08,6.543582342644072e-10,0.9999994039535522,5.402262104325928e-07,9.436086656933185e-06,12.0,241.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
25,100,297,79,297,3,right+B,1.4937615588905828e-08,1.2958577144672745e-07,2.1093073954148167e-08,0.9999839067459106,1.5975603673723526e-05,0.00019535099272616208,11.0,252.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
26,104,309,97,309,4,right+A+B,5.790172963315854e-07,3.4376540725133964e-07,0.001249184482730925,0.0006628233822993934,0.9980870485305786,0.015127081423997879,12.0,264.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
27,108,321,115,321,3,right+B,2.2706017261953093e-06,3.8512275750690605e-06,0.00010522758384468034,0.9364957213401794,0.06339294463396072,0.23734848201274872,12.0,276.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
28,112,333,109,333,3,right+B,8.859361173563229e-07,2.4414541712758364e-06,6.46726693958044e-05,0.9886981844902039,0.011233717203140259,0.06233148276805878,12.0,288.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
29,116,345,90,345,3,right+B,6.738400060157801e-08,3.301467188521201e-07,2.020774445554707e-06,0.9999134540557861,8.41329965624027e-05,0.0009087424259632826,12.0,300.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
30,120,357,79,357,3,right+B,1.2963199402804548e-08,8.460584410840966e-08,3.3460250392636226e-07,0.9999929666519165,6.6196957959618885e-06,9.222088556271046e-05,11.0,311.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
31,124,369,79,369,3,right+B,2.612145522107312e-08,1.9257383598869637e-07,1.9507858723954996e-06,0.999967098236084,3.064499833271839e-05,0.0003799998958129436,12.0,323.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
32,128,381,79,381,3,right+B,3.439674571836804e-07,4.178657036391087e-06,0.0002293515863129869,0.9970672726631165,0.002698922995477915,0.020870991051197052,12.0,335.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
33,132,393,97,393,4,right+A+B,2.706421184939245e-07,2.0766065063071437e-06,0.21454739570617676,9.602099453331903e-05,0.7853541374206543,0.5209138989448547,12.0,347.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
34,136,405,117,405,2,right+A,1.4371192014195344e-09,8.187087452427022e-09,0.4035278260707855,1.1080737438717847e-09,0.5964721441268921,0.6744163036346436,12.0,359.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
35,140,417,133,417,2,right+A,1.4629080169470399e-09,7.970432314152731e-09,0.16512611508369446,2.0542589851402226e-09,0.8348738551139832,0.4480731189250946,11.0,370.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
36,144,429,147,429,4,right+A+B,4.181057278174194e-08,3.539172439559479e-07,0.03744123503565788,2.5866016585496254e-05,0.9625324606895447,0.16002970933914185,12.0,382.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
37,148,441,154,441,3,right+B,5.708163826056989e-07,1.1921601071662735e-05,0.0008054697536863387,0.8525532484054565,0.14662884175777435,0.4233860969543457,12.0,394.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
38,152,453,150,453,3,right+B,4.773150319437036e-09,2.5300863626398495e-07,1.3308176960435958e-07,0.9999790191650391,2.061212762782816e-05,0.0002494192449375987,12.0,406.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
39,156,465,133,465,3,right+B,1.6936363422814793e-09,1.2839869611980248e-07,1.824146877993371e-08,0.9999984502792358,1.3766600659437245e-06,2.2883250494487584e-05,12.0,418.0,0,2,393,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
40,160,477,113,477,3,right+B,4.030737521532046e-09,3.603339848723408e-07,7.093516529721455e-08,0.9999986886978149,9.12079428871948e-07,2.0230061636539176e-05,11.0,429.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
41,164,489,93,489,3,right+B,6.166048649447475e-08,3.4631905236892635e-06,5.150360266270582e-06,0.9999629259109497,2.839470653270837e-05,0.00044174541835673153,12.0,441.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
42,168,499,79,499,2,right+A,1.559097313474922e-07,6.84293945596437e-06,2.0913168555125594e-05,0.9999110698699951,6.104614294599742e-05,0.0009902323363348842,10.0,451.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
43,172,507,79,507,3,right+B,1.3319197933014948e-05,0.00022630556486546993,0.07055111229419708,0.7874205708503723,0.14178869128227234,0.6542697548866272,8.0,459.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
44,176,517,97,517,4,right+A+B,4.607413302437635e-06,3.58503675670363e-05,0.20778465270996094,0.004169223364442587,0.7880056500434875,0.5374954342842102,10.0,469.0,0,2,392,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
45,180,528,117,528,4,right+A+B,2.2355209239321994e-07,7.747634072075016e-07,0.03658237308263779,1.2978700397070497e-05,0.9634036421775818,0.15710029006004333,10.0,479.0,0,2,391,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
46,184,540,133,540,4,right+A+B,6.931168083923467e-09,1.259415238763495e-08,0.004762943834066391,2.0037150605389797e-08,0.9952369928359985,0.030219001695513725,12.0,491.0,0,2,391,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
47,188,552,147,552,4,right+A+B,4.2344929340742965e-08,1.3736162429722754e-07,0.0024132009129971266,2.48270816882723e-06,0.9975842237472534,0.016991490498185158,12.0,503.0,0,2,391,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
48,192,564,156,564,4,right+A+B,1.3705017636311823e-06,8.743872058403213e-06,0.0012128573143854737,0.018368320539593697,0.980408787727356,0.1010831892490387,12.0,515.0,0,2,391,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
49,196,576,160,576,3,right+B,1.9295373476779787e-07,3.0356507068063365e-06,1.5518270402026246e-06,0.9986924529075623,0.0013028713874518871,0.010024254210293293,12.0,527.0,0,2,391,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
50,200,588,152,588,3,right+B,4.892718266091833e-07,4.898192401014967e-06,6.213966116774827e-06,0.991285502910614,0.008702986873686314,0.05010578781366348,11.0,538.0,0,2,390,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
51,204,600,133,600,3,right+B,1.1400970834074542e-06,7.8831708378857e-06,4.341685780673288e-05,0.9390204548835754,0.060927171260118484,0.23010468482971191,12.0,550.0,0,2,390,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
52,208,612,127,612,3,right+B,2.1925706050751614e-07,2.4942712570918957e-06,9.942539691110142e-06,0.9982411861419678,0.001746130408719182,0.012995997443795204,12.0,562.0,0,2,390,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
53,212,624,145,624,4,right+A+B,5.075362423667684e-06,3.833849768852815e-05,0.04458599537611008,0.6386780142784119,0.3166925013065338,0.789624035358429,12.0,574.0,0,2,390,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
54,216,636,165,636,2,right+A,3.534755776968268e-08,9.517246724044526e-08,0.8689730763435364,2.8682795800705208e-06,0.13102394342422485,0.3883700370788574,12.0,586.0,0,2,390,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
55,220,648,181,648,2,right+A,3.921423186170614e-09,4.983555346171897e-09,0.669169545173645,5.4720494802040776e-09,0.3308304250240326,0.6347658038139343,11.0,597.0,0,2,389,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
56,224,660,195,660,2,right+A,1.0015269502616775e-08,1.4336992038010976e-08,0.03840089589357376,5.894001731121534e-08,0.9615989923477173,0.16283001005649567,12.0,609.0,0,2,389,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
57,228,672,204,672,4,right+A+B,4.569708664803329e-07,1.4092886431171792e-06,0.004862301051616669,0.0008197425631806254,0.994316041469574,0.03741668537259102,12.0,621.0,0,2,389,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
58,232,684,210,684,4,right+A+B,3.7893852322667954e-07,1.3545303545470233e-06,0.0047677201218903065,0.0010797210270538926,0.9941508173942566,0.03871944174170494,12.0,633.0,0,2,389,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
59,236,696,213,696,4,right+A+B,7.369924048816756e-08,1.4199046916019142e-07,0.008179486729204655,5.5502600844192784e-06,0.9918146729469299,0.04753375053405762,12.0,645.0,0,2,389,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
60,240,708,210,708,4,right+A+B,7.662677035114029e-07,1.5786106359882979e-06,0.0033236639574170113,0.0011599936988204718,0.9955139756202698,0.03131571039557457,11.0,656.0,0,2,388,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
61,244,720,195,720,4,right+A+B,5.328919542080257e-06,1.4173800082062371e-05,0.0029994749929755926,0.19006070494651794,0.8069202899932861,0.5063358545303345,12.0,668.0,0,2,388,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
62,248,732,175,732,3,right+B,8.828885711409384e-07,3.2935697618086124e-06,1.3506056347978301e-05,0.9953383207321167,0.004643927328288555,0.029804624617099762,12.0,680.0,0,2,388,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
63,252,744,155,744,3,right+B,1.0905601044441937e-07,4.678434493143868e-07,5.781901677437418e-07,0.9998152852058411,0.00018355634529143572,0.0017809837590903044,12.0,692.0,0,2,388,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
64,256,756,143,756,3,right+B,8.609925572500288e-08,3.8253583056757634e-07,5.094826178719813e-07,0.9999046325683594,9.443262388231233e-05,0.0009849598864093423,12.0,704.0,0,2,388,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
65,260,768,143,768,3,right+B,1.3318184528543497e-06,4.767951850226382e-06,5.578578929998912e-05,0.9963937401771545,0.003544344799593091,0.0242213923484087,11.0,715.0,0,2,387,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
66,264,780,135,780,3,right+B,1.0257849680783693e-05,2.89257186523173e-05,0.001419924315996468,0.9387839436531067,0.059757035225629807,0.23739729821681976,12.0,727.0,0,2,387,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
67,268,792,116,792,4,right+A+B,3.3005002478603274e-05,7.99745976109989e-05,0.018613208085298538,0.477409690618515,0.5038641691207886,0.7736082673072815,12.0,739.0,0,2,387,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
68,272,804,96,804,3,right+B,2.925376065832097e-05,5.68356663279701e-05,0.03453092649579048,0.472561776638031,0.49282118678092957,0.8200393915176392,12.0,751.0,0,2,387,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
69,276,816,93,816,3,right+B,1.037407673720736e-05,2.3935666831675917e-05,0.005390759091824293,0.8534237146377563,0.14115121960639954,0.4401603937149048,12.0,763.0,0,2,387,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
70,280,828,98,828,3,right+B,1.8796667689002788e-07,8.283313377432933e-07,4.714932856586529e-06,0.9996198415756226,0.00037443471956066787,0.0034070350229740143,12.0,775.0,0,2,386,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.1,0.1
71,284,840,89,840,3,right+B,9.55509662503573e-08,5.239405140855524e-07,1.330102350038942e-06,0.9998041987419128,0.0001939705543918535,0.0018806054722517729,12.0,787.0,0,2,386,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
72,288,852,79,852,3,right+B,3.3553194498381345e-06,1.2228175364725757e-05,0.0005902887787669897,0.949190080165863,0.05020402371883392,0.20425914227962494,12.0,799.0,0,2,386,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
73,292,864,97,864,4,right+A+B,1.0154302572118468e-06,2.228785206170869e-06,0.028500553220510483,0.0004629467730410397,0.9710331559181213,0.1335408091545105,12.0,811.0,0,2,386,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
74,296,876,117,876,4,right+A+B,1.379407876811456e-08,9.840900538904407e-09,0.01967526413500309,7.781674860041221e-09,0.9803246855735779,0.09677348285913467,12.0,823.0,0,2,386,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
75,300,888,133,888,4,right+A+B,5.195083474518469e-08,4.838740608192893e-08,0.02673536166548729,5.792639257151677e-08,0.9732645750045776,0.12320703268051147,11.0,834.0,0,2,385,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
76,304,900,147,900,4,right+A+B,5.085048996988917e-06,1.0630311408021953e-05,0.034080665558576584,0.0012634039158001542,0.9646402597427368,0.15850234031677246,12.0,846.0,0,2,385,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
77,308,912,154,912,3,right+B,1.177098965854384e-06,1.0615270184644032e-05,1.3513994417735375e-05,0.9985681772232056,0.0014065471477806568,0.010955789126455784,12.0,858.0,0,2,385,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
78,312,924,150,924,3,right+B,1.2076361599611118e-07,1.5473286794076557e-06,3.8394665580199216e-07,0.9999696016311646,2.8392512831487693e-05,0.00035606612800620496,12.0,870.0,0,2,385,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
79,316,936,143,936,3,right+B,9.85592976121552e-08,1.8423058918415336e-06,5.65237030514254e-07,0.9999837875366211,1.3777491403743625e-05,0.00020446465350687504,12.0,882.0,0,2,385,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
80,320,948,143,948,3,right+B,2.4469227355439216e-07,3.530782350935624e-06,2.3451968900189968e-06,0.9999363422393799,5.752833385486156e-05,0.0007040061755105853,11.0,893.0,0,2,384,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
81,324,960,131,960,3,right+B,4.231184220770956e-07,5.405018328019651e-06,7.3726796472328715e-06,0.9997650980949402,0.00022175848425831646,0.0022592979948967695,12.0,905.0,0,2,384,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
82,328,972,111,972,3,right+B,5.996167260491347e-07,4.210962288198061e-06,9.967533515009563e-06,0.9988540410995483,0.0011311888229101896,0.008995037525892258,12.0,917.0,0,2,384,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
83,332,984,91,984,3,right+B,4.560366051009623e-06,1.929917561938055e-05,0.001026519457809627,0.9430390000343323,0.055910591036081314,0.22388288378715515,12.0,929.0,0,2,384,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
84,336,996,79,996,3,right+B,1.3250521078589372e-05,3.841741636279039e-05,0.050395384430885315,0.4985428750514984,0.4510100781917572,0.8572556972503662,12.0,941.0,0,2,384,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
85,340,1008,97,1008,4,right+A+B,1.2065476084899274e-06,2.490905217200634e-06,0.3180229365825653,0.0001983793335966766,0.6817749738693237,0.6272347569465637,11.0,952.0,0,2,383,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
86,344,1020,117,1020,4,right+A+B,1.6664839108671003e-07,2.7734907348531124e-07,0.0549546554684639,2.2501565126731293e-06,0.9450427889823914,0.2128918468952179,12.0,964.0,0,2,383,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
87,348,1032,129,1032,4,right+A+B,2.590836913896055e-07,4.959563852935389e-07,0.00787267554551363,7.005184215813642e-06,0.9921196699142456,0.04608166590332985,12.0,976.0,0,2,383,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
88,352,1044,121,1044,4,right+A+B,1.3132746062183287e-05,8.99667720659636e-05,0.001097074244171381,0.7275844812393188,0.27121537923812866,0.593745768070221,12.0,988.0,0,2,383,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
89,356,1056,101,1056,3,right+B,1.6233180133440328e-07,2.2860895114718005e-06,2.6058941671180946e-07,0.9999109506607056,8.62987944856286e-05,0.0009324232814833522,12.0,1000.0,0,2,383,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
90,360,1068,81,1068,3,right+B,2.134789383489988e-06,1.3309988389664795e-05,2.567657793406397e-05,0.9888490438461304,0.011109898798167706,0.06153108552098274,11.0,1011.0,0,2,382,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
91,364,1080,97,1080,4,right+A+B,8.373426680918783e-07,1.000022734842787e-06,0.0025566827971488237,0.0001577117363922298,0.9972838163375854,0.01937970332801342,12.0,1023.0,0,2,382,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
92,368,1092,117,1092,4,right+A+B,8.282310659524228e-07,8.735992196307052e-07,0.006495565641671419,4.3176776671316475e-05,0.9934595823287964,0.039692360907793045,12.0,1035.0,0,2,382,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
93,372,1104,133,1104,4,right+A+B,4.7514868128928356e-07,5.545248313865159e-07,0.017976727336645126,1.3489200682670344e-05,0.982008695602417,0.09023729711771011,12.0,1047.0,0,2,382,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
94,376,1116,147,1116,4,right+A+B,3.739980684258626e-06,8.221546522690915e-06,0.05151212960481644,0.0021902441512793303,0.9462857246398926,0.21858225762844086,12.0,1059.0,0,2,382,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
95,380,1128,156,1128,4,right+A+B,1.571710981806973e-06,3.073025936828344e-06,0.02542375959455967,0.0019267164170742035,0.9726448059082031,0.13244102895259857,11.0,1070.0,0,2,381,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
96,384,1140,162,1140,4,right+A+B,1.4642716905655107e-06,4.124108272662852e-06,0.00282752001658082,0.01656385138630867,0.980603039264679,0.10379188507795334,12.0,1082.0,0,2,381,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
97,388,1152,165,1152,4,right+A+B,3.804693449183105e-07,1.3246483376860851e-06,0.0009444795432500541,0.0016927813412621617,0.9973610043525696,0.020039677619934082,12.0,1094.0,0,2,381,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
98,392,1164,162,1164,4,right+A+B,1.5539181674739666e-07,8.42050212668255e-07,0.0045645940117537975,0.00015104323392733932,0.9952834248542786,0.03064916655421257,12.0,1106.0,0,2,381,0,0,0,100,100,0,0,0.0,100.0,0,,,False,0,False,not_reached,0.0,0.1
