decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,3,right+B,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,93,42,2,right+A,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,45,109,45,2,right+A,0.11519580334424973,0.36313068866729736,0.15475675463676453,0.22725340723991394,0.13966339826583862,1.517210841178894,3.0,5.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,50,122,50,4,right+A+B,0.11619717627763748,0.36326566338539124,0.15815015137195587,0.21888820827007294,0.14349880814552307,1.520749568939209,5.0,10.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,55,130,55,3,right+B,0.11550728976726532,0.36298707127571106,0.15650030970573425,0.22342704236507416,0.1415783017873764,1.5190361738204956,4.0,14.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,61,129,61,4,right+A+B,0.11553835868835449,0.3637332618236542,0.1546541303396225,0.22516001760959625,0.1409142017364502,1.517714262008667,6.0,20.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,68,117,68,4,right+A+B,0.11533264070749283,0.3640749156475067,0.15383553504943848,0.2260863035917282,0.14067059755325317,1.5169867277145386,7.0,27.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,75,97,75,4,right+A+B,0.11499292403459549,0.36442312598228455,0.1537417620420456,0.2265462726354599,0.14029590785503387,1.5163767337799072,7.0,34.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,82,79,82,0,NOOP,0.1157168596982956,0.3646969795227051,0.15595638751983643,0.2206583023071289,0.14297151565551758,1.5187574625015259,7.0,41.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,89,79,89,3,right+B,0.1145925372838974,0.3639918863773346,0.15643003582954407,0.22442038357257843,0.14056512713432312,1.517446756362915,6.0,47.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
